"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"1305","iFreeETF_TOPIX（年1回決算型）","東証","ETF","20230809","2389","-7.5","-0.31","2396.5","2394.5","2396","2383.5","111570","266629","-","1896.5","2896.5"
"1306","NEXT_FUNDS_TOPIX連動型上場投信","東証","ETF","20230809","2363.5","-8","-0.34","2371.5","2367.5","2370","2357.5","1593150","3766006","-","1871.5","2871.5"
"1308","上場インデックスファンドTOPIX","東証","ETF","20230809","2338","-7","-0.3","2345","2341","2343","2331","210018","491149","-","1845","2845"
"1309","NEXT_FUNDS_ChinaAMC・中国株式・上証50連動型上場投信","東証","ETF","20230809","40350","-110","-0.27","40460","40050","40480","39200","342","13727","-","33460","47460"
"1311","NEXT_FUNDS_TOPIX_Core_30連動型上場投信","東証","ETF","20230809","1129","-8","-0.7","1137","1131.5","1131.5","1125","1430","1613","-","837","1437"
"1319","NEXT_FUNDS_日経300株価指数連動型上場投信","東証","ETF","20230809","-","0","0","400","-","-","-","-","-","-","320","480"
"1320","iFreeETF_日経225（年1回決算型）","東証","ETF","20230809","33000","-140","-0.42","33140","33070","33200","32960","80898","2673908","-","26140","40140"
"1321","NEXT_FUNDS_日経225連動型上場投信","東証","ETF","20230809","33110","-150","-0.45","33260","33200","33330","33080","178824","5935936","-","26260","40260"
"1322","上場インデックスファンド中国A株（パンダ）E_Fund_CSI300","東証","ETF","20230809","8090","-37","-0.46","8127","8127","8127","8000","120","968","-","6627","9627"
"1324","NEXT_FUNDS_ロシア株式指数連動型上場投信","東証","ETF","20230809","-","0","0","88.6","-","-","-","-","-","-","58.6","118.6"
"1325","NEXT_FUNDS_ブラジル株式指数・ボベスパ連動型上場投信","東証","ETF","20230809","223.1","2.7","1.23","220.4","221","223.1","220.1","18000","3998","-","140.4","300.4"
"1326","SPDRゴールド・シェア受益証券","東証","ETF","20230809","25655","-80","-0.31","25735","25590","25675","25590","3834","98258","-","20735","30740"
