"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"1305","iFreeETF_TOPIX（年1回決算型）","東証","ETF","20240229","2828.5","-2","-0.07","2830.5","2823","2836","2808","112210","316967","-","2330.5","3331"
"1306","NEXT_FUNDS_TOPIX連動型上場投信","東証","ETF","20240229","2805","6","0.21","2799","2793","2807.5","2777","1572320","4394218","-","2299","3299"
"1308","上場インデックスファンドTOPIX","東証","ETF","20240229","2764","-3","-0.11","2767","2759","2773","2745","255758","706990","-","2267","3270"
"1309","NEXT_FUNDS_ChinaAMC・中国株式・上証50連動型上場投信","東証","ETF","20240229","38840","-160","-0.41","39000","38600","38950","38450","109","4207","-","32000","46000"
"1311","NEXT_FUNDS_TOPIX_Core_30連動型上場投信","東証","ETF","20240229","1413","0.5","0.04","1412.5","1408.5","1420","1400","17710","24973","-","1112.5","1712.5"
"1319","NEXT_FUNDS_日経300株価指数連動型上場投信","東証","ETF","20240229","-","0","0","490","-","-","-","-","-","-","410","570"
"1320","iFreeETF_日経225（年1回決算型）","東証","ETF","20240229","40500","0","0","40500","40280","40570","40190","32048","1293919","-","33500","47500"
"1321","NEXT_FUNDS_日経225連動型上場投信","東証","ETF","20240229","40670","-10","-0.02","40680","40420","40740","40350","247664","10035194","-","33680","47680"
"1322","上場インデックスファンド中国A株（パンダ）E_Fund_CSI300","東証","ETF","20240229","7402","-58","-0.78","7460","7460","7460","7300","2420","17880","-","5960","8960"
"1324","NEXT_FUNDS_ロシア株式指数連動型上場投信","東証","ETF","20240229","-","0","0","88.6","-","-","-","-","-","-","58.6","118.6"
"1325","NEXT_FUNDS_ブラジル株式指数・ボベスパ連動型上場投信","東証","ETF","20240229","253.8","1.5","0.59","252.3","249","253.8","248.6","56200","14040","-","172.3","332.3"
"1326","SPDRゴールド・シェア受益証券","東証","ETF","20240229","28275","-45","-0.16","28320","28405","28405","28230","12088","341966","-","23320","33320"
"1328","NEXT_FUNDS_金価格連動型上場投信","東証","ETF","20240229","7491","-34","-0.45","7525","7526","7528","7485","19050","142941","-","6025","9025"
"1329","iシェアーズ・コア_日経225_ETF","東証","ETF","20240229","40560","20","0.05","40540","40330","40620","40240","68867","2781066","-","33540","47540"
"1330","上場インデックスファンド225","東証","ETF","20240229","40700","-20","-0.05","40720","40510","40770","40400","33233","1350142","-","33720","47720"
"133A","グローバルX_超短期米国債_ETF","東証","ETF","20240229","1026","-1","-0.1","1027","1027","1027","1024","4320","4427","-","727","1327"
"1343","NEXT_FUNDS_東証REIT指数連動型上場投信","東証","ETF","20240229","1837.5","-12.5","-0.68","1850","1857","1857","1823.5","799310","1466559","-","1450","2250"
"1345","上場インデックスファンドJリート（東証REIT指数）隔月分配型","東証","ETF","20240229","1739.5","-14.5","-0.83","1754","1754.5","1754.5","1727","115200","199988","-","1354","2154"
"1346","MAXIS_日経225上場投信","東証","ETF","20240229","40430","-50","-0.12","40480","40240","40520","40150","19776","797674","-","33480","47480"
"1348","MAXIS_トピックス上場投信","東証","ETF","20240229","2766.5","-2","-0.07","2768.5","2760.5","2775","2746","127480","352001","-","2268.5","3269"
"1349","ABF汎アジア債券インデックス・ファンド（アジア国債・公債ETF）","東証","ETF","20240229","16055","5","0.03","16050","16055","16055","16055","8","128","-","12050","20050"
