"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"1305","ダイワ上場投信－トピックス","東証","ETF","20230316","2057","-13","-0.63","2070","2020","2057.5","2017.5","559380","1139182","-","1570","2570"
"1306","NEXT_FUNDS_TOPIX連動型上場投信","東証","ETF","20230316","2023.5","-22","-1.08","2045.5","1998","2025.5","1993.5","2904820","5845206","-","1545.5","2545.5"
"1308","上場インデックスファンドTOPIX","東証","ETF","20230316","2000","-23","-1.14","2023","1974","2000","1971","461100","915633","-","1523","2523"
"1309","NEXT_FUNDS_ChinaAMC・中国株式・上証50連動型上場投信","東証","ETF","20230316","39050","-850","-2.13","39900","39700","39900","39050","258","10176","-","32900","46900"
"1311","NEXT_FUNDS_TOPIX_Core_30連動型上場投信","東証","ETF","20230316","950","-9.9","-1.03","959.9","936.3","953.9","930","14970","14018","-","809.9","1110"
"1319","NEXT_FUNDS_日経300株価指数連動型上場投信","東証","ETF","20230316","333.6","-17.9","-5.09","351.5","342.1","342.1","333.6","6000","2042","-","271.5","431.5"
"1320","ダイワ上場投信－日経225","東証","ETF","20230316","27870","-230","-0.82","28100","27535","27940","27500","139909","3874078","-","23100","33100"
"1321","NEXT_FUNDS_日経225連動型上場投信","東証","ETF","20230316","27960","-240","-0.85","28200","27615","28020","27580","444343","12350685","-","23200","33200"
"1322","上場インデックスファンド中国A株（パンダ）E_Fund_CSI300","東証","ETF","20230316","7666","-167","-2.13","7833","7751","7901","7650","200","1544","-","6333","9333"
"1324","NEXT_FUNDS_ロシア株式指数連動型上場投信","東証","ETF","20230316","-","0","0","88.6","-","-","-","-","-","-","58.6","118.6"
"1325","NEXT_FUNDS_ブラジル株式指数・ボベスパ連動型上場投信","東証","ETF","20230316","192.7","-2.3","-1.18","195","191.1","194","191.1","6700","1287","-","145","245"
"1326","SPDRゴールド・シェア受益証券","東証","ETF","20230316","23690","-80","-0.34","23770","23745","23750","23585","12622","298731","-","18770","28770"
"1328","NEXT_FUNDS_金価格連動型上場投信","東証","ETF","20230316","6350","-13","-0.2","6363","6360","6360","6311","6430","40797","-","5363","7363"
"1329","iシェアーズ・コア_日経225_ETF","東証","ETF","20230316","27840","-220","-0.78","28060","27500","27910","27475","30671","849503","-","23060","33060"
"1330","上場インデックスファンド225","東証","ETF","20230316","27965","-235","-0.83","28200","27630","28035","27590","41640","1157821","-","23200","33200"
"1343","NEXT_FUNDS_東証REIT指数連動型上場投信","東証","ETF","20230316","1924.5","-21","-1.08","1945.5","1938","1945","1916.5","1203270","2318331","-","1545.5","2345.5"
"1345","上場インデックスファンドJリート（東証REIT指数）隔月分配型","東証","ETF","20230316","1805","-20.5","-1.12","1825.5","1810.5","1823","1798","161400","292456","-","1425.5","2225.5"
"1346","MAXIS_日経225上場投信","東証","ETF","20230316","27775","-245","-0.87","28020","27460","27855","27425","30894","855364","-","23020","33020"
"1348","MAXIS_トピックス上場投信","東証","ETF","20230316","2001","-23","-1.14","2024","1975","2002.5","1972","176330","349291","-","1524","2524"
"1349","ABF汎アジア債券インデックス・ファンド（アジア国債・公債ETF）","東証","ETF","20230316","14505","-125","-0.85","14630","14505","14505","14505","2","29","-","11630","17630"
"1356","TOPIXベア2倍上場投信","東証","ETF","20230316","900.9","20.3","2.31","880.6","919.6","926","899.6","1069450","975462","-","730.6","1031"
"1357","NEXT_FUNDS_日経平均ダブルインバース・インデックス連動型上場投信","東証","ETF","20230316","360","7","1.98","353","367","369","357","114648129","41645248","-","273","433"
"1358","上場インデックスファンド日経レバレッジ指数","東証","ETF","20230316","25215","-430","-1.68","25645","24645","25390","24570","36226","899955","-","20645","30650"
"1360","日経平均ベア2倍上場投信","東証","ETF","20230316","878.5","14.6","1.69","863.9","894.9","900.9","873.6","20248440","17965318","-","713.9","1014"
"1364","iシェアーズ_JPX日経400_ETF","東証","ETF","20230316","17780","-175","-0.97","17955","17555","17785","17520","110","1943","-","13955","21955"
"1365","ダイワ上場投信－日経平均レバレッジ・インデックス","東証","ETF","20230316","20985","-340","-1.59","21325","20480","21095","20415","48295","1001461","-","16325","26325"
"1366","ダイワ上場投信－日経平均ダブルインバース・インデックス","東証","ETF","20230316","935","15","1.63","920","953","960","931","1445921","1364991","-","770","1070"
"1367","ダイワ上場投信－TOPIXレバレッジ（2倍）指数","東証","ETF","20230316","18535","-455","-2.4","18990","18150","18570","18000","21511","393349","-","14990","22990"
"1368","ダイワ上場投信－TOPIXダブルインバース（-2倍）指数","東証","ETF","20230316","1305","27","2.11","1278","1338","1342","1304","97451","129214","-","978","1578"
"1369","One_ETF_日経225","東証","ETF","20230316","27000","-215","-0.79","27215","26675","27020","26645","7760","207626","-","22215","32220"
"1385","UBS_ETF_ユーロ圏大型株50（ユーロ・ストックス50）","東証","ETF","20230316","5840","-200","-3.31","6040","5840","5870","5730","464","2693","-","5040","7040"
"1386","UBS_ETF_欧州株（MSCI_ヨーロッパ）","東証","ETF","20230316","10400","-235","-2.21","10635","10445","10445","10230","130","1347","-","7635","13635"
"1387","UBS_ETF_ユーロ圏株（MSCI_EMU）","東証","ETF","20230316","19525","-1685","-7.94","21210","19760","19910","19525","5","99","-","16210","26210"
"1388","UBS_ETF_ユーロ圏小型株（MSCI_EMU小型株）","東証","ETF","20230316","-","0","0","15935","-","-","-","-","-","-","12765","20765"
"1389","UBS_ETF_英国大型株100（FTSE_100）","東証","ETF","20230316","11000","-600","-5.17","11600","11175","11175","10985","421","4655","-","8600","14600"
"1390","UBS_ETF_MSCIアジア太平洋株（除く日本）","東証","ETF","20230316","5470","-150","-2.67","5620","5580","5580","5420","350","1917","-","4620","6620"
"1391","UBS_ETF_スイス株（MSCIスイス20/35）","東証","ETF","20230316","2939","-91","-3","3030","2950","2954","2912","377","1105","-","2330","3730"
"1392","UBS_ETF_英国株（MSCI英国）","東証","ETF","20230316","3035","-145","-4.56","3180","2970","3045","2970","150","451","-","2480","3880"
"1393","UBS_ETF_米国株（MSCI米国）","東証","ETF","20230316","50690","-310","-0.61","51000","50490","50730","50490","8","405","-","41000","61000"
"1394","UBS_ETF_先進国株（MSCIワールド）","東証","ETF","20230316","36420","-180","-0.49","36600","36420","36420","36420","10","364","-","29600","43600"
"1397","SMDAM_日経225上場投信","東証","ETF","20230316","27330","-65","-0.24","27395","26945","27330","26935","7146","192675","-","22395","32400"
"1398","SMDAM_東証REIT指数上場投信","東証","ETF","20230316","1823","-19.5","-1.06","1842.5","1825","1836","1817.5","52340","95469","-","1442.5","2242.5"
"1399","上場インデックスファンドMSCI日本株高配当低ボラティリティ","東証","ETF","20230316","1627","-18","-1.09","1645","1616","1627","1615","40","65","-","1245","2045"
"1456","ダイワ上場投信－日経平均インバース・インデックス","東証","ETF","20230316","4145","35","0.85","4110","4195","4200","4140","16792","70190","-","3410","4810"
"1457","ダイワ上場投信－TOPIXインバース（-1倍）指数","東証","ETF","20230316","4810","55","1.16","4755","4870","4870","4800","2578","12428","-","4055","5460"
"1458","楽天ETF-日経レバレッジ指数連動型","東証","ETF","20230316","15965","-265","-1.63","16230","15585","16050","15535","844090","13359792","-","12230","20230"
"1459","楽天ETF-日経ダブルインバース指数連動型","東証","ETF","20230316","1444","24","1.69","1420","1479","1481","1436","13647977","19909883","-","1120","1720"
"1464","ダイワ上場投信－JPX日経400_レバレッジ・インデックス","東証","ETF","20230316","14710","-340","-2.26","15050","14370","14715","14340","164","2376","-","11050","19050"
"1465","ダイワ上場投信－JPX日経400_インバース・インデックス","東証","ETF","20230316","4660","95","2.08","4565","4730","4730","4660","125","591","-","3865","5270"
"1466","ダイワ上場投信－JPX日経400_ダブルインバース・インデックス","東証","ETF","20230316","1678","36","2.19","1642","1698","1745","1672","4174","7093","-","1242","2042"
