"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"1305","iFreeETF_TOPIX（年1回決算型）","東証","ETF","20230421","2173","-5","-0.23","2178","2170.5","2185.5","2169.5","558150","1214531","-","1678","2678"
"1306","NEXT_FUNDS_TOPIX連動型上場投信","東証","ETF","20230421","2149.5","-4","-0.19","2153.5","2147.5","2161","2145.5","1564910","3367928","-","1653.5","2653.5"
"1308","上場インデックスファンドTOPIX","東証","ETF","20230421","2124","-4.5","-0.21","2128.5","2122","2135.5","2121","81400","172947","-","1628.5","2628.5"
"1309","NEXT_FUNDS_ChinaAMC・中国株式・上証50連動型上場投信","東証","ETF","20230421","39650","-660","-1.64","40310","40020","40460","39650","123","4919","-","33310","47310"
"1311","NEXT_FUNDS_TOPIX_Core_30連動型上場投信","東証","ETF","20230421","1002","-6","-0.6","1008","1007.5","1007.5","999.5","390","390","-","708","1308"
"1319","NEXT_FUNDS_日経300株価指数連動型上場投信","東証","ETF","20230421","345","-11.8","-3.31","356.8","351.8","351.8","345","6000","2077","-","276.8","436.8"
"1320","iFreeETF_日経225（年1回決算型）","東証","ETF","20230421","29750","-80","-0.27","29830","29760","29975","29715","45720","1363280","-","24830","34830"
"1321","NEXT_FUNDS_日経225連動型上場投信","東証","ETF","20230421","29835","-90","-0.3","29925","29840","30070","29800","286120","8562655","-","24925","34930"
"1322","上場インデックスファンド中国A株（パンダ）E_Fund_CSI300","東証","ETF","20230421","7824","-200","-2.49","8024","7920","7990","7821","260","2052","-","6524","9524"
"1324","NEXT_FUNDS_ロシア株式指数連動型上場投信","東証","ETF","20230421","-","0","0","88.6","-","-","-","-","-","-","58.6","118.6"
"1325","NEXT_FUNDS_ブラジル株式指数・ボベスパ連動型上場投信","東証","ETF","20230421","198.4","0.8","0.4","197.6","196.2","198.4","196.2","3400","669","-","147.6","247.6"
"1326","SPDRゴールド・シェア受益証券","東証","ETF","20230421","24815","-145","-0.58","24960","24975","24995","24815","3682","91754","-","19960","29960"
"1328","NEXT_FUNDS_金価格連動型上場投信","東証","ETF","20230421","6628","-52","-0.78","6680","6683","6685","6628","18460","123040","-","5680","7680"
"1329","iシェアーズ・コア_日経225_ETF","東証","ETF","20230421","29730","-80","-0.27","29810","29730","29955","29695","52741","1571394","-","24810","34810"
"1330","上場インデックスファンド225","東証","ETF","20230421","29875","-60","-0.2","29935","29855","30080","29830","39840","1192117","-","24935","34940"
"1343","NEXT_FUNDS_東証REIT指数連動型上場投信","東証","ETF","20230421","1982.5","-2.5","-0.13","1985","1988","1988","1971","189760","375029","-","1585","2385"
"1345","上場インデックスファンドJリート（東証REIT指数）隔月分配型","東証","ETF","20230421","1854","-5","-0.27","1859","1865","1865","1849","94300","174783","-","1459","2259"
"1346","MAXIS_日経225上場投信","東証","ETF","20230421","29670","-85","-0.29","29755","29685","29900","29640","7589","225956","-","24755","34760"
"1348","MAXIS_トピックス上場投信","東証","ETF","20230421","2125","-6","-0.28","2131","2122.5","2136.5","2122","94680","201189","-","1631","2631"
"1349","ABF汎アジア債券インデックス・ファンド（アジア国債・公債ETF）","東証","ETF","20230421","14600","-120","-0.82","14720","14600","14600","14600","20","292","-","11720","17720"
"1356","TOPIXベア2倍上場投信","東証","ETF","20230421","792.1","3.4","0.43","788.7","792.5","794.4","783","383150","302496","-","638.7","938.7"
"1357","NEXT_FUNDS_日経平均ダブルインバース・インデックス連動型上場投信","東証","ETF","20230421","313","2","0.64","311","312","314","308","45392200","14125709","-","231","391"
"1358","上場インデックスファンド日経レバレッジ指数","東証","ETF","20230421","28760","-155","-0.54","28915","28750","29175","28675","14550","420166","-","23915","33920"
"1360","日経平均ベア2倍上場投信","東証","ETF","20230421","764.4","4.6","0.61","759.8","764.2","766.4","752.8","16955130","12906843","-","609.8","909.8"
"1364","iシェアーズ_JPX日経400_ETF","東証","ETF","20230421","18905","-15","-0.08","18920","18860","18980","18860","176","3330","-","14920","22920"
"1365","iFreeETF_日経平均レバレッジ・インデックス","東証","ETF","20230421","23885","-130","-0.54","24015","23900","24250","23825","30420","730206","-","19015","29015"
"1366","iFreeETF_日経平均ダブルインバース・インデックス","東証","ETF","20230421","813","3","0.37","810","814","817","802","938578","760684","-","660","960"
"1367","iFreeETF_TOPIXレバレッジ（2倍）指数","東証","ETF","20230421","20910","-85","-0.4","20995","20880","21140","20835","9240","193686","-","15995","25995"
"1368","iFreeETF_TOPIXダブルインバース（-2倍）指数","東証","ETF","20230421","1149","7","0.61","1142","1149","1152","1135","49065","55977","-","842","1442"
"1369","One_ETF_日経225","東証","ETF","20230421","28845","-100","-0.35","28945","28840","29030","28815","36394","1053456","-","23945","33950"
"1385","UBS_ETF_ユーロ圏大型株50（ユーロ・ストックス50）","東証","ETF","20230421","6450","-90","-1.38","6540","6540","6540","6440","377","2445","-","5540","7540"
"1386","UBS_ETF_欧州株（MSCI_ヨーロッパ）","東証","ETF","20230421","11380","105","0.93","11275","11230","11385","11230","36","409","-","8275","14275"
"1387","UBS_ETF_ユーロ圏株（MSCI_EMU）","東証","ETF","20230421","-","0","0","21700","-","-","-","-","-","-","16700","26700"
"1388","UBS_ETF_ユーロ圏小型株（MSCI_EMU小型株）","東証","ETF","20230421","-","0","0","17570","-","-","-","-","-","-","13190","21190"
"1389","UBS_ETF_英国大型株100（FTSE_100）","東証","ETF","20230421","12050","-70","-0.58","12120","12120","12120","12050","13","157","-","9120","15120"
"1390","UBS_ETF_MSCIアジア太平洋株（除く日本）","東証","ETF","20230421","5820","10","0.17","5810","5810","5820","5730","320","1843","-","4810","6810"
"1391","UBS_ETF_スイス株（MSCIスイス20/35）","東証","ETF","20230421","3225","-5","-0.15","3230","3215","3240","3200","331","1066","-","2530","3930"
"1392","UBS_ETF_英国株（MSCI英国）","東証","ETF","20230421","3290","-10","-0.3","3300","3290","3300","3290","27","89","-","2600","4000"
"1393","UBS_ETF_米国株（MSCI米国）","東証","ETF","20230421","52930","-430","-0.81","53360","53300","53750","52930","29","1553","-","43360","63360"
"1394","UBS_ETF_先進国株（MSCIワールド）","東証","ETF","20230421","39130","-270","-0.69","39400","39130","39130","39130","1","39","-","31190","45190"
"1397","SMDAM_日経225上場投信","東証","ETF","20230421","28840","80","0.28","28760","28820","29015","28820","8390","242029","-","23760","33760"
"1398","SMDAM_東証REIT指数上場投信","東証","ETF","20230421","1873.5","1","0.05","1872.5","1880","1880","1870","46040","86175","-","1472.5","2272.5"
"1399","上場インデックスファンドMSCI日本株高配当低ボラティリティ","東証","ETF","20230421","1695.5","8.5","0.5","1687","1699.5","1699.5","1695.5","70","119","-","1287","2087"
"1456","iFreeETF_日経平均インバース・インデックス","東証","ETF","20230421","3875","20","0.52","3855","3875","3875","3845","7809","30164","-","3155","4555"
"1457","iFreeETF_TOPIXインバース（-1倍）指数","東証","ETF","20230421","4510","10","0.22","4500","4510","4515","4495","634","2858","-","3800","5200"
"1458","楽天ETF-日経レバレッジ指数連動型","東証","ETF","20230421","18185","-100","-0.55","18285","18185","18460","18140","516765","9441827","-","14285","22285"
"1459","楽天ETF-日経ダブルインバース指数連動型","東証","ETF","20230421","1258","7","0.56","1251","1256","1261","1238","8431670","10560784","-","951","1551"
"1464","iFreeETF_JPX日経400レバレッジ・インデックス","東証","ETF","20230421","16600","-185","-1.1","16785","16835","16840","16600","426","7075","-","12785","20785"
"1465","iFreeETF_JPX日経400インバース・インデックス","東証","ETF","20230421","4335","-45","-1.03","4380","4355","4355","4335","3","13","-","3680","5080"
"1466","iFreeETF_JPX日経400ダブルインバース・インデックス","東証","ETF","20230421","1477","16","1.1","1461","1483","1483","1465","405","599","-","1161","1761"
"1467","JPX日経400ブル2倍上場投信（レバレッジ）","東証","ETF","20230421","-","0","0","14715","-","-","-","-","-","-","11715","17715"
"1468","JPX日経400ベア上場投信（インバース）","東証","ETF","20230421","3651","0","0","3651","3651","3651","3651","20","73","-","2951","4351"
"1469","JPX日経400ベア2倍上場投信（ダブルインバース）","東証","ETF","20230421","1450","-3","-0.21","1453","1462","1462","1444","1700","2469","-","1153","1753"
"1472","NEXT_FUNDS_JPX日経400ダブルインバース・インデックス連動型上場投信","東証","ETF","20230421","595","2","0.34","593","603","612","587","2473","1473","-","493","693"
"1473","One_ETF_トピックス","東証","ETF","20230421","2084.5","-7","-0.33","2091.5","2082","2095","2081","1280","2679","-","1591.5","2591.5"
"1474","One_ETF_JPX日経400","東証","ETF","20230421","18695","-70","-0.37","18765","18695","18695","18695","5","93","-","14765","22765"
"1475","iシェアーズ・コア_TOPIX_ETF","東証","ETF","20230421","2099","-5","-0.24","2104","2098","2111","2097","305527","642901","-","1604","2604"
"1476","iシェアーズ・コア_Jリート_ETF","東証","ETF","20230421","1896","-4","-0.21","1900","1900","1901","1889","516360","977208","-","1500","2300"
"1477","iシェアーズ_MSCI_日本株最小分散_ETF","東証","ETF","20230421","1996","1","0.05","1995","1994","1998","1991","66","131","-","1595","2395"
"1478","iシェアーズ_MSCI_ジャパン高配当利回り_ETF","東証","ETF","20230421","2534","3","0.12","2531","2531","2542","2525","7795","19743","-","2031","3035"
"1479","iFreeETF_MSCI日本株人材設備投資指数","東証","ETF","20230421","-","0","0","25250","-","-","-","-","-","-","20250","30250"
"1480","NEXT_FUNDS_野村企業価値分配指数連動型上場投信","東証","ETF","20230421","-","0","0","20660","-","-","-","-","-","-","15430","25430"
"1481","上場インデックスファンド日本経済貢献株","東証","ETF","20230421","2141","-10","-0.46","2151","2143","2143","2141","18","39","-","1651","2651"
"1482","iシェアーズ・コア_米国債7-10年ETF（為替ヘッジあり）","東証","ETF","20230421","1919","10","0.52","1909","1918","1919","1915","20588","39470","-","1509","2309"
"1483","iシェアーズ_JPX/S&P_設備・人材投資ETF","東証","ETF","20230421","2128","-6","-0.28","2134","2134","2139","2128","36","77","-","1634","2634"
"1484","One_ETF_JPX/S&P_設備・人材投資指数","東証","ETF","20230421","2113","-6.5","-0.31","2119.5","2113","2113","2113","50","106","-","1619.5","2619.5"
"1485","MAXIS_JAPAN_設備・人材積極投資企業200上場投信","東証","ETF","20230421","-","0","0","31540","-","-","-","-","-","-","24540","38540"
"1486","上場インデックスファンド米国債券（為替ヘッジなし）","東証","ETF","20230421","21935","-35","-0.16","21970","22035","22035","21930","556","12203","-","16970","26970"
"1487","上場インデックスファンド米国債券（為替ヘッジあり）","東証","ETF","20230421","14810","90","0.61","14720","14870","14870","14775","450","6668","-","11720","17720"
"1488","iFreeETF_東証REIT指数","東証","ETF","20230421","1887.5","-4.5","-0.24","1892","1896.5","1896.5","1880","24720","46633","-","1492","2292"
"1489","NEXT_FUNDS_日経平均高配当株50指数連動型上場投信","東証","ETF","20230421","46160","-260","-0.56","46420","46150","46330","46030","13015","600587","-","39420","53420"
"1490","上場インデックスファンドMSCI日本株高配当低ボラティリティ（βヘッジ）","東証","ETF","20230421","7648","79","1.04","7569","7650","7650","7648","20","153","-","5981","8981"
"1492","MAXIS_JPX_日経中小型株指数上場投信","東証","ETF","20230421","15940","-145","-0.9","16085","15985","16065","15940","9","144","-","12085","20085"
"1493","One_ETF_JPX日経中小型","東証","ETF","20230421","15965","-60","-0.37","16025","16025","16025","15965","15","240","-","12025","20025"
"1494","One_ETF_高配当日本株","東証","ETF","20230421","21960","-15","-0.07","21975","22120","22120","21870","549","12080","-","16975","26975"
"1495","上場インデックスファンドアジアリート","東証","ETF","20230421","10550","15","0.14","10535","10500","10550","10490","100","1050","-","7535","13535"
"1496","iシェアーズ_米ドル建て投資適格社債_ETF（為替ヘッジあり）","東証","ETF","20230421","1987","8","0.4","1979","1985","1989","1983","9585","19020","-","1579","2379"
