"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"2971","2503","-7","49","-66","51.08"
"2972","3938","-84","-","-","-"
"2979","2684","34","-","-","-"
"2989","2002","-33","-","-","-"
"3226","130","29","76","3","1.71"
"3234","1297","-734","98","26","13.23"
"3249","1255","-24","231","124","5.43"
"3269","250","3","60","28","4.17"
"3278","278","22","92","-42","3.02"
"3279","709","-43","23","10","30.83"
"3281","2940","-535","1856","84","1.58"
"3282","391","328","2840","2653","0.14"
"3283","462","-131","293","197","1.58"
"3287","1117","-79","68","-18","16.43"
"3290","1796","-177","144","-8","12.47"
"3292","572","-46","193","47","2.96"
"3295","451","-38","490","51","0.92"
"3296","1400","-64","34","6","41.18"
"3309","4521","531","763","44","5.93"
"3451","1897","38","-","-","-"
"3453","1446","113","108","5","13.39"
"3455","895","67","157","-2","5.7"
"3459","1541","69","5","5","308.2"
"3462","2327","28","1060","-403","2.2"
"3463","3026","-179","1","-","3026"
"3466","2631","-377","454","-2","5.8"
"3468","72554","67871","82070","81922","0.88"
"3470","1296","40","-","-","-"
"3471","435","-451","984","-3062","0.44"
"3472","5195","93","-","-","-"
"3476","9918","-109","237","36","41.85"
"3481","353","-5","37","2","9.54"
"3487","1704","20","66","-19","25.82"
"3488","2348","185","-","-","-"
"3492","8052","414","616","447","13.07"
"3493","2338","-111","-","-","-"
"8951","1297","-277","297","9","4.37"
"8952","364","-36","134","29","2.72"
"8953","10144","-2072","322","172","31.5"
"8954","461","-37","153","54","3.01"
"8955","316","-10","46","17","6.87"
"8956","1346","-29","263","12","5.12"
"8957","228","-25","430","-4","0.53"
"8958","2432","107","136","-4","17.88"
"8960","2770","-74","128","50","21.64"
"8961","889","88","105","4","8.47"
"8963","38345","-7264","11723","-11890","3.27"
"8964","1006","-50","60","5","16.77"
"8966","3692","3","148","-197","24.95"
"8967","145","-39","343","41","0.42"
"8968","1095","362","209","-41","5.24"
"8972","612","-171","429","179","1.43"
"8975","11381","17","92","-1","123.71"
"8976","78","-4","144","-8","0.54"
"8977","464","-17","353","-48","1.31"
"8979","707","22","44","-","16.07"
"8984","808","-156","110","4","7.35"
"8985","14434","-5346","581","262","24.84"
"8986","803","183","53","21","15.15"
"8987","1178","-78","607","-16","1.94"
