"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"2971","3829","-650","105","13","36.47"
"2972","13479","-145","-","-","-"
"2979","734","96","6","-9","122.33"
"2989","6373","-114","-","-","-"
"3226","65","-45","59","12","1.1"
"3234","689","-22","440","31","1.57"
"3249","1163","-14","53","-309","21.94"
"3269","539","-98","59","5","9.14"
"3278","123","-8","59","-20","2.08"
"3279","961","15","27","26","35.59"
"3281","845","134","244","-196","3.46"
"3282","51","-22","862","55","0.06"
"3283","491","79","113","-14","4.35"
"3287","570","-47","147","9","3.88"
"3290","1230","-21","190","-9","6.47"
"3292","677","-44","27","-41","25.07"
"3295","607","2","8","-18","75.88"
"3296","2448","-90","33","5","74.18"
"3309","6643","426","149","60","44.58"
"3451","2253","41","-","-","-"
"3453","2083","-385","57","-5","36.54"
"3455","331","-143","129","8","2.57"
"3459","1322","51","-","-","-"
"3462","1608","32","155","-125","10.37"
"3463","6349","-1725","4","-2172","1587.25"
"3466","393","-40","115","-20","3.42"
"3468","6379","-551","196","86","32.55"
"3470","2318","-141","-","-","-"
"3471","384","15","77","18","4.99"
"3472","5899","-234","-","-","-"
"3476","11944","-1650","183","-223","65.27"
"3481","472","27","26","-2","18.15"
"3487","2020","-985","11708","6639","0.17"
"3488","3125","-90","-","-","-"
"3492","14156","-1319","108","-337","131.07"
"3493","517","-35","-","-","-"
"8951","1368","-2","398","-116","3.44"
"8952","1578","608","2041","1546","0.77"
"8953","3207","175","166","-39","19.32"
"8954","715","-59","64","1","11.17"
"8955","235","-42","139","27","1.69"
"8956","1554","-104","522","144","2.98"
"8957","230","3","395","5","0.58"
"8958","4386","-27","72","-19","60.92"
"8960","2310","66","73","8","31.64"
"8961","1601","39","66","-36","24.26"
"8963","52441","-8220","4206","2061","12.47"
"8964","713","-86","64","3","11.14"
"8966","168","4","482","-9","0.35"
"8967","80","1","628","122","0.13"
"8968","588","-56","147","15","4"
"8972","301","-93","19","7","15.84"
"8975","10096","2740","953","-121","10.59"
"8976","259","1","50","6","5.18"
"8977","646","78","392","-13","1.65"
"8979","316","-4","44","-","7.18"
"8984","815","92","123","26","6.63"
"8985","8752","-2066","1195","104","7.32"
"8986","987","-64","64","23","15.42"
"8987","990","25","296","2","3.34"
