"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"2971","3048","-5","6","-9","508"
"2972","10667","-954","1","-","10667"
"2979","529","-38","18","-30","29.39"
"2989","6094","-38","-","-","-"
"3226","67","41","211","33","0.32"
"3234","792","37","404","-24","1.96"
"3249","686","-173","214","-8","3.21"
"3269","245","3","863","81","0.28"
"3278","118","-80","18","-22","6.56"
"3279","894","33","96","18","9.31"
"3281","2990","2448","27519","27287","0.11"
"3282","51","13","752","8","0.07"
"3283","152","3","279","-2","0.54"
"3287","567","165","166","6","3.42"
"3290","2174","92","191","3","11.38"
"3292","307","13","161","-54","1.91"
"3295","422","-179","63","8","6.7"
"3296","1719","-146","51","31","33.71"
"3309","3690","-415","1051","108","3.51"
"3451","1865","-7","-","-","-"
"3453","1540","-108","53","31","29.06"
"3455","390","136","100","12","3.9"
"3459","1189","15","-","-","-"
"3462","1379","136","621","176","2.22"
"3463","6720","510","1","1","6720"
"3466","381","-62","147","-14","2.59"
"3468","5101","-405","82","-9","62.21"
"3470","2308","-2","-","-","-"
"3471","328","-50","74","-31","4.43"
"3472","5414","24","-","-","-"
"3476","9841","377","55","-75","178.93"
"3481","291","-36","65","22","4.48"
"3487","583","-120","213","12","2.74"
"3488","2325","-314","-","-","-"
"3492","13344","-964","39","-8","342.15"
"3493","606","-28","-","-","-"
"8951","2635","558","253","-3","10.42"
"8952","1630","-36","282","54","5.78"
"8953","5473","1157","82","-59","66.74"
"8954","854","206","113","16","7.56"
"8955","329","3","197","23","1.67"
"8956","1964","43","56","-30","35.07"
"8957","185","-28","343","-7","0.54"
"8958","5441","34","49","43","111.04"
"8960","1708","-442","207","119","8.25"
"8961","1145","87","41","-55","27.93"
"8963","52734","-168","2890","-382","18.25"
"8964","243","-37","74","-4","3.28"
"8966","107","-14","770","9","0.14"
"8967","99","3","431","-78","0.23"
"8968","905","272","78","46","11.6"
"8972","549","-21","137","55","4.01"
"8975","11718","10","703","-64","16.67"
"8976","712","26","62","5","11.48"
"8977","519","-22","495","74","1.05"
"8979","265","-19","44","-1","6.02"
"8984","609","-43","68","-33","8.96"
"8985","7868","637","927","11","8.49"
"8986","892","19","208","80","4.29"
"8987","2244","-253","74","32","30.32"
