"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"2971","3883","54","76","-29","51.09"
"2972","13715","236","-","-","-"
"2979","715","-19","7","1","102.14"
"2989","6355","-18","-","-","-"
"3226","67","2","80","21","0.84"
"3234","636","-53","574","134","1.11"
"3249","1008","-155","249","196","4.05"
"3269","464","-75","64","5","7.25"
"3278","106","-17","84","25","1.26"
"3279","878","-83","80","53","10.97"
"3281","644","-201","495","251","1.3"
"3282","28","-23","851","-11","0.03"
"3283","388","-103","211","98","1.84"
"3287","466","-104","155","8","3.01"
"3290","1179","-51","190","-","6.21"
"3292","494","-183","282","255","1.75"
"3295","579","-28","22","14","26.32"
"3296","1843","-605","31","-2","59.45"
"3309","5908","-735","238","89","24.82"
"3451","2197","-56","-","-","-"
"3453","1517","-566","52","-5","29.17"
"3455","269","-62","124","-5","2.17"
"3459","1320","-2","-","-","-"
"3462","1390","-218","146","-9","9.52"
"3463","6633","284","-","-4","-"
"3466","378","-15","143","28","2.64"
"3468","5712","-667","127","-69","44.98"
"3470","2106","-212","-","-","-"
"3471","333","-51","99","22","3.36"
"3472","5799","-100","-","-","-"
"3476","10222","-1722","503","320","20.32"
"3481","818","346","27","1","30.3"
"3487","1111","-909","1100","-10608","1.01"
"3488","3204","79","-","-","-"
"3492","13681","-475","106","-2","129.07"
"3493","494","-23","-","-","-"
"8951","1362","-6","286","-112","4.76"
"8952","1846","268","6236","4195","0.3"
"8953","4452","1245","210","44","21.2"
"8954","602","-113","82","18","7.34"
"8955","232","-3","154","15","1.51"
"8956","1643","89","387","-135","4.25"
"8957","271","41","384","-11","0.71"
"8958","3715","-671","166","94","22.38"
"8960","2223","-87","100","27","22.23"
"8961","1350","-251","225","159","6"
"8963","53505","1064","3364","-842","15.91"
"8964","291","-422","68","4","4.28"
"8966","139","-29","541","59","0.26"
"8967","65","-15","465","-163","0.14"
"8968","596","8","121","-26","4.93"
"8972","407","106","719","700","0.57"
"8975","10444","348","846","-107","12.35"
"8976","370","111","5","-45","74"
"8977","614","-32","418","26","1.47"
"8979","387","71","44","-","8.8"
"8984","734","-81","111","-12","6.61"
"8985","7598","-1154","514","-681","14.78"
"8986","844","-143","44","-20","19.18"
"8987","1545","555","178","-118","8.68"
