"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"2971","2575","72","36","-13","71.53"
"2972","3848","-90","-","-","-"
"2979","2729","45","1","1","2729"
"2989","1890","-112","-","-","-"
"3226","115","-15","98","22","1.17"
"3234","1264","-33","89","-9","14.2"
"3249","1237","-18","224","-7","5.52"
"3269","253","3","69","9","3.67"
"3278","236","-42","36","-56","6.56"
"3279","707","-2","24","1","29.46"
"3281","3005","65","1874","18","1.6"
"3282","288","-103","799","-2041","0.36"
"3283","591","129","168","-125","3.52"
"3287","1081","-36","63","-5","17.16"
"3290","1817","21","140","-4","12.98"
"3292","649","77","177","-16","3.67"
"3295","444","-7","479","-11","0.93"
"3296","758","-642","57","23","13.3"
"3309","4879","358","665","-98","7.34"
"3451","1829","-68","-","-","-"
"3453","1243","-203","103","-5","12.07"
"3455","956","61","163","6","5.87"
"3459","1644","103","10","5","164.4"
"3462","2347","20","1099","39","2.14"
"3463","2734","-292","1","-","2734"
"3466","2709","78","426","-28","6.36"
"3468","26138","-46416","107362","25292","0.24"
"3470","1271","-25","-","-","-"
"3471","466","31","352","-632","1.32"
"3472","5112","-83","-","-","-"
"3476","10080","162","222","-15","45.41"
"3481","350","-3","38","1","9.21"
"3487","2907","1203","44","-22","66.07"
"3488","2284","-64","-","-","-"
"3492","9022","970","2142","1526","4.21"
"3493","2637","299","-","-","-"
"8951","1219","-78","202","-95","6.03"
"8952","363","-1","252","118","1.44"
"8953","9642","-502","252","-70","38.26"
"8954","606","145","117","-36","5.18"
"8955","309","-7","65","19","4.75"
"8956","1370","24","265","2","5.17"
"8957","206","-22","424","-6","0.49"
"8958","2448","16","101","-35","24.24"
"8960","2757","-13","151","23","18.26"
"8961","983","94","74","-31","13.28"
"8963","48788","10443","5223","-6500","9.34"
"8964","508","-498","61","1","8.33"
"8966","3953","261","268","120","14.75"
"8967","108","-37","339","-4","0.32"
"8968","972","-123","78","-131","12.46"
"8972","668","56","268","-161","2.49"
"8975","11384","3","76","-16","149.79"
"8976","67","-11","164","20","0.41"
"8977","467","3","348","-5","1.34"
"8979","749","42","44","-","17.02"
"8984","784","-24","263","153","2.98"
"8985","13441","-993","447","-134","30.07"
"8986","760","-43","66","13","11.52"
"8987","1287","109","430","-177","2.99"
