"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"2971","3921","168","59","-32","66.46"
"2972","13387","1350","1","1","13387"
"2979","685","-207","14","-40","48.93"
"2989","6346","230","-","-","-"
"3226","87","-33","88","-23","0.99"
"3234","710","13","466","-34","1.52"
"3249","1282","-74","43","12","29.81"
"3269","515","221","38","-18","13.55"
"3278","127","-10","65","-12","1.95"
"3279","860","73","21","-","40.95"
"3281","747","42","491","52","1.52"
"3282","80","-17","720","114","0.11"
"3283","316","-29","190","4","1.66"
"3287","437","63","192","-72","2.28"
"3290","1314","154","247","1","5.32"
"3292","704","2","147","-49","4.79"
"3295","773","10","216","12","3.58"
"3296","2319","17","29","10","79.97"
"3309","5977","-3","309","2","19.34"
"3451","2021","16","-","-","-"
"3453","1684","229","98","16","17.18"
"3455","384","-80","206","-2","1.86"
"3459","1158","-361","-","-","-"
"3462","1905","9","127","6","15"
"3463","5643","135","-","-","-"
"3466","365","-22","212","5","1.72"
"3468","7657","-204","158","-62","48.46"
"3470","2585","121","-","-","-"
"3471","488","13","6","-23","81.33"
"3472","5760","2","-","-","-"
"3476","13341","-965","337","3","39.59"
"3481","515","-51","30","-40","17.17"
"3487","838","-144","63","-64","13.3"
"3488","2159","23","-","-","-"
"3492","12725","41","754","-868","16.88"
"3493","494","21","-","-","-"
"8951","1282","207","178","-119","7.2"
"8952","838","352","385","54","2.18"
"8953","2285","-55","395","-119","5.78"
"8954","508","95","261","-75","1.95"
"8955","243","-1","172","16","1.41"
"8956","1778","68","348","25","5.11"
"8957","120","-4","420","9","0.29"
"8958","3584","-562","393","-49","9.12"
"8960","2447","180","164","-34","14.92"
"8961","1330","264","293","-85","4.54"
"8963","54738","1969","2989","-66","18.31"
"8964","655","-44","124","-12","5.28"
"8966","156","1","564","32","0.28"
"8967","93","-35","394","-36","0.24"
"8968","507","-1","361","-35","1.4"
"8972","254","-15","21","-261","12.1"
"8975","3163","-393","1078","-94","2.93"
"8976","239","-22","247","30","0.97"
"8977","705","-44","401","12","1.76"
"8979","278","-41","44","-","6.32"
"8984","850","216","205","-16","4.15"
"8985","9768","-254","646","3","15.12"
"8986","977","-596","179","-4","5.46"
"8987","1414","227","402","-5","3.52"
