"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"2971","3631","-252","17","-59","213.59"
"2972","13669","-46","-","-","-"
"2979","588","-127","8","1","73.5"
"2989","6406","51","-","-","-"
"3226","64","-3","71","-9","0.9"
"3234","622","-14","574","-","1.08"
"3249","1007","-1","182","-67","5.53"
"3269","341","-123","113","49","3.02"
"3278","137","31","86","2","1.59"
"3279","877","-1","70","-10","12.53"
"3281","616","-28","318","-177","1.94"
"3282","28","-","722","-129","0.04"
"3283","202","-186","291","80","0.69"
"3287","449","-17","156","1","2.88"
"3290","1110","-69","192","2","5.78"
"3292","394","-100","216","-66","1.82"
"3295","472","-107","36","14","13.11"
"3296","1840","-3","45","14","40.89"
"3309","5202","-706","364","126","14.29"
"3451","2137","-60","-","-","-"
"3453","1702","185","34","-18","50.06"
"3455","313","44","123","-1","2.54"
"3459","1225","-95","-","-","-"
"3462","1524","134","217","71","7.02"
"3463","6706","73","-","-","-"
"3466","459","81","149","6","3.08"
"3468","5498","-214","634","507","8.67"
"3470","2350","244","-","-","-"
"3471","317","-16","149","50","2.13"
"3472","5806","7","-","-","-"
"3476","9439","-783","610","107","15.47"
"3481","838","20","29","2","28.9"
"3487","916","-195","515","-585","1.78"
"3488","3303","99","-","-","-"
"3492","13689","8","108","2","126.75"
"3493","530","36","-","-","-"
"8951","1500","138","208","-78","7.21"
"8952","2281","435","570","-5666","4"
"8953","5420","968","99","-111","54.75"
"8954","623","21","77","-5","8.09"
"8955","256","24","153","-1","1.67"
"8956","1650","7","308","-79","5.36"
"8957","281","10","374","-10","0.75"
"8958","3320","-395","79","-87","42.03"
"8960","2179","-44","95","-5","22.94"
"8961","1338","-12","152","-73","8.8"
"8963","52316","-1189","3242","-122","16.14"
"8964","280","-11","76","8","3.68"
"8966","153","14","585","44","0.26"
"8967","96","31","576","111","0.17"
"8968","635","39","128","7","4.96"
"8972","1032","625","994","275","1.04"
"8975","9768","-676","934","88","10.46"
"8976","401","31","6","1","66.83"
"8977","565","-49","424","6","1.33"
"8979","518","131","44","-","11.77"
"8984","675","-59","105","-6","6.43"
"8985","8317","719","541","27","15.37"
"8986","825","-19","44","-","18.75"
"8987","1782","237","161","-17","11.07"
