"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"2971","2345","-43","24","2","97.71"
"2972","3410","-31","-","-","-"
"2979","4701","47","156","7","30.13"
"2989","4116","-71","-","-","-"
"3226","193","71","238","144","0.81"
"3234","1369","-95","872","821","1.57"
"3249","3664","-3","692","656","5.29"
"3269","456","-76","1025","-316","0.44"
"3278","174","-3","10","10","17.4"
"3279","615","5","301","274","2.04"
"3281","2847","-363","780","404","3.65"
"3282","82","11","441","340","0.19"
"3283","424","42","623","110","0.68"
"3287","884","10","60","-3","14.73"
"3290","1818","-30","104","4","17.48"
"3292","813","15","846","771","0.96"
"3295","873","319","1249","794","0.7"
"3296","673","-47","44","-3","15.3"
"3309","4551","215","1590","1279","2.86"
"3451","1499","-190","-","-","-"
"3453","343","-44","76","-35","4.51"
"3455","941","46","115","7","8.18"
"3459","1487","36","4","4","371.75"
"3462","1356","-217","1475","-145","0.92"
"3463","5598","-54","-","-","-"
"3466","1072","-1287","885","746","1.21"
"3468","4415","-870","128","51","34.49"
"3470","1379","-166","-","-","-"
"3471","326","-63","335","248","0.97"
"3472","4897","-10","-","-","-"
"3476","8977","211","1063","493","8.44"
"3481","715","-187","29","4","24.66"
"3487","1256","-54","2","1","628"
"3488","2651","-109","-","-","-"
"3492","8321","-223","887","47","9.38"
"3493","4446","-173","-","-","-"
"8951","504","-86","154","-1","3.27"
"8952","427","8","331","135","1.29"
"8953","10967","1131","499","437","21.98"
"8954","373","-192","402","348","0.93"
"8955","285","-9","303","290","0.94"
"8956","1350","107","1400","1096","0.96"
"8957","347","25","376","-30","0.92"
"8958","4087","95","14","9","291.93"
"8960","2195","66","562","506","3.91"
"8961","1836","99","2250","2236","0.82"
"8963","54207","-82","2717","1244","19.95"
"8964","535","-8","291","247","1.84"
"8966","2726","-4","47","-","58"
"8967","141","-2","562","284","0.25"
"8968","1258","-110","118","44","10.66"
"8972","440","-143","794","404","0.55"
"8975","2135","9","5","5","427"
"8976","152","46","309","240","0.49"
"8977","608","49","308","21","1.97"
"8979","524","-28","44","-","11.91"
"8984","3503","-1192","544","174","6.44"
"8985","16554","1185","1528","1209","10.83"
"8986","2134","-4966","7265","-29044","0.29"
"8987","927","23","1595","1154","0.58"
