"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"2971","3448","-111","28","18","123.14"
"2972","11782","-1131","1","-","11782"
"2979","630","-48","7","1","90"
"2989","6381","-61","-","-","-"
"3226","32","-19","233","25","0.14"
"3234","607","-3","505","-44","1.2"
"3249","979","-43","251","53","3.9"
"3269","243","-77","715","230","0.34"
"3278","202","34","42","-69","4.81"
"3279","837","-31","41","22","20.41"
"3281","530","-121","402","-56","1.32"
"3282","31","-20","778","-27","0.04"
"3283","214","-26","300","15","0.71"
"3287","445","-28","150","2","2.97"
"3290","1961","473","196","11","10.01"
"3292","305","-33","169","-24","1.8"
"3295","506","28","88","-19","5.75"
"3296","1844","18","24","-","76.83"
"3309","4555","-236","839","395","5.43"
"3451","2082","-49","-","-","-"
"3453","1506","-169","19","-22","79.26"
"3455","280","-46","94","-27","2.98"
"3459","1231","-11","-","-","-"
"3462","1371","-248","332","121","4.13"
"3463","6408","-583","-","-","-"
"3466","455","-113","190","-30","2.39"
"3468","5541","23","57","-3","97.21"
"3470","2462","62","-","-","-"
"3471","248","-31","148","9","1.68"
"3472","5528","76","-","-","-"
"3476","8591","-258","519","-96","16.55"
"3481","377","-18","37","12","10.19"
"3487","775","-119","302","-77","2.57"
"3488","2662","-210","-","-","-"
"3492","13721","-113","88","40","155.92"
"3493","663","2","-","-","-"
"8951","1382","-205","173","-91","7.99"
"8952","1510","-200","186","-127","8.12"
"8953","4287","-407","211","98","20.32"
"8954","587","-43","95","33","6.18"
"8955","235","-21","149","-12","1.58"
"8956","1778","24","131","-17","13.57"
"8957","224","-29","381","8","0.59"
"8958","4318","-77","30","-15","143.93"
"8960","2052","-288","102","8","20.12"
"8961","1193","-43","166","-6","7.19"
"8963","48705","-2983","3783","460","12.87"
"8964","204","-39","87","-","2.34"
"8966","147","-57","587","-28","0.25"
"8967","87","9","640","138","0.14"
"8968","602","-39","146","84","4.12"
"8972","709","-237","473","-520","1.5"
"8975","12915","2067","808","-147","15.98"
"8976","463","46","4","-1","115.75"
"8977","665","22","416","-","1.6"
"8979","347","-67","44","-","7.89"
"8984","525","-122","136","7","3.86"
"8985","8350","-955","896","401","9.32"
"8986","852","21","54","-68","15.78"
"8987","2525","351","140","45","18.04"
