"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"2971","2569","-40","17","-6","151.12"
"2972","4989","-198","1","-","4989"
"2979","998","195","4","-5","249.5"
"2989","2467","-394","-","-","-"
"3226","51","20","80","-7","0.64"
"3234","1317","445","398","72","3.31"
"3249","819","150","307","90","2.67"
"3269","310","83","340","-232","0.91"
"3278","464","-100","34","12","13.65"
"3279","716","-3","56","22","12.79"
"3281","1257","97","3307","125","0.38"
"3282","60","16","609","-26","0.1"
"3283","631","208","191","17","3.3"
"3287","1355","495","63","10","21.51"
"3290","2243","37","144","-2","15.58"
"3292","768","49","128","46","6"
"3295","499","-84","100","35","4.99"
"3296","1412","-123","60","21","23.53"
"3309","4440","-155","921","113","4.82"
"3451","1975","-27","-","-","-"
"3453","1863","-76","139","-34","13.4"
"3455","301","35","248","-55","1.21"
"3459","1164","-29","-","-","-"
"3462","1945","-159","496","240","3.92"
"3463","6542","-141","1","1","6542"
"3466","391","-6","433","40","0.9"
"3468","4586","409","33","-44","138.97"
"3470","1318","-20","-","-","-"
"3471","233","-9","212","32","1.1"
"3472","5119","-143","-","-","-"
"3476","9324","218","40","1","233.1"
"3481","240","5","51","25","4.71"
"3487","639","148","123","-54","5.2"
"3488","2676","185","-","-","-"
"3492","9918","30","40","-22","247.95"
"3493","942","169","-","-","-"
"8951","2175","-651","141","79","15.43"
"8952","981","-114","174","58","5.64"
"8953","7359","90","413","326","17.82"
"8954","680","212","197","71","3.45"
"8955","265","-24","235","47","1.13"
"8956","1669","-25","163","115","10.24"
"8957","490","148","331","56","1.48"
"8958","3023","31","89","-","33.97"
"8960","2144","389","182","-162","11.78"
"8961","1149","-20","179","169","6.42"
"8963","58620","1190","2817","99","20.81"
"8964","474","184","68","18","6.97"
"8966","1209","329","726","118","1.67"
"8967","63","3","663","83","0.1"
"8968","742","-20","127","-6","5.84"
"8972","643","-99","586","89","1.1"
"8975","11933","33","483","-27","24.71"
"8976","348","54","40","-8","8.7"
"8977","448","-7","452","-11","0.99"
"8979","291","5","44","-1","6.61"
"8984","1275","507","150","113","8.5"
"8985","12874","792","619","328","20.8"
"8986","826","-106","108","97","7.65"
"8987","2162","187","310","145","6.97"
