"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"2971","2371","-116","24","-8","98.79"
"2972","3974","87","1","-3","3974"
"2979","1763","-205","78","13","22.6"
"2989","4193","1202","-","-","-"
"3226","180","6","82","-15","2.2"
"3234","1172","93","60","-9","19.53"
"3249","1115","-13","33","10","33.79"
"3269","1145","745","1845","1785","0.62"
"3278","224","20","46","21","4.87"
"3279","651","-44","36","24","18.08"
"3281","2236","-1212","391","-7","5.72"
"3282","88","-19","126","-24","0.7"
"3283","828","189","71","11","11.66"
"3287","972","33","72","15","13.5"
"3290","1683","36","109","-1","15.44"
"3292","694","72","81","32","8.57"
"3295","379","-47","487","-6","0.78"
"3296","751","8","61","5","12.31"
"3309","4781","137","177","-104","27.01"
"3451","1809","58","-","-","-"
"3453","625","-191","131","-26","4.77"
"3455","769","12","152","29","5.06"
"3459","1403","-46","15","15","93.53"
"3462","1579","-270","1727","639","0.91"
"3463","5680","-9","-","-","-"
"3466","1764","600","159","-67","11.09"
"3468","7631","364","1541","-1674","4.95"
"3470","1311","-21","-","-","-"
"3471","289","44","82","-113","3.52"
"3472","5101","-106","-","-","-"
"3476","10396","66","73","-75","142.41"
"3481","420","44","24","-1","17.5"
"3487","1182","-324","15","-","78.8"
"3488","3078","215","-","-","-"
"3492","9159","-229","978","26","9.37"
"3493","1767","72","-","-","-"
"8951","505","55","276","123","1.83"
"8952","388","90","370","136","1.05"
"8953","9776","910","198","-37","49.37"
"8954","746","524","62","-38","12.03"
"8955","243","-1","38","-3","6.39"
"8956","1354","52","217","62","6.24"
"8957","222","57","392","21","0.57"
"8958","3203","629","149","31","21.5"
"8960","2669","21","52","-32","51.33"
"8961","1595","105","150","-93","10.63"
"8963","43866","4154","3000","-2552","14.62"
"8964","447","20","46","-1","9.72"
"8966","3289","-4","91","-11","36.14"
"8967","151","40","415","-17","0.36"
"8968","1213","5","17","-109","71.35"
"8972","564","-34","256","-84","2.2"
"8975","2243","519","-","-","-"
"8976","99","41","92","-96","1.08"
"8977","468","42","303","2","1.54"
"8979","580","-21","44","-","13.18"
"8984","4947","-104","2660","-14785","1.86"
"8985","16649","-418","1487","1103","11.2"
"8986","714","-192","201","8","3.55"
"8987","1210","10","434","19","2.79"
