"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"2971","2723","-228","24","7","113.46"
"2972","4184","5","-","-","-"
"2979","5805","-842","53","-35","109.53"
"2989","3956","-245","-","-","-"
"3226","168","-51","64","11","2.63"
"3234","1361","-155","75","27","18.15"
"3249","2329","-569","57","27","40.86"
"3269","403","-20","73","-14","5.52"
"3279","650","-85","15","5","43.33"
"3281","1766","-236","455","-4","3.88"
"3282","71","-4","251","31","0.28"
"3283","402","-219","209","122","1.92"
"3287","948","19","43","-8","22.05"
"3290","1443","-184","215","-","6.71"
"3292","2616","-1504","63","-37","41.52"
"3295","942","137","20","-31","47.1"
"3296","894","35","42","6","21.29"
"3309","3141","-1099","866","-43","3.63"
"3451","2098","-98","-","-","-"
"3455","901","-179","22","7","40.95"
"3459","2072","-88","5","-3","414.4"
"3462","590","-123","845","57","0.7"
"3463","6533","-1314","1","-7","6533"
"3466","383","-154","283","22","1.35"
"3468","6210","-328","45","-20","138"
"3470","1984","110","-","-","-"
"3471","310","-22","30","7","10.33"
"3472","2364","-499","-","-","-"
"3476","18769","-566","66","13","284.38"
"3481","422","-236","19","-","22.21"
"3487","1287","-190","19","9","67.74"
"3488","2975","148","-","-","-"
"3492","6813","-110","950","91","7.17"
"3493","1160","-94","1","1","1160"
"8951","347","-15","186","-48","1.87"
"8952","369","-27","126","25","2.93"
"8953","2461","-404","1292","99","1.9"
"8954","1197","-252","96","-27","12.47"
"8955","224","-26","23","-6","9.74"
"8956","1926","-20","206","-18","9.35"
"8957","612","-32","160","21","3.83"
"8958","3222","-9","17","-68","189.53"
"8960","1925","-51","26","-15","74.04"
"8961","2455","4","27","-","90.93"
"8963","50099","-4056","1975","137","25.37"
"8964","682","11","130","68","5.25"
"8966","5759","191","11","1","523.55"
"8967","144","-25","305","101","0.47"
"8968","538","-39","1330","-36","0.4"
"8972","3999","649","163","-128","24.53"
"8975","2004","-115","-","-","-"
"8976","61","-","24","7","2.54"
"8977","865","-7","530","-13","1.63"
"8979","552","-206","44","-1","12.55"
"8984","3103","-189","40","-1","77.58"
"8985","17615","291","201","-89","87.64"
"8986","899","-100","24","1","37.46"
"8987","830","-217","269","-185","3.09"
