"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"2971","2263","-27","475","237","4.76"
"2972","4669","515","-","-","-"
"2979","4399","-370","18","-20","244.39"
"2989","3963","-83","-","-","-"
"3226","180","11","66","-4","2.73"
"3234","1495","208","235","-1","6.36"
"3249","1379","-255","121","-60","11.4"
"3269","364","2","192","94","1.9"
"3279","719","64","84","71","8.56"
"3281","1622","298","168","-190","9.65"
"3282","293","188","20","-90","14.65"
"3283","402","65","481","210","0.84"
"3287","1064","115","8","-7","133"
"3290","1620","105","224","5","7.23"
"3292","2528","317","90","-6","28.09"
"3295","769","-148","61","40","12.61"
"3296","944","26","26","-8","36.31"
"3309","3280","187","665","-123","4.93"
"3451","1400","-75","-","-","-"
"3455","1006","80","63","-44","15.97"
"3459","1928","-177","23","2","83.83"
"3462","1496","583","213","-201","7.02"
"3463","3206","-1557","52","25","61.65"
"3466","447","63","274","20","1.63"
"3468","5321","588","328","156","16.22"
"3470","1813","-220","-","-","-"
"3471","245","-37","9","-32","27.22"
"3472","1699","-263","-","-","-"
"3476","20495","1210","65","45","315.31"
"3481","365","-2","19","2","19.21"
"3487","2122","1028","45","28","47.16"
"3488","3309","43","2","2","1654.5"
"3492","7608","42","1061","65","7.17"
"3493","786","-103","2","1","393"
"8951","475","158","212","-130","2.24"
"8952","466","116","135","-136","3.45"
"8953","3024","414","1069","-244","2.83"
"8954","879","-42","52","1","16.9"
"8955","216","15","20","-8","10.8"
"8956","2023","22","183","-6","11.05"
"8957","553","152","198","6","2.79"
"8958","3516","-444","15","6","234.4"
"8960","1844","-81","88","-13","20.95"
"8961","2252","-29","23","5","97.91"
"8963","65790","-4658","1009","-121","65.2"
"8964","793","31","102","-25","7.77"
"8966","6884","1305","68","65","101.24"
"8967","138","14","219","-1","0.63"
"8968","686","24","1103","2","0.62"
"8972","2180","-820","129","23","16.9"
"8975","2504","194","-","-","-"
"8976","143","95","5","-16","28.6"
"8977","832","-10","537","-5","1.55"
"8979","597","91","44","-","13.57"
"8984","1781","175","311","-14","5.73"
"8985","15924","-1123","355","140","44.86"
"8986","974","44","26","-5","37.46"
"8987","1546","283","175","-1","8.83"
