"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"2971","2359","83","29","9","81.34"
"2972","4281","-14","-","-","-"
"2979","6709","-462","188","-230","35.69"
"2989","3986","-47","-","-","-"
"3226","178","10","64","-10","2.78"
"3234","1356","14","56","1","24.21"
"3249","4161","-69","32","2","130.03"
"3269","409","16","115","-10","3.56"
"3279","452","-59","55","34","8.22"
"3281","1950","-569","600","76","3.25"
"3282","76","-1","4","-19","19"
"3283","762","-71","63","-9","12.1"
"3287","623","-78","143","-17","4.36"
"3290","1732","-37","208","6","8.33"
"3292","1762","348","57","-63","30.91"
"3295","708","-115","181","-9","3.91"
"3296","828","34","40","4","20.7"
"3309","4344","-101","254","9","17.1"
"3451","2215","-3","-","-","-"
"3455","912","-71","55","-54","16.58"
"3459","2287","22","2","-1","1143.5"
"3462","400","5","1612","-95","0.25"
"3463","7483","643","-","-","-"
"3466","781","-50","184","-11","4.24"
"3468","5481","760","72","-12","76.13"
"3470","1376","14","-","-","-"
"3471","193","-12","92","-1","2.1"
"3472","3612","-327","-","-","-"
"3476","16254","2956","26411","17540","0.62"
"3481","392","-9","6","-","65.33"
"3487","1099","-87","1","-","1099"
"3488","3060","9","-","-","-"
"3492","7350","-890","1060","177","6.93"
"3493","2558","-116","1","-","2558"
"8951","380","14","227","-137","1.67"
"8952","434","-64","114","2","3.81"
"8953","5811","347","441","-42","13.18"
"8954","1220","218","58","-10","21.03"
"8955","370","11","48","28","7.71"
"8956","2316","411","395","-94","5.86"
"8957","227","25","124","-2","1.83"
"8958","4525","-45","16","-36","282.81"
"8960","1389","31","38","-20","36.55"
"8961","2081","48","62","-170","33.56"
"8963","54730","-1285","1998","182","27.39"
"8964","617","72","46","-1","13.41"
"8966","2035","432","18","7","113.06"
"8967","172","35","264","40","0.65"
"8968","847","-99","672","273","1.26"
"8972","3101","-1140","533","95","5.82"
"8975","1837","-88","-","-","-"
"8976","65","-33","106","-2","0.61"
"8977","663","-31","509","79","1.3"
"8979","495","4","44","-","11.25"
"8984","1321","242","201","-133","6.57"
"8985","20483","-220","185","-47","110.72"
"8986","1282","19","77","-82","16.65"
"8987","821","24","544","-101","1.51"
