"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"2971","2363","-8","25","1","94.52"
"2972","4050","76","-","-1","-"
"2979","2784","1021","82","4","33.95"
"2989","4143","-50","-","-","-"
"3226","160","-20","84","2","1.9"
"3234","1650","478","95","35","17.37"
"3249","2037","922","15","-18","135.8"
"3269","1843","698","7530","5685","0.24"
"3278","284","60","29","-17","9.79"
"3279","638","-13","30","-6","21.27"
"3281","2865","629","330","-61","8.68"
"3282","108","20","103","-23","1.05"
"3283","781","-47","153","82","5.1"
"3287","957","-15","49","-23","19.53"
"3290","1765","82","121","12","14.59"
"3292","717","23","47","-34","15.26"
"3295","405","26","492","5","0.82"
"3296","753","2","46","-15","16.37"
"3309","4763","-18","189","12","25.2"
"3451","1817","8","-","-","-"
"3453","599","-26","130","-1","4.61"
"3455","848","79","112","-40","7.57"
"3459","1326","-77","-","-15","-"
"3462","1581","2","1420","-307","1.11"
"3463","5626","-54","-","-","-"
"3466","1485","-279","186","27","7.98"
"3468","5632","-1999","782","-759","7.2"
"3470","1374","63","-","-","-"
"3471","345","56","106","24","3.25"
"3472","5142","41","-","-","-"
"3476","10372","-24","166","93","62.48"
"3481","797","377","23","-1","34.65"
"3487","1038","-144","18","3","57.67"
"3488","2800","-278","-","-","-"
"3492","8343","-816","941","-37","8.87"
"3493","2531","764","-","-","-"
"8951","451","-54","258","-18","1.75"
"8952","324","-64","362","-8","0.9"
"8953","9957","181","184","-14","54.11"
"8954","658","-88","68","6","9.68"
"8955","256","13","37","-1","6.92"
"8956","1374","20","194","-23","7.08"
"8957","192","-30","393","1","0.49"
"8958","3010","-193","160","11","18.81"
"8960","2442","-227","65","13","37.57"
"8961","1701","106","173","23","9.83"
"8963","46682","2816","2895","-105","16.13"
"8964","442","-5","45","-1","9.82"
"8966","2737","-552","88","-3","31.1"
"8967","179","28","371","-44","0.48"
"8968","1268","55","19","2","66.74"
"8972","597","33","257","1","2.32"
"8975","2211","-32","-","-","-"
"8976","95","-4","86","-6","1.1"
"8977","487","19","320","17","1.52"
"8979","595","15","44","-","13.52"
"8984","5455","508","985","-1675","5.54"
"8985","14014","-2635","1182","-305","11.86"
"8986","717","3","153","-48","4.69"
"8987","1095","-115","450","16","2.43"
