"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"2971","2290","-433","238","214","9.62"
"2972","4154","-30","-","-","-"
"2979","4769","-1036","38","-15","125.5"
"2989","4046","90","-","-","-"
"3226","169","1","70","6","2.41"
"3234","1287","-74","236","161","5.45"
"3249","1634","-695","181","124","9.03"
"3269","362","-41","98","25","3.69"
"3279","655","5","13","-2","50.38"
"3281","1324","-442","358","-97","3.7"
"3282","105","34","110","-141","0.95"
"3283","337","-65","271","62","1.24"
"3287","949","1","15","-28","63.27"
"3290","1515","72","219","4","6.92"
"3292","2211","-405","96","33","23.03"
"3295","917","-25","21","1","43.67"
"3296","918","24","34","-8","27"
"3309","3093","-48","788","-78","3.93"
"3451","1475","-623","-","-","-"
"3455","926","25","107","85","8.65"
"3459","2105","33","21","16","100.24"
"3462","913","323","414","-431","2.21"
"3463","4763","-1770","27","26","176.41"
"3466","384","1","254","-29","1.51"
"3468","4733","-1477","172","127","27.52"
"3470","2033","49","-","-","-"
"3471","282","-28","41","11","6.88"
"3472","1962","-402","-","-","-"
"3476","19285","516","20","-46","964.25"
"3481","367","-55","17","-2","21.59"
"3487","1094","-193","17","-2","64.35"
"3488","3266","291","-","-","-"
"3492","7566","753","996","46","7.6"
"3493","889","-271","1","-","889"
"8951","317","-30","342","156","0.93"
"8952","350","-19","271","145","1.29"
"8953","2610","149","1313","21","1.99"
"8954","921","-276","51","-45","18.06"
"8955","201","-23","28","5","7.18"
"8956","2001","75","189","-17","10.59"
"8957","401","-211","192","32","2.09"
"8958","3960","738","9","-8","440"
"8960","1925","-","101","75","19.06"
"8961","2281","-174","18","-9","126.72"
"8963","70448","20349","1130","-845","62.34"
"8964","762","80","127","-3","6"
"8966","5579","-180","3","-8","1859.67"
"8967","124","-20","220","-85","0.56"
"8968","662","124","1101","-229","0.6"
"8972","3000","-999","106","-57","28.3"
"8975","2310","306","-","-","-"
"8976","48","-13","21","-3","2.29"
"8977","842","-23","542","12","1.55"
"8979","506","-46","44","-","11.5"
"8984","1606","-1497","325","285","4.94"
"8985","17047","-568","215","14","79.29"
"8986","930","31","31","7","30"
"8987","1263","433","176","-93","7.18"
