"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1305","20230414","2","26110","-1500","15690","-270","1.66","15830","-1500","14190","-270","10280","-","1500","-"
"1306","20230414","2","307530","-80220","361110","-26030","0.85","207660","-72200","264080","-58750","99870","-8020","97030","32720"
"1308","20230414","2","8300","-3500","79900","1700","0.1","7300","-1500","79900","1700","1000","-2000","-","-"
"1309","20230414","2","1711","-43","-","-","-","650","-33","-","-","1061","-10","-","-"
"1311","20230414","2","4880","-650","810","490","6.02","880","420","810","490","4000","-1070","-","-"
"1319","20230414","2","66000","-","-","-","-","-","-","-","-","66000","-","-","-"
"1320","20230414","2","24018","-8541","31498","7546","0.76","16209","-3759","29429","7546","7809","-4782","2069","-"
"1321","20230414","2","161879","37123","198489","40297","0.82","151605","52693","171696","36697","10274","-15570","26793","3600"
"1322","20230414","2","2540","10","-","-","-","470","-","-","-","2070","10","-","-"
"1324","20230414","2","200","-","-","-","-","-","-","-","-","200","-","-","-"
"1325","20230414","2","206500","-29200","22800","-3800","9.06","42400","-30500","22800","-3800","164100","1300","-","-"
"1326","20230414","2","460","-61","59","8","7.8","388","-75","59","8","72","14","-","-"
"1328","20230414","2","27890","4870","9850","1980","2.83","16120","4960","9850","1980","11770","-90","-","-"
"1329","20230414","2","3081","-629","4617","870","0.67","2362","-464","4617","870","719","-165","-","-"
"1330","20230414","2","8280","-7920","43430","10410","0.19","5690","-6740","43430","10410","2590","-1180","-","-"
"1343","20230414","2","117010","4330","36660","-10900","3.19","51140","2450","36560","-10900","65870","1880","100","-"
"1345","20230414","2","31700","-2200","8000","-500","3.96","16100","-1900","7900","-500","15600","-300","100","-"
"1346","20230414","2","5220","-1579","6653","2798","0.78","4881","-1497","6653","2798","339","-82","-","-"
"1348","20230414","2","12570","-3280","2570","-1710","4.89","10660","-3280","2570","-1710","1910","-","-","-"
"1349","20230414","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1356","20230414","2","921370","166440","188940","-46600","4.88","723550","148060","188940","-46600","197820","18380","-","-"
"1357","20230414","2","141972033","44802916","7015154","564094","20.24","90630015","26921905","7015150","564094","51342018","17881011","4","-"
"1358","20230414","2","9110","-14742","12945","4301","0.7","5630","-13093","12945","4301","3480","-1649","-","-"
"1360","20230414","2","14522070","3250190","578290","-129060","25.11","9412540","2331940","578290","-129060","5109530","918250","-","-"
"1364","20230414","2","108","-","32","19","3.38","13","-","32","19","95","-","-","-"
"1365","20230414","2","30351","-7968","13019","4541","2.33","5014","-4788","13019","4541","25337","-3180","-","-"
"1366","20230414","2","1215817","329632","263083","-11700","4.62","956298","294985","263083","-11700","259519","34647","-","-"
"1367","20230414","2","3053","-133","2758","139","1.11","1703","-133","2758","139","1350","-","-","-"
