"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1305","20240119","2","29440","12860","11190","-3900","2.63","11240","-1050","9690","-3900","18200","13910","1500","-"
"1306","20240119","2","396220","-37990","361700","-22420","1.1","238690","-23460","293980","-13840","157530","-14530","67720","-8580"
"1308","20240119","2","83220","2459","29168","-3291","2.85","51554","2358","29168","-3291","31666","101","-","-"
"1309","20240119","2","1822","-74","-","-","-","612","-93","-","-","1210","19","-","-"
"1311","20240119","2","18030","8020","1560","260","11.56","10700","2030","1560","260","7330","5990","-","-"
"1319","20240119","2","89000","-9000","-","-","-","1000","1000","-","-","88000","-10000","-","-"
"1320","20240119","2","22531","4694","31479","-3033","0.72","20413","4591","30077","-3033","2118","103","1402","-"
"1321","20240119","2","181882","-18660","153107","-2274","1.19","144487","-21267","150862","-2274","37395","2607","2245","-"
"1322","20240119","2","3810","170","-","-","-","1080","90","-","-","2730","80","-","-"
"1324","20240119","2","200","-","-","-","-","-","-","-","-","200","-","-","-"
"1325","20240119","2","250900","13900","11500","-5300","21.82","77900","6600","11500","-5300","173000","7300","-","-"
"1326","20240119","2","691","-53","31","-23","22.29","449","-73","31","-23","242","20","-","-"
"1328","20240119","2","25640","-2740","4600","940","5.57","14510","610","4600","940","11130","-3350","-","-"
"1329","20240119","2","7261","1678","7147","-158","1.02","3567","473","7147","-158","3694","1205","-","-"
"1330","20240119","2","15430","3404","36479","2160","0.42","12815","4339","36479","2160","2615","-935","-","-"
"1343","20240119","2","207740","81530","32410","-9100","6.41","42930","-15440","32310","-9100","164810","96970","100","-"
"1345","20240119","2","160800","54300","2000","1000","80.4","21500","5100","1900","1000","139300","49200","100","-"
"1346","20240119","2","4268","501","3842","-5653","1.11","3507","442","3842","-5653","761","59","-","-"
"1348","20240119","2","8110","4480","8630","-92900","0.94","7030","4940","8630","-92900","1080","-460","-","-"
"1349","20240119","2","24","24","-","-","-","-","-","-","-","24","24","-","-"
"1356","20240119","2","1865430","34390","232690","13760","8.02","1363490","94170","232690","13760","501940","-59780","-","-"
"1357","20240119","2","129418817","-6799857","6371410","-585503","20.31","79565293","-413849","6371410","-585503","49853524","-6386008","-","-"
"1358","20240119","2","14760","4576","14331","-852","1.03","12177","4411","14331","-852","2583","165","-","-"
"1360","20240119","2","24032550","-549060","915690","-295500","26.25","14038180","-161710","887690","-323500","9994370","-387350","28000","28000"
"1364","20240119","2","210","-18","152","-","1.38","51","-","152","-","159","-18","-","-"
"1365","20240119","2","9032","-912","11288","-610","0.8","4101","-1628","11288","-610","4931","716","-","-"
"1366","20240119","2","1060401","-40686","9289","-2861","114.16","591558","-43463","9289","-2861","468843","2777","-","-"
"1367","20240119","2","4701","1058","2477","75","1.9","2091","582","2477","75","2610","476","-","-"
"1368","20240119","2","126230","703","7418","-13","17.02","32380","2226","7418","-13","93850","-1523","-","-"
"1369","20240119","2","655","-146","625","-325","1.05","510","-136","625","-325","145","-10","-","-"
"1397","20240119","2","50","18","165","150","0.3","30","-2","165","150","20","20","-","-"
"1398","20240119","2","5470","-10","50","50","109.4","3650","-10","50","50","1820","-","-","-"
"1399","20240119","2","470","-80","70","-10","6.71","60","-40","70","-10","410","-40","-","-"
"1456","20240119","2","21357","-30786","2","-10","10678.5","2953","-1990","2","-10","18404","-28796","-","-"
"1457","20240119","2","8587","385","1","1","8587","2109","539","1","1","6478","-154","-","-"
"1458","20240119","2","45720","-3653","73525","-4264","0.62","26441","-4486","73525","-4264","19279","833","-","-"
"1459","20240119","2","9581737","-328425","504400","285360","19","6501396","-232676","504400","285360","3080341","-95749","-","-"
"1464","20240119","2","780","-5","227","208","3.44","70","-5","227","208","710","-","-","-"
"1465","20240119","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1466","20240119","2","3005","-1131","50","50","60.1","1605","-1081","50","50","1400","-50","-","-"
"1469","20240119","2","20760","2430","1150","-310","18.05","18190","2500","1150","-310","2570","-70","-","-"
"1472","20240119","2","3642","-807","164","-","22.21","1988","-7","164","-","1654","-800","-","-"
"1473","20240119","2","150","-50","-","-","-","150","-50","-","-","-","-","-","-"
"1474","20240119","2","34","-","-","-","-","34","-","-","-","-","-","-","-"
"1475","20240119","2","45082","-5290","16857","-4660","2.67","21241","-4982","15854","-4660","23841","-308","1003","-"
"1476","20240119","2","7057","-21","851","836","8.29","3821","670","851","836","3236","-691","-","-"
"1477","20240119","2","7","-","-","-","-","7","-","-","-","-","-","-","-"
"1478","20240119","2","23002","8044","229","223","100.45","3522","857","229","223","19480","7187","-","-"
"1479","20240119","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1480","20240119","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1481","20240119","2","115","80","21","-5","5.48","115","80","21","-5","-","-","-","-"
"1482","20240119","2","200832","-57072","4115","3515","48.8","60983","-47833","4115","3515","139849","-9239","-","-"
"1483","20240119","2","109","-68","-","-","-","9","-68","-","-","100","-","-","-"
"1484","20240119","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1485","20240119","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1486","20240119","2","3539","-187","-","-","-","1646","70","-","-","1893","-257","-","-"
"1487","20240119","2","16048","599","41","40","391.41","8022","635","41","40","8026","-36","-","-"
"1488","20240119","2","7900","740","920","270","8.59","530","160","920","270","7370","580","-","-"
"1489","20240119","2","1456805","1407085","8569","8213","170.01","717964","692811","8569","8213","738841","714274","-","-"
"1490","20240119","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1492","20240119","2","19","-65","8","-2","2.38","19","-55","8","-2","-","-10","-","-"
"1493","20240119","2","3","-","10","-","0.3","3","-","10","-","-","-","-","-"
"1494","20240119","2","931","36","610","5","1.53","347","58","610","5","584","-22","-","-"
"1495","20240119","2","940","200","-","-","-","650","160","-","-","290","40","-","-"
"1496","20240119","2","36871","262","1140","700","32.34","12176","202","1140","700","24695","60","-","-"
"1497","20240119","2","127762","1891","1609","1000","79.4","8784","50","1609","1000","118978","1841","-","-"
"1498","20240119","2","1","1","-","-","-","1","1","-","-","-","-","-","-"
"1499","20240119","2","354","20","-","-","-","343","20","-","-","11","-","-","-"
"1540","20240119","2","305222","-12073","8380","880","36.42","129221","-9639","8380","880","176001","-2434","-","-"
"1541","20240119","2","111783","24306","1099","-3040","101.71","50718","24325","1099","-3040","61065","-19","-","-"
"1542","20240119","2","53454","-2746","1657","-1011","32.26","27035","-1694","1657","-1011","26419","-1052","-","-"
"1543","20240119","2","5329","465","-","-","-","2393","162","-","-","2936","303","-","-"
"1545","20240119","2","107636","5288","38315","3456","2.81","44360","8522","38315","3456","63276","-3234","-","-"
"1546","20240119","2","5593","2832","-","-8","-","1563","-151","-","-8","4030","2983","-","-"
"1547","20240119","2","108580","-23320","58450","-15610","1.86","38890","-24740","58450","-15610","69690","1420","-","-"
"1550","20240119","2","47280","670","580","-180","81.52","17320","830","580","-180","29960","-160","-","-"
"1551","20240119","2","590","30","520","60","1.13","180","30","520","60","410","-","-","-"
"1552","20240119","3","3776261","-1400582","-","-","-","2732440","-1088796","-","-","1043821","-311786","-","-"
"1554","20240119","2","16040","4680","240","-30","66.83","3890","1560","240","-30","12150","3120","-","-"
"1555","20240119","2","1680","-30","620","-","2.71","470","-30","620","-","1210","-","-","-"
"1557","20240119","2","2108","-188","-","-","-","328","-18","-","-","1780","-170","-","-"
"1559","20240119","2","2980","117","39","3","76.41","624","109","39","3","2356","8","-","-"
"1560","20240119","2","918","-263","7","7","131.14","546","-273","7","7","372","10","-","-"
"1563","20240119","2","247086","32860","19937","-9123","12.39","115718","-4173","19937","-9123","131368","37033","-","-"
"1566","20240119","2","750","4","23","-25","32.61","123","-","23","-25","627","4","-","-"
"1568","20240119","2","27700","7580","53690","-4500","0.52","20330","6230","52710","-4520","7370","1350","980","20"
"1569","20240119","2","253940","17430","3230","2820","78.62","46310","22660","3230","2820","207630","-5230","-","-"
"1570","20240119","2","2175517","655604","2190618","-151386","0.99","1803217","602749","2180430","-153918","372300","52855","10188","2532"
"1571","20240119","2","4683722","41592","19907","19467","235.28","3822493","85833","19907","19467","861229","-44241","-","-"
"1572","20240119","2","152500","23300","-","-","-","62860","11750","-","-","89640","11550","-","-"
"1573","20240119","2","14380","1880","660","250","21.79","8360","470","660","250","6020","1410","-","-"
"1577","20240119","2","5703","-2628","822","76","6.94","3263","-2396","822","76","2440","-232","-","-"
"1578","20240119","2","8429","919","4240","69","1.99","7579","919","4240","69","850","-","-","-"
"1579","20240119","2","104960","5740","144770","-16910","0.73","83350","2740","144770","-7460","21610","3000","-","-9450"
"1580","20240119","2","358480","-12310","6530","-2040","54.9","125940","-27610","6530","-2040","232540","15300","-","-"
"1585","20240119","2","980","-370","-","-","-","790","-300","-","-","190","-70","-","-"
"1586","20240119","2","19","-62","2","-","9.5","19","-62","2","-","-","-","-","-"
"1591","20240119","2","4049","157","845","50","4.79","395","177","845","50","3654","-20","-","-"
"1592","20240119","2","717","-113","93","53","7.71","116","-113","93","53","601","-","-","-"
"1593","20240119","2","1494","150","714","-5036","2.09","1494","150","714","-5036","-","-","-","-"
"1595","20240119","2","54600","51350","210","110","260","390","10","210","110","54210","51340","-","-"
"1596","20240119","2","50","-","-","-","-","50","-","-","-","-","-","-","-"
"1597","20240119","2","31180","6430","10","-10","3118","10390","4610","10","-10","20790","1820","-","-"
"1599","20240119","2","20","-","-","-","-","-","-","-","-","20","-","-","-"
"1615","20240119","2","1541700","-933000","156500","6800","9.85","674400","-164000","156500","6800","867300","-769000","-","-"
"1617","20240119","2","94","-5","20","18","4.7","39","-9","20","18","55","4","-","-"
