"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1305","20230428","2","18720","-6740","28710","9240","0.65","15470","-60","27210","9240","3250","-6680","1500","-"
"1306","20230428","2","540930","183780","560560","128050","0.96","450480","185630","392110","62650","90450","-1850","168450","65400"
"1308","20230428","2","3200","-2600","106800","15500","0.03","1900","-3300","106800","15500","1300","700","-","-"
"1309","20230428","2","1671","56","-","-","-","591","18","-","-","1080","38","-","-"
"1311","20230428","2","3260","-610","610","-580","5.34","130","-110","610","-580","3130","-500","-","-"
"1319","20230428","2","67000","1000","-","-","-","-","-","-","-","67000","1000","-","-"
"1320","20230428","2","29120","47","39461","4643","0.74","24222","1390","36904","4155","4898","-1343","2557","488"
"1321","20230428","2","192141","28250","228391","11649","0.84","182488","32443","205976","11649","9653","-4193","22415","-"
"1322","20230428","2","2820","120","-","-","-","700","-","-","-","2120","120","-","-"
"1324","20230428","2","200","-","-","-","-","-","-","-","-","200","-","-","-"
"1325","20230428","2","190200","-7000","23200","300","8.2","25600","-5500","23200","300","164600","-1500","-","-"
"1326","20230428","2","650","134","106","49","6.13","573","144","106","49","77","-10","-","-"
"1328","20230428","2","28310","-1850","11450","-40","2.47","18270","-650","11450","-40","10040","-1200","-","-"
"1329","20230428","2","3698","526","6614","225","0.56","3116","487","6614","225","582","39","-","-"
"1330","20230428","2","6050","-780","61020","6280","0.1","3580","-1270","61020","6280","2470","490","-","-"
"1343","20230428","2","85710","-32200","53300","22260","1.61","43640","-5050","53200","22260","42070","-27150","100","-"
"1345","20230428","2","24200","-1800","4500","100","5.38","10200","-1400","4400","100","14000","-400","100","-"
"1346","20230428","2","3715","246","10348","680","0.36","3371","288","10348","680","344","-42","-","-"
"1348","20230428","2","11420","230","10520","1230","1.09","10810","630","10520","1230","610","-400","-","-"
