"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1305","20230324","2","26920","6410","9730","-2690","2.77","16580","6310","8230","-2690","10340","100","1500","-"
"1306","20230324","2","287820","-145340","297830","18420","0.97","151490","-167730","271090","19660","136330","22390","26740","-1240"
"1308","20230324","2","25300","3500","69500","-12300","0.36","24200","5300","69500","-12300","1100","-1800","-","-"
"1309","20230324","2","1747","-13","-","-","-","707","-22","-","-","1040","9","-","-"
"1311","20230324","2","6970","-340","260","-10","26.81","910","-370","260","-10","6060","30","-","-"
"1319","20230324","2","66000","-","-","-","-","-","-","-","-","66000","-","-","-"
"1320","20230324","2","33641","4871","19769","-2757","1.7","19473","5053","17700","-2757","14168","-182","2069","-"
"1321","20230324","2","107156","-127719","104837","-3718","1.02","83293","-125500","102461","-4436","23863","-2219","2376","718"
"1322","20230324","2","2570","-10","-","-","-","500","-","-","-","2070","-10","-","-"
"1324","20230324","2","200","-","-","-","-","-","-","-","-","200","-","-","-"
"1325","20230324","2","243800","6100","18100","7500","13.47","74400","5700","18100","7500","169400","400","-","-"
"1326","20230324","2","370","-136","36","18","10.28","330","-136","36","18","40","-","-","-"
"1328","20230324","2","17160","-9190","5860","520","2.93","9940","5470","5860","520","7220","-14660","-","-"
"1329","20230324","2","2644","266","2462","-1029","1.07","1732","298","2462","-1029","912","-32","-","-"
"1330","20230324","2","25800","-360","20930","930","1.23","22220","-250","20930","930","3580","-110","-","-"
"1343","20230324","2","170170","-65980","48850","22760","3.48","72460","-5210","48750","22760","97710","-60770","100","-"
"1345","20230324","2","42800","-600","9700","-1400","4.41","23100","-400","9600","-1400","19700","-200","100","-"
"1346","20230324","2","3432","-467","2778","-1566","1.24","2853","-599","2778","-1566","579","132","-","-"
"1348","20230324","2","4900","-390","960","-8240","5.1","3410","-130","960","-8240","1490","-260","-","-"
"1349","20230324","2","1","1","-","-","-","1","1","-","-","-","-","-","-"
"1356","20230324","2","580900","-31400","207620","11110","2.8","404690","-45610","207620","11110","176210","14210","-","-"
"1357","20230324","2","72935934","51307","7066103","-280493","10.32","45930892","-1073162","7066099","-280493","27005042","1124469","4","-"
"1358","20230324","2","18036","-1263","6620","-29","2.72","12968","-836","6620","-29","5068","-427","-","-"
"1360","20230324","2","8947190","1275800","936830","41700","9.55","5102770","743820","936830","41700","3844420","531980","-","-"
"1364","20230324","2","319","-1","23","-7","13.87","224","-1","23","-7","95","-","-","-"
