"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1305","20230331","2","26810","-110","10570","840","2.54","16500","-80","9070","840","10310","-30","1500","-"
"1306","20230331","2","302950","15130","379200","81370","0.8","198600","47110","334340","63250","104350","-31980","44860","18120"
"1308","20230331","2","12400","-12900","79300","9800","0.16","11400","-12800","79300","9800","1000","-100","-","-"
"1309","20230331","2","1686","-61","-","-","-","652","-55","-","-","1034","-6","-","-"
"1311","20230331","2","7600","630","1020","760","7.45","1020","110","1020","760","6580","520","-","-"
"1319","20230331","2","66000","-","-","-","-","-","-","-","-","66000","-","-","-"
"1320","20230331","2","25283","-8358","26517","6748","0.95","12971","-6502","24448","6748","12312","-1856","2069","-"
"1321","20230331","2","102466","-4690","146184","41347","0.7","89994","6701","139940","37479","12472","-11391","6244","3868"
"1322","20230331","2","2620","50","-","-","-","560","60","-","-","2060","-10","-","-"
"1324","20230331","2","200","-","-","-","-","-","-","-","-","200","-","-","-"
"1325","20230331","2","237400","-6400","27800","9700","8.54","73500","-900","27800","9700","163900","-5500","-","-"
"1326","20230331","2","337","-33","91","55","3.7","289","-41","91","55","48","8","-","-"
"1328","20230331","2","17610","450","6730","870","2.62","8400","-1540","6730","870","9210","1990","-","-"
"1329","20230331","2","3027","383","3237","775","0.94","2293","561","3237","775","734","-178","-","-"
"1330","20230331","2","11460","-14340","33690","12760","0.34","8220","-14000","33690","12760","3240","-340","-","-"
"1343","20230331","2","159240","-10930","23730","-25120","6.71","62970","-9490","23630","-25120","96270","-1440","100","-"
"1345","20230331","2","35300","-7500","7800","-1900","4.53","16100","-7000","7700","-1900","19200","-500","100","-"
"1346","20230331","2","6582","3150","4009","1231","1.64","6198","3345","4009","1231","384","-195","-","-"
"1348","20230331","2","13220","8320","1480","520","8.93","11360","7950","1480","520","1860","370","-","-"
"1349","20230331","2","-","-1","-","-","-","-","-1","-","-","-","-","-","-"
"1356","20230331","2","759690","178790","184560","-23060","4.12","565520","160830","184560","-23060","194170","17960","-","-"
"1357","20230331","2","99161340","26225406","6064635","-1001468","16.35","65562774","19631882","6064631","-1001468","33598566","6593524","4","-"
"1358","20230331","2","12130","-5906","9949","3329","1.22","7739","-5229","9949","3329","4391","-677","-","-"
"1360","20230331","2","11754400","2807210","618950","-317880","18.99","7617650","2514880","618950","-317880","4136750","292330","-","-"
"1364","20230331","2","108","-211","33","10","3.27","13","-211","33","10","95","-","-","-"
