"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1305","20240216","2","31950","1120","8090","170","3.95","13100","1020","6590","170","18850","100","1500","-"
"1306","20240216","2","542240","19440","358500","-8400","1.51","354640","12270","310450","20850","187600","7170","48050","-29250"
"1308","20240216","2","84382","6749","41881","8275","2.01","52472","6372","41881","8275","31910","377","-","-"
"1309","20240216","2","1598","-431","-","-","-","378","-64","-","-","1220","-367","-","-"
"1311","20240216","2","60790","21660","3470","550","17.52","13980","1900","3470","550","46810","19760","-","-"
"1319","20240216","2","74000","-4000","-","-","-","-","-","-","-","74000","-4000","-","-"
"1320","20240216","2","21095","-51","22218","-7248","0.95","18286","-1045","20816","-7248","2809","994","1402","-"
"1321","20240216","2","165782","11491","182855","6963","0.91","135231","8524","180510","6863","30551","2967","2345","100"
"1322","20240216","2","4360","-100","-","-","-","1560","-170","-","-","2800","70","-","-"
"1324","20240216","2","200","-","-","-","-","-","-","-","-","200","-","-","-"
"1325","20240216","2","239000","39700","12400","500","19.27","35900","-2800","12400","500","203100","42500","-","-"
"1326","20240216","2","710","-17","11","-","64.55","559","24","11","-","151","-41","-","-"
"1328","20240216","2","25870","2920","3890","-660","6.65","14540","1390","3890","-660","11330","1530","-","-"
"1329","20240216","2","9553","2797","4174","-338","2.29","4510","2599","4174","-338","5043","198","-","-"
"1330","20240216","2","11336","31","35020","134","0.32","8492","-306","34990","104","2844","337","30","30"
"133A","20240216","2","1140","1139","-","-","-","1036","1035","-","-","104","104","-","-"
"1343","20240216","2","464890","158430","57690","-63360","8.06","234390","125730","57590","-63360","230500","32700","100","-"
"1345","20240216","2","94700","5000","2300","-100","41.17","39000","7300","2200","-100","55700","-2300","100","-"
"1346","20240216","2","4658","2126","4559","492","1.02","3667","1748","4559","492","991","378","-","-"
"1348","20240216","2","8030","770","7990","-660","1.01","6270","570","7990","-660","1760","200","-","-"
"1349","20240216","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1356","20240216","2","1917630","135040","243010","8560","7.89","1292190","-6440","243010","8560","625440","141480","-","-"
"1357","20240216","2","138860982","3226412","6560619","799879","21.17","81229998","-1747634","6560619","799879","57630984","4974046","-","-"
"1358","20240216","2","12348","2005","14087","-569","0.88","9895","2072","13910","-580","2453","-67","177","11"
"1360","20240216","2","19562470","-318660","2247160","1077210","8.71","11856180","-824010","2247160","1077210","7706290","505350","-","-"
"1364","20240216","2","248","-77","11","-","22.55","46","-27","11","-","202","-50","-","-"
"1365","20240216","2","7376","-984","10976","-103","0.67","4241","-1534","10976","-103","3135","550","-","-"
"1366","20240216","2","1535527","441855","33596","26454","45.71","826391","233689","33596","26454","709136","208166","-","-"
"1367","20240216","2","3601","-13","1624","-400","2.22","2373","131","1624","-400","1228","-144","-","-"
"1368","20240216","2","128072","16744","7430","70","17.24","40789","14333","7430","70","87283","2411","-","-"
"1369","20240216","2","662","257","889","180","0.74","562","242","889","180","100","15","-","-"
"1397","20240216","2","71","21","36","-2","1.97","51","21","36","-2","20","-","-","-"
"1398","20240216","2","2090","-3570","3150","3000","0.66","270","-3570","3150","3000","1820","-","-","-"
"1399","20240216","2","1010","-","270","240","3.74","110","-","270","240","900","-","-","-"
"1456","20240216","2","26565","-4657","85","73","312.53","8076","-3452","85","73","18489","-1205","-","-"
"1457","20240216","2","8609","-549","2","-1","4304.5","2468","793","2","-1","6141","-1342","-","-"
"1458","20240216","2","49272","4003","69972","-8818","0.7","36251","5551","68772","-10018","13021","-1548","1200","1200"
"1459","20240216","2","9770658","-631571","340831","85512","28.67","6771991","-417659","340831","85512","2998667","-213912","-","-"
"1464","20240216","2","767","27","36","9","21.31","81","29","36","9","686","-2","-","-"
"1465","20240216","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1466","20240216","2","2147","415","-","-13","-","1247","915","-","-13","900","-500","-","-"
"1469","20240216","2","22440","3720","1240","-250","18.1","19480","3330","1240","-250","2960","390","-","-"
"1472","20240216","2","7129","5002","151","-10","47.21","5475","5002","151","-10","1654","-","-","-"
"1473","20240216","2","40","-","30","10","1.33","40","-","30","10","-","-","-","-"
"1474","20240216","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1475","20240216","2","38799","5966","9204","180","4.22","18363","2777","8204","180","20436","3189","1000","-"
"1476","20240216","2","56171","17424","966","-293","58.15","25305","13113","966","-293","30866","4311","-","-"
"1477","20240216","2","989","682","-","-270","-","989","682","-","-270","-","-","-","-"
"1478","20240216","2","11331","-15724","16","-261","708.19","3489","439","16","-261","7842","-16163","-","-"
"1479","20240216","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1480","20240216","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1481","20240216","2","102","10","32","23","3.19","82","-","32","23","20","10","-","-"
"1482","20240216","2","254534","25920","3973","3493","64.07","86612","13880","3973","3493","167922","12040","-","-"
"1483","20240216","2","40","-76","6","6","6.67","40","24","6","6","-","-100","-","-"
"1484","20240216","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1485","20240216","2","2","2","-","-","-","2","2","-","-","-","-","-","-"
"1486","20240216","2","3677","429","-","-","-","318","-1","-","-","3359","430","-","-"
"1487","20240216","2","14877","245","14","-3","1062.64","6728","336","14","-3","8149","-91","-","-"
"1488","20240216","2","50570","17520","430","-580","117.6","37130","14830","430","-580","13440","2690","-","-"
"1489","20240216","2","1250705","-140487","5215","-2036","239.83","664324","-32496","5215","-2036","586381","-107991","-","-"
