id,sec-code,filer-name,description
S100CHY9,31320,マクニカホールディングス株式会社,訂正有価証券報告書－第2期(2016/04/01－2017/03/31)
S100CHXU,49980,フマキラー株式会社,訂正四半期報告書－第69期第2四半期(2017/07/01－2017/09/30)
S100CHXE,62940,オカダアイヨン株式会社,訂正有価証券報告書－第56期(2014/04/01－2015/03/31)
S100CHXH,62940,オカダアイヨン株式会社,訂正有価証券報告書－第57期(2015/04/01－2016/03/31)
S100CHXN,62940,オカダアイヨン株式会社,訂正有価証券報告書－第58期(2016/04/01－2017/03/31)
S100CHK1,47500,株式会社ダイサン,四半期報告書－第44期第3四半期(2017/10/21－2018/01/20)
S100CI8I,,株式会社オリバー,四半期報告書－第52期第1四半期(2017/10/21－2018/01/20)
S100CICJ,80570,株式会社内田洋行,四半期報告書－第80期第2四半期(2017/10/21－2018/01/20)
S100CHS9,21480,アイティメディア株式会社,訂正有価証券報告書－第18期(2016/04/01－2017/03/31)
S100CIIP,38430,フリービット株式会社,訂正有価証券報告書－第16期(2015/05/01－2016/04/30)
S100CIIW,38430,フリービット株式会社,訂正有価証券報告書－第17期(2016/05/01－2017/04/30)
S100CILS,35570,ユナイテッド＆コレクティブ株式会社,訂正四半期報告書－第18期第2四半期(2017/06/01－2017/08/31)
S100CIRE,35570,ユナイテッド＆コレクティブ株式会社,訂正有価証券報告書－第17期(2016/03/01－2017/02/28)
S100CITD,39070,シリコンスタジオ株式会社,訂正有価証券報告書－第19期(平成28年12月1日－平成29年11月30日)
S100CIWC,99790,株式会社大庄,訂正有価証券報告書－第46期(2016/09/01－2017/08/31)
S100CIT8,18730,株式会社日本ハウスホールディングス,四半期報告書－第50期第1四半期(2017/11/01－2018/01/31)
S100CIYZ,33290,東和フードサービス株式会社,四半期報告書－第19期第3四半期(2017/11/01－2018/01/31)
S100CIX2,34190,アートグリーン株式会社,四半期報告書－第27期第1四半期(2017/11/01－2018/01/31)
S100CIXZ,38540,株式会社アイル,四半期報告書－第28期第2四半期(2017/11/01－2018/01/31)
S100CJ5X,66560,インスペック株式会社,四半期報告書－第30期第3四半期(2017/11/01－2018/01/31)
S100CJ1Z,60980,株式会社リクルートホールディングス,訂正四半期報告書－第58期第3四半期(2017/10/01－2017/12/31)
S100CIFP,39030,株式会社ｇｕｍｉ,四半期報告書－第11期第3四半期(2017/11/01－2018/01/31)
S100CJ4G,36620,株式会社エイチーム,四半期報告書－第19期第2四半期(2017/11/01－2018/01/31)
S100CJ0C,36530,株式会社モルフォ,四半期報告書－第15期第1四半期(2017/11/01－2018/01/31)
S100CIL6,37330,株式会社ソフトウェア・サービス,四半期報告書－第50期第1四半期(2017/11/01－2018/01/31)
S100CJ7F,,ジャパンシステム株式会社,訂正有価証券報告書－第48期(2016/01/01－2016/12/31)
S100CJ7I,63090,巴工業株式会社,四半期報告書－第89期第1四半期(2017/11/01－2018/01/31)
S100CHSD,96270,株式会社アインホールディングス,訂正有価証券報告書－第48期(2016/05/01－2017/04/30)
S100CGPI,72790,株式会社ハイレックスコーポレーション,四半期報告書－第75期第1四半期(2017/11/01－2018/01/31)
S100CIY1,26950,くら寿司株式会社,四半期報告書－第23期第1四半期(2017/11/01－2018/01/31)
S100CJ9Q,43550,ロングライフホールディング株式会社,四半期報告書－第33期第1四半期(2017/11/01－2018/01/31)
S100CJ43,38430,フリービット株式会社,四半期報告書－第18期第3四半期(2017/11/01－2018/01/31)
S100CJBY,98240,泉州電業株式会社,四半期報告書－第69期第1四半期(2017/11/01－2018/01/31)
S100CJ41,63870,サムコ　株式会社,四半期報告書－第39期第2四半期(2017/11/01－2018/01/31)
S100CJCH,24080,株式会社ＫＧ情報,有価証券報告書－第38期(平成28年12月21日－平成29年12月20日)
S100CIML,43120,サイバネットシステム株式会社,有価証券報告書－第33期(平成29年1月1日－平成29年12月31日)
S100CIFJ,65350,株式会社アイモバイル,四半期報告書－第11期第2四半期(2017/11/01－2018/01/31)
S100CJDC,,株式会社フルスピード,四半期報告書－第18期第3四半期(2017/11/01－2018/01/31)
S100CIZT,14360,株式会社フィット,四半期報告書－第10期第3四半期(2017/11/01－2018/01/31)
S100CJCZ,39170,株式会社アイリッジ,四半期報告書－第10期第2四半期(2017/11/01－2018/01/31)
S100CJAN,40260,神島化学工業株式会社,四半期報告書－第102期第3四半期(2017/11/01－2018/01/31)
S100CJAT,79010,株式会社マツモト,四半期報告書－第30期第3四半期(2017/11/01－2018/01/31)
S100CIBS,62670,ゼネラルパッカー株式会社,四半期報告書－第57期第2四半期(2017/11/01－2018/01/31)
S100CJKM,,株式会社シーズ・ホールディングス,四半期報告書－第20期第2四半期(2017/11/01－2018/01/31)
S100CJFF,25930,株式会社伊藤園,四半期報告書－第53期第3四半期(2017/11/01－2018/01/31)
S100CJC5,,日本ビューホテル株式会社,四半期報告書－第70期第3四半期(2017/11/01－2018/01/31)
S100CJG0,,株式会社理研グリーン,四半期報告書－第63期第1四半期(2017/11/01－2018/01/31)
S100CJMS,78310,株式会社ウイルコホールディングス,四半期報告書－第40期第1四半期(2017/11/01－2018/01/31)
S100CIJH,98300,トラスコ中山株式会社,有価証券報告書－第55期(平成29年1月1日－平成29年12月31日)
S100CJNB,37700,株式会社ザッパラス,四半期報告書－第19期第3四半期(2017/11/01－2018/01/31)
S100CJ2E,35240,日東製網株式会社,四半期報告書－第117期第3四半期(2017/11/01－2018/01/31)
S100CJEA,29100,株式会社ロック・フィールド,四半期報告書－第46期第3四半期(2017/11/01－2018/01/31)
S100CJNJ,92620,株式会社シルバーライフ,四半期報告書－第11期第2四半期(2017/11/01－2018/01/31)
S100CJNS,75330,株式会社グリーンクロス,四半期報告書－第47期第3四半期(2017/11/01－2018/01/31)
S100CJC1,31930,株式会社鳥貴族ホールディングス,四半期報告書－第32期第2四半期(2017/11/01－2018/01/31)
S100CJHV,27510,株式会社テンポスホールディングス,四半期報告書－第26期第3四半期(2017/11/01－2018/01/31)
S100CJKE,49960,クミアイ化学工業株式会社,四半期報告書－第70期第1四半期(2017/11/01－2018/01/31)
S100CJN7,79630,興研株式会社,有価証券報告書－第55期(平成29年1月1日－平成29年12月31日)
S100CJ9Z,60910,株式会社ウエスコホールディングス,四半期報告書－第5期第2四半期(2017/11/01－2018/01/31)
S100CIHM,24380,株式会社アスカネット,四半期報告書－第23期第3四半期(2017/11/01－2018/01/31)
S100CJLT,78560,萩原工業株式会社,四半期報告書－第56期第1四半期(2017/11/01－2018/01/31)
S100CJVH,33610,株式会社トーエル,四半期報告書－第55期第3四半期(2017/11/01－2018/01/31)
S100CJVV,64630,ＴＰＲ株式会社,四半期報告書－第85期第3四半期(2017/10/01－2017/12/31)
S100CJZ2,88940,株式会社ＲＥＶＯＬＵＴＩＯＮ,四半期報告書－第33期第1四半期(2017/11/01－2018/01/31)
S100CJYR,38160,株式会社大和コンピューター,四半期報告書－第42期第2四半期(2017/11/01－2018/01/31)
S100CK0F,39740,株式会社ティビィシィ・スキヤツト,四半期報告書－第51期第1四半期(2017/11/01－2018/01/31)
S100CJW0,39760,株式会社シャノン,四半期報告書－第18期第1四半期(2017/11/01－2018/01/31)
S100CJW6,67780,株式会社アルチザネットワークス,四半期報告書－第28期第2四半期(2017/11/01－2018/01/31)
S100CK0I,23730,株式会社ケア２１,四半期報告書－第25期第1四半期(2017/11/01－2018/01/31)
S100CJYK,72150,株式会社ファルテック,訂正有価証券報告書－第10期(2013/04/01－2014/03/31)
S100CJYM,72150,株式会社ファルテック,訂正有価証券報告書－第11期(2014/04/01－2015/03/31)
S100CJYY,72150,株式会社ファルテック,訂正有価証券報告書－第12期(2015/04/01－2016/03/31)
S100CJZ0,72150,株式会社ファルテック,訂正四半期報告書－第13期第1四半期(2016/04/01－2016/06/30)
S100CJZ1,72150,株式会社ファルテック,訂正四半期報告書－第13期第2四半期(2016/07/01－2016/09/30)
S100CJZ3,72150,株式会社ファルテック,訂正四半期報告書－第13期第3四半期(2016/10/01－2016/12/31)
S100CJZ5,72150,株式会社ファルテック,訂正有価証券報告書－第13期(2016/04/01－2017/03/31)
S100CJZ9,72150,株式会社ファルテック,訂正四半期報告書－第14期第1四半期(2017/04/01－2017/06/30)
S100CJZC,72150,株式会社ファルテック,訂正四半期報告書－第14期第2四半期(2017/07/01－2017/09/30)
S100CJZH,72150,株式会社ファルテック,四半期報告書－第14期第3四半期(2017/10/01－2017/12/31)
S100CJMU,80790,正栄食品工業株式会社,四半期報告書－第71期第1四半期(2017/11/01－2018/01/31)
S100CJQ3,,ライクキッズ株式会社,四半期報告書－第9期第3四半期(2017/11/01－2018/01/31)
S100CJAQ,23910,株式会社プラネット,四半期報告書－第33期第2四半期(2017/11/01－2018/01/31)
S100CJS9,32480,株式会社アールエイジ,四半期報告書－第32期第1四半期(2017/11/01－2018/01/31)
S100CJI9,34800,株式会社ジェイ・エス・ビー,四半期報告書－第30期第1四半期(2017/11/01－2018/01/31)
S100CJ63,66300,ヤーマン株式会社,四半期報告書－第44期第3四半期(2017/11/01－2018/01/31)
S100CJXE,31340,Ｈａｍｅｅ株式会社,四半期報告書－第20期第3四半期(2017/11/01－2018/01/31)
S100CJA4,24240,株式会社ブラス,四半期報告書－第15期第2四半期(2017/11/01－2018/01/31)
S100CK1E,31720,ティーライフ株式会社,四半期報告書－第35期第2四半期(2017/11/01－2018/01/31)
S100CJEF,31610,アゼアス株式会社,四半期報告書－第77期第3四半期(2017/11/01－2018/01/31)
S100CJYJ,61920,ハイアス・アンド・カンパニー株式会社,四半期報告書－第14期第3四半期(2017/11/01－2018/01/31)
S100CJY3,60370,株式会社ファーストロジック,四半期報告書－第13期第2四半期(2017/11/01－2018/01/31)
S100CJKB,35390,株式会社ＪＭホールディングス,四半期報告書－第40期第2四半期(2017/11/01－2018/01/31)
S100CJYP,72150,株式会社ファルテック,訂正四半期報告書－第12期第1四半期(2015/04/01－2015/06/30)
S100CJYU,72150,株式会社ファルテック,訂正四半期報告書－第12期第2四半期(2015/07/01－2015/09/30)
S100CJYW,72150,株式会社ファルテック,訂正四半期報告書－第12期第3四半期(2015/10/01－2015/12/31)
S100CK0N,76400,株式会社トップカルチャー,四半期報告書－第34期第1四半期(2017/11/01－2018/01/31)
S100CJIT,78500,総合商研株式会社,四半期報告書－第47期第2四半期(2017/11/01－2018/01/31)
S100CK0J,96780,株式会社カナモト,四半期報告書－第54期第1四半期(2017/11/01－2018/01/31)
S100CK73,23530,日本駐車場開発株式会社,四半期報告書－第27期第2四半期(2017/11/01－2018/01/31)
S100CK4Q,74350,株式会社ナ・デックス,四半期報告書－第68期第3四半期(2017/11/01－2018/01/31)
S100CK71,48240,株式会社メディアシーク,四半期報告書－第19期第2四半期(2017/11/01－2018/01/31)
S100CK9D,29290,株式会社ファーマフーズ,四半期報告書－第21期第2四半期(2017/11/01－2018/01/31)
S100CK5L,30310,株式会社ラクーンホールディングス,四半期報告書－第22期第3四半期(2017/11/01－2018/01/31)
S100CJL1,76050,株式会社　フジ・コーポレーション,四半期報告書－第46期第1四半期(2017/11/01－2018/01/31)
S100CK5F,72650,エイケン工業株式会社,四半期報告書－第50期第1四半期(2017/11/01－2018/01/31)
S100CKB1,34410,株式会社山王,四半期報告書－第60期第2四半期(2017/11/01－2018/01/31)
S100CKB8,94250,日本テレホン株式会社,四半期報告書－第30期第3四半期(2017/11/01－2018/01/31)
S100CK55,34580,株式会社シーアールイー,四半期報告書－第10期第2四半期(2017/11/01－2018/01/31)
S100CKAC,45960,窪田製薬ホールディングス株式会社,有価証券報告書－第3期(平成29年1月1日－平成29年12月31日)
S100CJI4,21980,アイ・ケイ・ケイホールディングス株式会社,四半期報告書－第23期第1四半期(2017/11/01－2018/01/31)
S100CK1O,31950,株式会社ジェネレーションパス,四半期報告書－第17期第1四半期(2017/11/01－2018/01/31)
S100CJQ0,39880,株式会社ＳＹＳホールディングス,四半期報告書－第5期第2四半期(2017/11/01－2018/01/31)
S100CK0Y,34750,株式会社グッドコムアセット,四半期報告書－第13期第1四半期(2017/11/01－2018/01/31)
S100CK7Y,78100,株式会社クロスフォー,四半期報告書－第31期第2四半期(2017/11/01－2018/01/31)
S100CKCV,60400,日本スキー場開発株式会社,四半期報告書－第13期第2四半期(2017/11/01－2018/01/31)
S100CK35,78990,ＭＩＣＳ化学株式会社,四半期報告書－第49期第3四半期(2017/11/01－2018/01/31)
S100CK23,18400,株式会社土屋ホールディングス,四半期報告書－第43期第1四半期(2017/11/01－2018/01/31)
S100CKDH,89170,ファースト住建株式会社,四半期報告書－第20期第1四半期(2017/11/01－2018/01/31)
S100CKAR,77770,株式会社スリー・ディー・マトリックス,四半期報告書－第14期第3四半期(2017/11/01－2018/01/31)
S100CJ4K,67210,ウインテスト株式会社,四半期報告書－第25期第2四半期(2017/11/01－2018/01/31)
S100CJ2B,46660,パーク二四株式会社（定款上の商号　パーク２４株式会社）,四半期報告書－第34期第1四半期(2017/11/01－2018/01/31)
S100CK9I,31800,株式会社ビューティガレージ,四半期報告書－第16期第3四半期(2017/11/01－2018/01/31)
S100CJNT,46270,ナトコ株式会社,四半期報告書－第72期第1四半期(2017/11/01－2018/01/31)
S100CKIY,18440,株式会社大盛工業,四半期報告書－第52期第2四半期(2017/11/01－2018/01/31)
S100CJLV,79830,株式会社ミロク,四半期報告書－第87期第1四半期(2017/11/01－2018/01/31)
S100CJDL,23010,株式会社学情,四半期報告書－第41期第1四半期(2017/11/01－2018/01/31)
S100CK28,29230,サトウ食品株式会社,四半期報告書－第58期第3四半期(2017/11/01－2018/01/31)
S100CKEW,34440,株式会社菊池製作所,四半期報告書－第43期第3四半期(2017/11/01－2018/01/31)
S100CJTC,89270,株式会社明豊エンタープライズ,四半期報告書－第50期第2四半期(2017/11/01－2018/01/31)
S100CKLX,39300,株式会社はてな,四半期報告書－第18期第2四半期(2017/11/01－2018/01/31)
S100CKGM,80770,トルク株式会社,四半期報告書－第78期第1四半期(2017/11/01－2018/01/31)
S100CKEE,,株式会社　名古屋スポーツセンター,有価証券報告書－第65期(平成29年1月1日－平成29年12月31日)
S100CKNU,17660,東建コーポレーション株式会社,四半期報告書－第42期第3四半期(2017/11/01－2018/01/31)
S100CK8W,66630,太洋工業株式会社,有価証券報告書－第57期(平成28年12月21日－平成29年12月20日)
S100CKOU,94440,株式会社トーシンホールディングス,四半期報告書－第32期第3四半期(2017/11/01－2018/01/31)
S100CKNI,41510,協和発酵キリン株式会社,有価証券報告書－第95期(平成29年1月1日－平成29年12月31日)
S100CKPR,34180,株式会社バルニバービ,四半期報告書－第27期第2四半期(2017/11/01－2018/01/31)
S100CKCT,28110,カゴメ株式会社,有価証券報告書－第74期(平成29年1月1日－平成29年12月31日)
S100CKFD,30910,株式会社ブロンコビリー,有価証券報告書－第36期(平成29年1月1日－平成29年12月31日)
S100CK7U,22680,Ｂ－Ｒ　サーティワン　アイスクリーム株式会社,有価証券報告書－第45期(平成29年1月1日－平成29年12月31日)
S100CKPU,60440,株式会社三機サービス,訂正有価証券報告書－第39期(2015/06/01－2016/05/31)
S100CKIG,60490,株式会社イトクロ,四半期報告書－第13期第1四半期(2017/11/01－2018/01/31)
S100CKBV,52180,株式会社オハラ,四半期報告書－第110期第1四半期(2017/11/01－2018/01/31)
S100CK98,78270,株式会社オービス,四半期報告書－第59期第1四半期(2017/11/01－2018/01/31)
S100CKDP,23150,株式会社ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,四半期報告書－第30期第1四半期(2017/11/01－2018/01/31)
S100CKOG,13830,ベルグアース株式会社,四半期報告書－第18期第1四半期(2017/11/01－2018/01/31)
S100CKQM,30380,株式会社神戸物産,四半期報告書－第33期第1四半期(2017/11/01－2018/01/31)
S100CKHW,68580,株式会社小野測器,有価証券報告書－第64期(平成29年1月1日－平成29年12月31日)
S100CK87,34210,株式会社稲葉製作所,四半期報告書－第71期第2四半期(2017/11/01－2018/01/31)
S100CKNS,92630,株式会社ビジョナリーホールディングス,四半期報告書－第1期第3四半期(2017/11/01－2018/01/31)
S100CDJO,89250,株式会社アルデプロ,四半期報告書－第31期第2四半期(2017/11/01－2018/01/31)
S100CK59,99420,株式会社ジョイフル,有価証券報告書－第43期(平成29年1月1日－平成29年12月31日)
S100CKYJ,74220,東邦レマック株式会社,有価証券報告書－第60期(平成28年12月21日－平成29年12月20日)
S100CJX6,64810,ＴＨＫ株式会社,有価証券報告書－第48期(平成29年4月1日－平成29年12月31日)
S100CKU1,96270,株式会社アインホールディングス,四半期報告書－第49期第3四半期(2017/11/01－2018/01/31)
S100CK3Y,38040,株式会社システム　ディ,四半期報告書－第37期第1四半期(2017/11/01－2018/01/31)
S100CKOT,30030,ヒューリック株式会社,有価証券報告書－第88期(平成29年1月1日－平成29年12月31日)
S100CKVS,97490,富士ソフト株式会社,有価証券報告書－第48期(平成29年1月1日－平成29年12月31日)
S100CL1Z,47840,ＧＭＯアドパートナーズ株式会社,有価証券報告書－第19期(平成29年1月1日－平成29年12月31日)
S100CL2N,36330,ＧＭＯペパボ株式会社,有価証券報告書－第16期(平成29年1月1日－平成29年12月31日)
S100CKYN,36950,ＧＭＯリサーチ株式会社,有価証券報告書－第16期(平成29年1月1日－平成29年12月31日)
S100CL2S,61800,ＧＭＯメディア株式会社,有価証券報告書－第18期(平成29年1月1日－平成29年12月31日)
S100CKRP,37880,ＧＭＯクラウド株式会社,有価証券報告書－第25期(平成29年1月1日－平成29年12月31日)
S100CKZR,,浜名湖観光開発株式会社,有価証券報告書－第58期(平成29年1月1日－平成29年12月31日)
S100CLAS,60260,ＧＭＯ　ＴＥＣＨ株式会社,有価証券報告書－第12期(平成29年1月1日－平成29年12月31日)
S100CL3J,85940,中道リース株式会社,有価証券報告書－第46期(平成29年1月1日－平成29年12月31日)
S100CL3M,35660,ユニフォームネクスト株式会社,有価証券報告書－第24期(平成29年1月1日－平成29年12月31日)
S100CLCM,,株式会社小樽ゴルフ場,有価証券報告書－第57期(平成29年1月1日－平成29年12月31日)
S100CLMA,49790,ＯＡＴアグリオ株式会社,有価証券報告書－第8期(平成29年1月1日－平成29年12月31日)
S100CLPK,38520,サイバーコム株式会社,有価証券報告書－第40期(平成29年4月1日－平成29年12月31日)
S100CLN6,91010,日本郵船株式会社,四半期報告書－第131期第3四半期(2017/10/01－2017/12/31)
S100CL2M,45190,中外製薬株式会社,有価証券報告書－第107期(平成29年1月1日－平成29年12月31日)
S100CLML,94490,ＧＭＯインターネット株式会社,有価証券報告書－第27期(平成29年1月1日－平成29年12月31日)
S100CL3Z,61410,ＤＭＧ森精機株式会社,有価証券報告書－第70期(平成29年1月1日－平成29年12月31日)
S100CLUC,66640,株式会社オプトエレクトロニクス,四半期報告書－第43期第1四半期(2017/12/01－2018/02/28)
S100CLZV,30470,株式会社ＴＲＵＣＫ－ＯＮＥ,有価証券報告書－第28期(平成29年1月1日－平成29年12月31日)
S100CM45,32610,株式会社グランディーズ,有価証券報告書－第12期(平成29年1月1日－平成29年12月31日)
S100CLI0,23450,アイスタディ株式会社,有価証券報告書－第22期(平成29年1月1日－平成29年12月31日)
S100CLWG,,株式会社旭川国際ゴルフ場,有価証券報告書－第54期(平成29年1月1日－平成29年12月31日)
S100CLLP,,株式会社小山カントリー倶楽部,有価証券報告書－第60期(平成29年1月1日－平成29年12月31日)
S100CM79,63280,荏原実業株式会社,有価証券報告書－第79期(平成29年1月1日－平成29年12月31日)
S100CLWK,,株式会社石井工作研究所,有価証券報告書－第40期(平成29年1月1日－平成29年12月31日)
S100CLSP,62690,三井海洋開発株式会社,有価証券報告書－第32期(平成29年1月1日－平成29年12月31日)
S100CLYP,30400,株式会社ソリトンシステムズ,有価証券報告書－第40期(平成29年1月1日－平成29年12月31日)
S100CLZH,50150,ビーピー・カストロール株式会社,有価証券報告書－第41期(平成29年1月1日－平成29年12月31日)
S100CM8N,31380,株式会社富士山マガジンサービス,有価証券報告書－第16期(平成29年1月1日－平成29年12月31日)
S100CLVD,30540,株式会社ハイパー,有価証券報告書－第28期(平成29年1月1日－平成29年12月31日)
S100CLT5,47720,株式会社ストリームメディアコーポレーション,有価証券報告書－第47期(平成29年1月1日－平成29年12月31日)
S100CLSV,42450,株式会社ダイキアクシス,有価証券報告書－第13期(平成29年1月1日－平成29年12月31日)
S100CM1G,27880,アップルインターナショナル株式会社,有価証券報告書－第23期(平成29年1月1日－平成29年12月31日)
S100CLFM,79150,ＮＩＳＳＨＡ株式会社,有価証券報告書－第99期(平成29年4月1日－平成29年12月31日)
S100CLLG,22110,株式会社不二家,有価証券報告書－第123期(平成29年1月1日－平成29年12月31日)
S100CLS5,48120,株式会社電通国際情報サービス,有価証券報告書－第43期(平成29年1月1日－平成29年12月31日)
S100CLWF,34050,株式会社クラレ,有価証券報告書－第137期(平成29年1月1日－平成29年12月31日)
S100CLC9,63260,株式会社　クボタ,有価証券報告書－第128期(平成29年1月1日－平成29年12月31日)
S100CLUA,89960,株式会社ハウスフリーダム,有価証券報告書－第23期(平成29年1月1日－平成29年12月31日)
S100CM3N,25330,オエノンホールディングス株式会社,有価証券報告書－第111期(平成29年1月1日－平成29年12月31日)
S100CLXN,42210,大倉工業株式会社,有価証券報告書－第98期(平成29年1月1日－平成29年12月31日)
S100CLN8,21240,株式会社ジェイエイシーリクルートメント,有価証券報告書－第31期(平成29年1月1日－平成29年12月31日)
S100CMD5,37650,ガンホー・オンライン・エンターテイメント株式会社,有価証券報告書－第21期(平成29年1月1日－平成29年12月31日)
S100CMEU,23110,株式会社エプコ,有価証券報告書－第28期(平成29年1月1日－平成29年12月31日)
S100CMF9,,株式会社全国旅館会館,有価証券報告書－第51期(平成29年1月1日－平成29年12月31日)
S100CLS4,51080,株式会社ブリヂストン,有価証券報告書－第99期(平成29年1月1日－平成29年12月31日)
S100CMG0,44520,花王株式会社,有価証券報告書－第112期(平成29年1月1日－平成29年12月31日)
S100CLNW,,株式会社武蔵カントリー倶楽部,有価証券報告書－第60期(平成29年1月1日－平成29年12月31日)
S100CMKU,,北海道曹達株式会社,有価証券報告書－第73期(平成29年1月1日－平成29年12月31日)
S100CMLA,68170,スミダコーポレーション株式会社,有価証券報告書－第63期(平成29年1月1日－平成29年12月31日)
S100CM43,47460,株式会社東計電算,有価証券報告書－第48期(平成29年1月1日－平成29年12月31日)
S100CMLT,33860,コスモ・バイオ株式会社,有価証券報告書－第35期(平成29年1月1日－平成29年12月31日)
S100CLWB,69140,オプテックスグループ株式会社,有価証券報告書－第39期(平成29年1月1日－平成29年12月31日)
S100CM8F,,魚津観光開発株式会社,有価証券報告書－第47期(平成29年1月1日－平成29年12月31日)
S100CLOM,93840,内外トランスライン株式会社,有価証券報告書－第38期(平成29年1月1日－平成29年12月31日)
S100CLIW,78330,株式会社アイフィスジャパン,有価証券報告書－第23期(平成29年1月1日－平成29年12月31日)
S100CLYO,58190,カナレ電気株式会社,有価証券報告書－第45期(平成29年1月1日－平成29年12月31日)
S100CMMG,52160,株式会社倉元製作所,有価証券報告書－第43期(平成29年1月1日－平成29年12月31日)
S100CMDI,62950,富士変速機株式会社,有価証券報告書－第54期(平成29年1月1日－平成29年12月31日)
S100CMMT,88540,株式会社　日住サービス,有価証券報告書－第42期(平成29年1月1日－平成29年12月31日)
S100CM4I,49850,アース製薬株式会社,有価証券報告書－第94期(平成29年1月1日－平成29年12月31日)
S100CMML,60990,株式会社エラン,有価証券報告書－第24期(平成29年1月1日－平成29年12月31日)
S100CLJP,48480,株式会社フルキャストホールディングス,有価証券報告書－第25期(平成29年1月1日－平成29年12月31日)
S100CLGF,97310,株式会社白洋舍,有価証券報告書－第125期(平成29年1月1日－平成29年12月31日)
S100CLMP,,株式会社紫雲ゴルフ倶楽部,有価証券報告書－第18期(平成29年1月1日－平成29年12月31日)
S100CMJK,24290,株式会社ワールドホールディングス,有価証券報告書－第25期(平成29年1月1日－平成29年12月31日)
S100CMHV,36640,株式会社モブキャストホールディングス,有価証券報告書－第14期(平成29年1月1日－平成29年12月31日)
S100CM6R,68560,株式会社堀場製作所,有価証券報告書－第80期(平成29年1月1日－平成29年12月31日)
S100CMJR,36560,ＫＬａｂ株式会社,有価証券報告書－第18期(平成29年1月1日－平成29年12月31日)
S100CG80,72720,ヤマハ発動機株式会社,有価証券報告書－第83期(平成29年1月1日－平成29年12月31日)
S100CLDX,62650,株式会社妙徳,有価証券報告書－第67期(平成29年1月1日－平成29年12月31日)
S100CMPN,21690,ＣＤＳ株式会社,有価証券報告書－第38期(平成29年1月1日－平成29年12月31日)
S100CMJX,35440,サツドラホールディングス株式会社,四半期報告書－第2期第3四半期(2017/11/16－2018/02/15)
S100CME3,25330,オエノンホールディングス株式会社,訂正有価証券報告書－第111期(平成29年1月1日－平成29年12月31日)
S100CMGX,71770,ＧＭＯフィナンシャルホールディングス株式会社,有価証券報告書－第7期(平成29年4月1日－平成29年12月31日)
S100CMOW,67220,株式会社エイアンドティー,有価証券報告書－第41期(平成29年1月1日－平成29年12月31日)
S100CMGM,,株式会社パレスホテル,有価証券報告書－第73期(平成29年1月1日－平成29年12月31日)
S100CJ22,67890,ローランド　ディー．ジー．株式会社,有価証券報告書－第37期(平成29年1月1日－平成29年12月31日)
S100CMQE,78490,スターツ出版株式会社,有価証券報告書－第35期(平成29年1月1日－平成29年12月31日)
S100CMFL,49710,メック株式会社,有価証券報告書－第49期(平成29年4月1日－平成29年12月31日)
S100CMSF,88920,株式会社日本エスコン,有価証券報告書－第23期(平成29年1月1日－平成29年12月31日)
S100CMH5,60770,株式会社Ｎ・フィールド,有価証券報告書－第15期(平成29年1月1日－平成29年12月31日)
S100CMPI,97570,株式会社船井総研ホールディングス,有価証券報告書－第48期(平成29年1月1日－平成29年12月31日)
S100CMEH,39470,ダイナパック株式会社,有価証券報告書－第56期(平成29年1月1日－平成29年12月31日)
S100CMSX,48400,株式会社トライアイズ,有価証券報告書－第23期(平成29年1月1日－平成29年12月31日)
S100CM2C,39040,株式会社カヤック,有価証券報告書－第13期(平成29年1月1日－平成29年12月31日)
S100CLIV,66190,ダブル・スコープ株式会社,有価証券報告書－第13期(平成29年1月1日－平成29年12月31日)
S100CM1D,,株式会社　表蔵王国際ゴルフクラブ,有価証券報告書－第55期(平成29年1月1日－平成29年12月31日)
S100CMJ3,,シーシーエス株式会社,有価証券報告書－第25期(平成29年1月1日－平成29年12月31日)
S100CMR5,26780,アスクル株式会社,四半期報告書－第55期第3四半期(2017/11/21－2018/02/20)
S100CMFH,45830,株式会社カイオム・バイオサイエンス,有価証券報告書－第14期(平成29年1月1日－平成29年12月31日)
S100CMCO,51030,昭和ホールディングス株式会社,訂正有価証券報告書－第116期(2016/04/01－2017/03/31)
S100CMUR,75870,株式会社パルテック（定款上の商号　株式会社ＰＡＬＴＥＫ）,有価証券報告書－第36期(平成29年1月1日－平成29年12月31日)
S100CMX0,24920,株式会社インフォマート,有価証券報告書－第20期(平成29年1月1日－平成29年12月31日)
S100CLIO,60290,アトラグループ株式会社,訂正有価証券報告書－第12期(2016/01/01－2016/12/31)
S100CLH7,60290,アトラ株式会社,有価証券報告書－第13期(平成29年1月1日－平成29年12月31日)
S100CMQ3,24910,バリューコマース株式会社,有価証券報告書－第22期(平成29年1月1日－平成29年12月31日)
S100CMRI,81860,株式会社大塚家具,有価証券報告書－第47期(平成29年1月1日－平成29年12月31日)
S100CMZE,,株式会社エナリス,有価証券報告書－第14期(平成29年1月1日－平成29年12月31日)
S100CMKO,64400,ＪＵＫＩ株式会社,有価証券報告書－第103期(平成29年1月1日－平成29年12月31日)
S100CJ9O,64640,株式会社ツバキ・ナカシマ,有価証券報告書－第12期(平成29年1月1日－平成29年12月31日)
S100CN0X,95430,静岡ガス株式会社,有価証券報告書－第170期(平成29年1月1日－平成29年12月31日)
