"SC","日付","始値","高値","安値","終値","VWAP","出来高","売買代金","前場始値","前場高値","前場安値","前場終値","後場始値","後場高値","後場安値","後場終値"
"2971","20231228","114900","116500","114800","116300","115807.0459","1547","179153500","114900","116200","114800","116200","116400","116500","115700","116300"
"2972","20231228","89300","90300","89300","90300","89837.594","931","83638800","89300","89900","89300","89900","90000","90300","89800","90300"
"2979","20231228","117400","118900","117100","118900","118341.959","1511","178814700","117400","118700","117100","118500","118800","118900","118200","118900"
"2989","20231228","125000","126000","124800","126000","125517.8914","626","78574200","125000","126000","124800","126000","126000","126000","125500","126000"
"3226","20231228","602000","605000","597000","605000","602820.5384","1003","604629000","602000","605000","597000","605000","605000","605000","601000","605000"
"3234","20231228","138300","139700","138100","139600","139228.9981","3114","433559100","138300","139700","138100","139700","139200","139600","138700","139600"
"3249","20231228","137500","138400","135700","138400","137379.2494","4636","636890200","137500","137500","135700","137000","137000","138400","136800","138400"
"3269","20231228","317000","318000","312500","317000","316086.6713","2896","915387000","317000","317500","312500","317500","318000","318000","315500","317000"
"3279","20231228","382000","387500","381500","385000","384697.0845","1715","659755500","382000","385500","381500","385500","385500","387500","384500","385000"
"3281","20231228","137300","139700","136800","139600","138804.2452","6949","964550700","137300","138900","136800","138900","138700","139700","138000","139600"
"3282","20231228","314000","318000","311500","317000","314993.6261","1412","444771000","314000","315500","311500","315000","313500","318000","313500","317000"
"3283","20231228","262100","265400","259700","265400","263252.9478","4410","1160945500","262100","263000","259700","262900","263000","265400","262300","265400"
"3287","20231228","557000","568000","557000","567000","564136.7127","651","367253000","557000","567000","557000","567000","567000","568000","564000","567000"
"3290","20231228","264100","267600","264100","267400","266344.675","723","192567200","264100","267000","264100","267000","267000","267600","266100","267400"
"3292","20231228","139000","140900","139000","140800","140177.68","4319","605427400","139000","140600","139000","140600","140500","140900","139900","140800"
"3295","20231228","147000","148100","146800","147900","147628.8471","2021","298357900","147000","148000","146800","147900","147900","148100","147300","147900"
"3296","20231228","332000","337000","331000","336000","334189.3878","1225","409382000","332000","335500","331000","335500","335000","337000","333500","336000"
"3309","20231228","77400","77500","76400","76700","76802.8946","8913","684544200","77400","77500","76400","77000","76800","77300","76600","76700"
"3451","20231228","133700","135300","133700","135200","134600.3463","1155","155463400","133700","135000","133700","135000","135300","135300","134700","135200"
"3455","20231228","137900","139800","137300","139500","138975.5331","891","123827200","137900","139800","137300","139800","139800","139800","139200","139500"
"3459","20231228","108800","110000","108500","109800","109368.7861","692","75683200","108800","109900","108500","109900","109500","110000","109400","109800"
"3462","20231228","162800","164000","162000","163500","163289.865","6443","1052076600","162800","163700","162000","163600","163600","164000","162900","163500"
"3463","20231228","109900","111800","109800","111700","111196.303","1109","123316700","109900","111600","109800","111500","111500","111800","110900","111700"
"3466","20231228","149900","150800","148800","150800","150198.586","3536","531102200","149900","150300","148800","150200","150500","150800","149700","150800"
"3468","20231228","57300","58000","57200","57900","57651.8177","5859","337782000","57300","57800","57200","57800","58000","58000","57700","57900"
"3470","20231228","119900","121500","119700","121300","120746.2151","1757","212151100","119900","121500","119700","121500","121400","121500","120900","121300"
"3471","20231228","447000","455500","446500","455500","452888.7805","1025","464211000","447000","452500","446500","452500","452000","455500","451000","455500"
"3472","20231228","70200","71300","69500","71300","70867.339","1289","91348000","70200","71200","69500","71000","71100","71300","70800","71300"
"3476","20231228","43200","43550","43150","43550","43370.1411","7229","313522750","43200","43450","43150","43450","43500","43550","43350","43550"
"3481","20231228","365000","371500","364000","371500","368841.9087","1205","444454500","365000","370000","364000","370000","370000","371500","368000","371500"
"3487","20231228","152000","155100","151600","155100","153863.0599","1987","305725900","152000","154300","151600","154300","154300","155100","153000","155100"
"3488","20231228","116800","118300","116400","118000","117465.1125","622","73063300","116800","118300","116400","118300","118200","118200","117600","118000"
"3492","20231228","98400","100000","98400","100000","99352.185","2357","234173100","98400","99700","98400","99700","99700","100000","99300","100000"
"3493","20231228","123900","125200","123200","125200","124617.6796","1267","157890600","123900","124900","123200","124900","125000","125200","124100","125200"
"8951","20231228","610000","613000","606000","609000","609657.1582","3716","2265486000","610000","613000","606000","613000","612000","612000","608000","609000"
"8952","20231228","578000","582000","575000","578000","578758.1967","2440","1412170000","578000","581000","575000","581000","582000","582000","578000","578000"
"8953","20231228","101800","101800","100400","101300","101180.3555","9733","984788400","101800","101800","100400","101600","101400","101500","100600","101300"
"8954","20231228","165300","166400","164200","165800","165562.4661","5158","853971200","165300","166300","164200","165800","165800","166400","165100","165800"
"8955","20231228","353500","353500","349500","350000","350932.8704","2376","833816500","353500","353500","349500","352500","351000","351500","349500","350000"
"8956","20231228","123000","124100","122800","123800","123614.5604","3537","437224700","123000","124100","122800","123800","123800","124000","123400","123800"
"8957","20231228","169000","169800","167800","169600","169137.9496","1668","282122100","169000","169600","167800","169500","169300","169800","168600","169600"
"8958","20231228","109500","110700","109400","110600","110205.4471","1946","214459800","109500","110500","109400","110500","110700","110700","110300","110600"
"8960","20231228","143700","143900","142600","143200","143287.5882","4963","711136300","143700","143900","142600","143600","143200","143700","143000","143200"
"8961","20231228","72000","72600","71800","72000","72119.847","4837","348843700","72000","72300","71800","72300","72000","72600","71900","72000"
"8963","20231228","60200","60900","59800","60800","60455.2584","24532","1483088400","60200","60700","59800","60600","60400","60900","60400","60800"
"8964","20231228","428000","433000","427500","432000","430603.3682","1722","741499000","428000","433000","427500","433000","432500","432500","430500","432000"
"8966","20231228","132200","134000","132200","134000","133359.3301","2299","306593100","132200","133900","132200","133900","133600","134000","132900","134000"
"8967","20231228","277100","283200","277100","282700","280620.4461","1883","528408300","277100","280300","277100","280300","280400","283200","279700","282700"
"8968","20231228","170500","172900","170500","172900","172028.3748","1526","262515300","170500","172400","170500","172400","172200","172900","171400","172900"
"8972","20231228","157200","158500","156200","157600","157655.234","10298","1623533600","157200","158500","156200","158400","158500","158500","157400","157600"
"8975","20231228","82000","82600","81400","82400","82103.7219","4675","383834900","82000","82300","81600","82100","81800","82600","81400","82400"
"8976","20231228","665000","669000","655000","659000","661426.499","1034","683915000","665000","669000","661000","669000","665000","667000","655000","659000"
"8977","20231228","138000","139000","137500","138700","138408.1942","659","91211000","138000","138800","137500","138800","139000","139000","138000","138700"
"8979","20231228","196500","198900","195400","198600","197792.1397","458","90588800","196500","198200","195400","198200","198600","198900","197300","198600"
"8984","20231228","251000","251700","248200","251300","250413.35","8000","2003306800","251000","251000","248200","250500","250400","251700","249400","251300"
"8985","20231228","67900","69900","67700","69800","69000.6402","27492","1896965600","67900","69100","67700","69000","69000","69900","68800","69800"
"8986","20231228","105000","105000","103100","103800","103778.5228","6174","640728600","105000","105000","103100","104000","103600","104200","103400","103800"
"8987","20231228","124200","124400","123100","123100","123530.7952","4741","585659500","124200","124400","123200","124400","123900","124100","123100","123100"
