"SC","日付","始値","高値","安値","終値","VWAP","出来高","売買代金","前場始値","前場高値","前場安値","前場終値","後場始値","後場高値","後場安値","後場終値"
"2971","20231024","116200","116400","115500","115600","115943.0233","688","79768800","116200","116400","115500","116200","116200","116400","115600","115600"
"2972","20231024","90400","90800","89500","89800","90054.4398","1205","108515600","90400","90800","89500","90100","90100","90800","89800","89800"
"2979","20231024","119900","120000","118700","119300","119319.0085","3046","363445700","119900","119900","118700","119500","119800","120000","118900","119300"
"2989","20231024","124200","125400","124000","124000","124538.9439","606","75470600","124200","125400","124200","125100","125200","125200","124000","124000"
"3226","20231024","605000","615000","604000","611000","610022.3112","1748","1066319000","605000","612000","604000","611000","613000","615000","608000","611000"
"3234","20231024","139700","140400","138700","138900","139186.7958","3976","553406700","139700","140400","138700","139700","139700","140000","138700","138900"
"3249","20231024","135800","135800","134400","134500","134891.8087","5396","727876200","135800","135800","134400","135600","135500","135800","134500","134500"
"3269","20231024","325500","327500","323500","323500","324709.9097","4097","1330336500","325500","327500","324000","326500","326000","327000","323500","323500"
"3278","20231024","220700","224900","218800","223000","222726.6984","5255","1170428800","220700","221900","218800","221900","222200","224900","221900","223000"
"3279","20231024","406000","406500","402000","404000","404490.1873","2242","906867000","406000","406500","402000","405500","406000","406500","403500","404000"
"3281","20231024","132000","133600","131700","132400","132586.7364","15290","2027251200","132000","133200","131700","133200","133300","133600","132300","132400"
"3282","20231024","305000","312000","304000","310000","309362.0253","3160","977584000","305000","311500","304000","311500","311500","312000","309000","310000"
"3283","20231024","265200","268300","264200","265700","266104.717","7738","2059118300","265200","267600","264200","266600","266700","268300","265500","265700"
"3287","20231024","611000","611000","601000","605000","605192.9825","969","586432000","611000","611000","601000","607000","605000","609000","602000","605000"
"3290","20231024","251800","253700","251000","251700","252162.7677","607","153062800","251800","253400","251000","252400","252400","253700","251300","251700"
"3292","20231024","144200","144700","142500","142500","143074.5833","5280","755433800","144200","144700","143100","144000","143800","143900","142500","142500"
"3295","20231024","153500","153800","151000","151000","151725","4552","690652200","153500","153800","151500","152400","152600","152600","151000","151000"
"3296","20231024","348000","351000","345500","346000","347109.1523","1333","462696500","348000","351000","346500","349000","349000","349000","345500","346000"
"3309","20231024","81000","81600","80500","80900","81062.5814","9824","796358800","81000","81500","80500","81300","81400","81600","80800","80900"
"3451","20231024","140600","140800","139300","139500","139889.3219","1283","179478000","140600","140800","139300","140300","140300","140300","139500","139500"
"3453","20231024","280900","286800","280000","284800","284693.2591","5029","1431722400","280900","283500","280000","283200","283600","286800","283500","284800"
"3455","20231024","138000","138800","136800","137300","137705.2902","1361","187416900","138000","138800","136800","138300","138100","138300","137000","137300"
"3459","20231024","112400","113100","111500","111600","112006.8246","1055","118167200","112400","113100","111800","112300","112600","112600","111500","111600"
"3462","20231024","168100","168700","164900","165000","165724.108","12079","2001781500","168100","168700","166000","167100","167200","167500","164900","165000"
"3463","20231024","104100","105100","102600","104400","104084.8817","1733","180379100","104100","104900","102600","104100","104500","105100","103700","104400"
"3466","20231024","147400","148900","147200","148200","148210.5589","6137","909568200","147400","148600","147200","148600","148900","148900","147800","148200"
"3468","20231024","58000","58300","57700","57800","57943.4816","6497","376458800","58000","58300","57700","58100","58000","58300","57800","57800"
"3470","20231024","125800","126900","125700","125800","126137.642","704","88800900","125800","126600","125700","126400","126900","126900","125800","125800"
"3471","20231024","459000","460500","454000","456500","457008.4236","1662","759548000","459000","459000","454000","459000","460500","460500","455500","456500"
"3472","20231024","64000","64200","63500","63500","63713.0217","599","38164100","64000","64200","63500","64000","63900","64000","63500","63500"
"3476","20231024","47050","47250","46750","46950","46992.4677","5961","280122100","47050","47250","46750","47000","46900","47200","46850","46950"
"3481","20231024","378000","381500","377000","378000","378823.6253","2146","812955500","378000","381500","377000","379000","379500","380500","377500","378000"
"3487","20231024","158400","160000","157800","158700","158814.6102","1629","258709000","158400","159300","157800","159200","159200","160000","158400","158700"
"3488","20231024","115200","115600","114600","114800","115048.8515","653","75126900","115200","115400","114600","115300","115400","115600","114800","114800"
"3492","20231024","97300","98100","97200","97400","97551.9315","2045","199493700","97300","98100","97200","97700","97500","98100","97300","97400"
"3493","20231024","124500","125400","124300","124500","124722.0104","1154","143929200","124500","125200","124300","125100","124900","125400","124500","124500"
"8951","20231024","594000","598000","587000","594000","593800.6979","5158","3062824000","594000","597000","587000","594000","595000","598000","591000","594000"
"8952","20231024","568000","570000","560000","567000","566160.2751","4798","2716437000","568000","570000","560000","566000","566000","570000","563000","567000"
"8953","20231024","98400","99000","95800","96000","96295.5296","27246","2623668000","98400","99000","95800","96700","96900","96900","95800","96000"
"8954","20231024","179000","179500","174000","175100","175839.3428","12264","2156493700","179000","179500","174000","175300","175400","177300","174900","175100"
"8955","20231024","353500","355000","350000","351000","351888.7337","2148","755857000","353500","355000","351000","353000","354000","354000","350000","351000"
"8956","20231024","130300","131400","129000","129700","130095.0667","20453","2660834400","130300","131400","129700","130100","130100","130700","129000","129700"
"8957","20231024","176800","178200","175900","176000","176657.7556","3101","547815700","176800","178200","176500","177200","177200","177500","175900","176000"
"8958","20231024","113400","114500","113300","113800","113928.9157","2988","340419600","113400","114300","113300","114000","114200","114500","113400","113800"
"8960","20231024","150200","151500","148400","148400","149217.3795","9235","1378022500","150200","151500","149100","150500","149900","150200","148400","148400"
"8961","20231024","72300","73400","72300","72800","72891.9945","6533","476203400","72300","73200","72300","73200","73200","73400","72600","72800"
"8963","20231024","56600","57400","56000","57000","56861.0243","24251","1378936700","56600","57100","56000","56700","56800","57400","56700","57000"
"8964","20231024","442500","443000","435000","435500","437233.6782","2803","1225566000","442500","443000","437000","439500","438500","440000","435000","435500"
"8966","20231024","142000","142900","140000","140000","140604.4908","2828","397629500","142000","142900","140200","141600","141600","141600","140000","140000"
"8967","20231024","281100","283700","280400","281000","281585.3792","1833","516146000","281100","283300","280700","282900","283500","283700","280400","281000"
"8968","20231024","161000","162300","159900","160100","160803.1138","1959","315013300","161000","162300","161000","161900","161800","161800","159900","160100"
"8972","20231024","331500","341500","331500","339500","338350.9436","11499","3890697500","331500","337500","331500","337500","338500","341500","337000","339500"
"8975","20231024","86700","87400","86200","86800","86829.3801","3904","338981900","86700","87400","86200","87100","87200","87200","86500","86800"
"8976","20231024","654000","660000","652000","653000","654645.1965","916","599655000","654000","660000","653000","659000","659000","659000","652000","653000"
"8977","20231024","139900","140400","138700","138700","139271.1435","1854","258208700","139900","140400","139100","139800","139700","140000","138700","138700"
"8979","20231024","210000","210600","207700","208300","209082.5623","843","176256600","210000","210600","207700","209700","210100","210300","208300","208300"
"8984","20231024","267300","268400","264300","264600","265986.3397","9480","2521550500","267300","268400","266300","267700","267900","267900","264300","264600"
"8985","20231024","68000","69000","67300","68500","68300.6999","18289","1249151500","68000","68600","67300","68300","68200","69000","68000","68500"
"8986","20231024","109700","110700","109000","109700","109824.8085","5482","602059600","109700","110000","109000","109900","109700","110700","109600","109700"
"8987","20231024","131700","132800","131200","131800","132106.6422","3538","467393300","131700","132800","131200","132600","132300","132800","131600","131800"
