"SC","日付","始値","高値","安値","終値","VWAP","出来高","売買代金","前場始値","前場高値","前場安値","前場終値","後場始値","後場高値","後場安値","後場終値"
"2971","20240207","119700","120300","119500","119500","119882.3892","812","97344500","119700","120300","119500","120100","120300","120300","119500","119500"
"2972","20240207","91400","91500","90900","91000","91129.5045","1332","121384500","91400","91500","91200","91300","91300","91400","90900","91000"
"2979","20240207","118300","118300","116500","116500","117106.6667","2160","252950400","118300","118300","117400","117600","117500","117500","116500","116500"
"2989","20240207","125500","126300","125100","125300","125649.7842","1390","174653200","125500","126300","125400","125700","125900","125900","125100","125300"
"3226","20240207","615000","617000","604000","604000","607907.0209","1054","640734000","615000","617000","612000","612000","610000","611000","604000","604000"
"3234","20240207","136100","136200","134100","134100","134759.2662","4252","572996400","136100","136200","135500","135600","135500","135500","134100","134100"
"3249","20240207","134200","134400","132200","132200","132809.031","4252","564704000","134200","134400","134000","134100","133800","133900","132200","132200"
"3269","20240207","329500","331500","324500","325000","327011.9528","3472","1135385500","329500","331500","328500","329000","329000","329000","324500","325000"
"3279","20240207","401000","403000","397500","397500","399236.9195","1701","679102000","401000","403000","400000","400000","399500","400500","397500","397500"
"3281","20240207","127900","128200","126000","126000","126881.2773","18806","2386129300","127900","128200","127600","127700","127700","127700","126000","126000"
"3282","20240207","310000","313000","306000","306000","308193.0302","2023","623474500","310000","313000","309500","309500","308000","309000","306000","306000"
"3283","20240207","267400","269000","264400","264600","265603.72","5914","1570780400","267400","269000","266100","268000","267400","267600","264400","264600"
"3287","20240207","523000","527000","518000","518000","521512.4899","1241","647197000","523000","527000","519000","520000","522000","522000","518000","518000"
"3290","20240207","271900","272600","269200","269400","270604.8673","678","183470100","271900","272600","270900","271200","271200","271200","269200","269400"
"3292","20240207","137800","137900","136100","136100","136717.623","5141","702865300","137800","137900","137300","137300","137200","137200","136100","136100"
"3295","20240207","154900","156100","153700","153700","154429.6556","3426","529076000","154900","156100","154900","155400","155100","155200","153700","153700"
"3296","20240207","340500","341500","338000","338000","339305.1512","893","302999500","340500","341000","340000","341000","341500","341500","338000","338000"
"3309","20240207","78700","79200","77900","77900","78371.1148","9517","745857900","78700","79200","78700","79000","79100","79100","77900","77900"
"3451","20240207","141300","141800","140600","140600","140993.3444","601","84737000","141300","141800","141000","141000","141000","141000","140600","140600"
"3455","20240207","134000","134000","132500","132500","132923.2987","867","115244500","134000","134000","133500","133500","133400","133400","132500","132500"
"3459","20240207","106800","106800","106000","106000","106309.2262","1344","142879600","106800","106800","106400","106400","106600","106600","106000","106000"
"3462","20240207","158100","158500","155200","155300","155948.3583","13553","2113568100","158100","158500","156900","156900","156900","156900","155200","155300"
"3463","20240207","114200","114900","113400","113400","113902.8832","659","75062000","114200","114900","114000","114000","114000","114200","113400","113400"
"3466","20240207","150100","150800","148900","148900","149524.5239","2993","447526900","150100","150800","150000","150200","150300","150300","148900","148900"
"3468","20240207","57900","58200","57800","57800","57926.5664","4453","257947000","57900","58200","57800","58100","58100","58100","57800","57800"
"3470","20240207","126000","126200","124800","124800","125229.5527","626","78393700","126000","126200","125500","125600","125600","125600","124800","124800"
"3471","20240207","455500","455500","448000","448000","450535.513","887","399625000","455500","455500","451500","452000","451000","452000","448000","448000"
"3472","20240207","73700","74100","72800","72800","73211.1446","664","48612200","73700","74100","73200","73400","73300","73400","72800","72800"
"3476","20240207","45000","45050","44450","44450","44647.6951","5510","246008800","45000","45050","44750","44800","44750","44750","44450","44450"
"3481","20240207","367500","369000","364000","364000","365752.0723","1327","485353000","367500","369000","367000","368000","367500","367500","364000","364000"
"3487","20240207","153500","153700","152300","152300","152820.2047","1856","283634300","153500","153700","152900","153100","153100","153200","152300","152300"
"3488","20240207","120900","121200","119300","119300","119943.817","1399","167801400","120900","121200","120100","120300","120700","120700","119300","119300"
"3492","20240207","104500","104800","103800","103800","104157.6381","1702","177276300","104500","104800","104200","104500","104500","104500","103800","103800"
"3493","20240207","127700","128200","126200","126200","126832.0339","1180","149661800","127700","128200","127000","127200","127000","127000","126200","126200"
"8951","20240207","597000","598000","588000","588000","590589.9361","3597","2124352000","597000","598000","592000","592000","592000","593000","588000","588000"
"8952","20240207","563000","564000","556000","556000","558445.5959","3281","1832260000","563000","564000","561000","561000","561000","562000","556000","556000"
"8953","20240207","98000","98100","96500","96500","96926.0314","20894","2025172500","98000","98100","97400","97500","97300","97400","96500","96500"
"8954","20240207","168500","168800","165500","165800","166538.3366","7202","1199409100","168500","168800","167200","167300","167200","167200","165500","165800"
"8955","20240207","346500","346500","338500","339000","341332.9586","2224","759124500","346500","346500","343500","344000","343500","344000","338500","339000"
"8956","20240207","125300","125400","123700","123700","124143.5026","2855","354429700","125300","125400","124400","124500","124700","124700","123700","123700"
"8957","20240207","170000","170000","167600","167700","168362.947","1622","273084700","170000","170000","169000","169200","169100","169100","167600","167700"
"8958","20240207","109200","109400","108400","108400","108719.9434","2828","307460000","109200","109400","108900","109000","108900","109000","108400","108400"
"8960","20240207","146300","146600","144900","145000","145275.3666","6820","990778000","146300","146600","145400","145600","145500","145700","144900","145000"
"8961","20240207","73000","73400","72000","72100","72431.9157","5126","371286000","73000","73400","72700","72700","72700","72800","72000","72100"
"8963","20240207","60500","60800","60000","60000","60209.5648","20199","1216173000","60500","60800","60400","60500","60400","60600","60000","60000"
"8964","20240207","431500","432500","428500","428500","429864.6649","1149","493914500","431500","432500","431000","431500","431500","431500","428500","428500"
"8966","20240207","135900","136700","135700","136200","136208.2261","2176","296389100","135900","136400","135700","135900","135800","136700","135700","136200"
"8967","20240207","274200","275500","271000","271000","272283.9834","1923","523602100","274200","275500","273900","274200","273900","274000","271000","271000"
"8968","20240207","173600","173900","171300","171500","172120.8277","1474","253706100","173600","173900","172800","172800","172800","172800","171300","171500"
"8972","20240207","155700","155900","152900","153000","153816.5623","15493","2383080000","155700","155900","154500","154600","154600","154700","152900","153000"
"8975","20240207","81700","81900","81000","81000","81261.9529","2673","217213200","81700","81900","81500","81500","81500","81600","81000","81000"
"8976","20240207","618000","619000","610000","610000","612828.6778","1074","658178000","618000","619000","614000","614000","614000","614000","610000","610000"
"8977","20240207","144000","144800","142800","142800","143340.4602","1043","149504100","144000","144800","143900","144200","144000","144000","142800","142800"
"8979","20240207","200000","200700","199100","199700","199902.8428","598","119541900","200000","200700","200000","200300","200000","200400","199100","199700"
"8984","20240207","257200","257500","254600","255600","255838.945","7526","1925443900","257200","257500","256100","257000","257100","257100","254600","255600"
"8985","20240207","73100","73500","72200","72200","72533.6931","12044","873595800","73100","73500","72700","72800","72700","72700","72200","72200"
"8986","20240207","106700","107000","105600","105600","106178.3523","4564","484598000","106700","107000","106500","106500","106300","106500","105600","105600"
"8987","20240207","121200","121600","120300","120300","120691.2823","2558","308728300","121200","121600","120800","120800","120800","121000","120300","120300"
