"SC","日付","始値","高値","安値","終値","VWAP","出来高","売買代金","前場始値","前場高値","前場安値","前場終値","後場始値","後場高値","後場安値","後場終値"
"2971","20230828","115800","115900","114700","115700","115471.0438","594","68589800","115800","115900","114800","115100","114700","115900","114700","115700"
"2972","20230828","93800","93900","93000","93300","93457.8231","882","82429800","93800","93900","93600","93700","93800","93800","93000","93300"
"2979","20230828","127400","127400","126700","127400","127077.8788","990","125807100","127400","127400","126700","126900","126900","127400","126900","127400"
"2989","20230828","120500","121000","120200","121000","120658.0838","501","60449700","120500","120500","120200","120400","120400","121000","120300","121000"
"3226","20230828","669000","675000","667000","673000","671537.5375","666","447244000","669000","671000","667000","670000","671000","675000","671000","673000"
"3234","20230828","145200","146100","145000","146100","145690.781","1703","248111400","145200","145700","145000","145600","145700","146100","145300","146100"
"3249","20230828","143900","144000","142800","143300","143306.8658","2578","369445100","143900","144000","142900","143300","143100","143600","142800","143300"
"3269","20230828","355500","356500","354500","355500","355275.7883","1871","664721000","355500","356500","354500","355500","355500","356500","354500","355500"
"3278","20230828","224300","225600","223200","225600","224380.6452","1240","278232000","224300","224300","223200","224000","223400","225600","223400","225600"
"3279","20230828","403000","405500","401000","404500","403357.997","1338","539693000","403000","403000","401000","402000","402000","405500","401500","404500"
"3281","20230828","139900","140300","139300","139700","139803.6952","6089","851264700","139900","140300","139300","140100","140300","140300","139500","139700"
"3282","20230828","338500","340500","338000","339500","339464.2857","1344","456240000","338500","339500","338000","339500","340000","340500","339500","339500"
"3283","20230828","288000","288400","286200","287400","287494.2109","2712","779684300","288000","288400","286200","287500","287900","288300","287000","287400"
"3287","20230828","639000","640000","634000","637000","637404.8059","541","344836000","639000","640000","634000","638000","638000","639000","636000","637000"
"3290","20230828","257000","257000","255500","256700","256386.7647","544","139474400","257000","257000","256300","256500","256800","256800","255500","256700"
"3292","20230828","146800","146800","146000","146300","146372.1242","2834","414818600","146800","146800","146200","146600","146800","146800","146000","146300"
"3295","20230828","165500","166400","165400","166400","165994.0497","2336","387762100","165500","166100","165400","165900","166000","166400","165600","166400"
"3296","20230828","347500","348500","346500","348000","347514.5798","583","202601000","347500","348500","346500","347500","347500","348000","347000","348000"
"3309","20230828","83400","84100","83000","83800","83568.5684","4715","394025800","83400","83600","83000","83200","83300","84100","83300","83800"
"3451","20230828","137400","138200","137000","138200","137613.9633","709","97568300","137400","137600","137000","137600","137700","138200","137300","138200"
"3453","20230828","285500","286500","284200","286000","285565.3079","1153","329256800","285500","286500","284200","285300","285300","286200","285300","286000"
"3455","20230828","147400","147500","146400","147000","146968.5039","381","55995000","147400","147500","147000","147200","147200","147200","146400","147000"
"3459","20230828","113700","114200","113300","114200","113791.7208","616","70095700","113700","113800","113300","113600","113600","114200","113400","114200"
"3462","20230828","171900","173300","171300","173300","172669.2695","5161","891146100","171900","172400","171300","172200","172500","173300","172100","173300"
"3463","20230828","116400","116500","114700","115400","115238.6948","1517","174817100","116400","116500","114700","115200","114900","115500","114800","115400"
"3466","20230828","150500","150500","149600","149900","149971.5583","2753","412871700","150500","150500","149700","150000","150000","150200","149600","149900"
"3468","20230828","55500","55600","54900","55400","55239.7609","12716","702428800","55500","55600","54900","55000","55000","55500","55000","55400"
"3470","20230828","125500","126000","125200","126000","125566.3866","357","44827200","125500","125600","125200","125500","125500","126000","125300","126000"
"3471","20230828","487000","490000","486000","490000","488533.6474","743","362980500","487000","489500","486000","488500","488500","490000","486500","490000"
"3472","20230828","64900","64900","64500","64500","64707.2368","304","19671000","64900","64900","64700","64900","64800","64900","64500","64500"
"3476","20230828","47000","47350","47000","47350","47173.0051","2356","111139600","47000","47150","47000","47050","47100","47350","47000","47350"
"3481","20230828","399000","399000","396500","397000","397426.0274","730","290121000","399000","399000","396500","398000","398000","398000","396500","397000"
"3487","20230828","167900","168900","167700","168400","168379.3019","1232","207443300","167900","168600","167700","167900","167900","168900","167800","168400"
"3488","20230828","118300","118300","117600","118300","118029.8039","510","60195200","118300","118300","117800","118100","118300","118300","117600","118300"
"3492","20230828","97200","97200","96700","97200","96987.9124","3243","314531800","97200","97200","96700","97000","97000","97200","96800","97200"
"3493","20230828","130500","130800","130100","130800","130534.8279","1249","163038000","130500","130800","130100","130200","130700","130800","130200","130800"
"8951","20230828","596000","600000","593000","599000","596651.9123","2327","1388409000","596000","596000","593000","594000","595000","600000","594000","599000"
"8952","20230828","586000","592000","585000","592000","589430.7916","2059","1213638000","586000","589000","585000","587000","588000","592000","587000","592000"
"8953","20230828","99000","99000","98400","98500","98639.1092","10238","1009867200","99000","99000","98500","98700","98700","98900","98400","98500"
"8954","20230828","182400","182500","181000","182100","181784.4111","4330","787126500","182400","182500","181500","181800","181800","182300","181000","182100"
"8955","20230828","364000","367500","362500","367000","365870.4397","1069","391115500","364000","365500","362500","365000","365000","367500","365000","367000"
"8956","20230828","136300","137500","135900","137500","136974.9465","1401","191901900","136300","136600","135900","136400","136700","137500","136400","137500"
"8957","20230828","183300","184400","182900","184200","183761.3379","882","162077500","183300","183900","182900","183500","183800","184400","183200","184200"
"8958","20230828","115900","116100","115000","115500","115328.823","2158","248879600","115900","116100","115000","115000","115400","115600","115000","115500"
"8960","20230828","155500","156200","154500","155800","155544.8097","2890","449524500","155500","155500","154500","155100","155400","156200","154700","155800"
"8961","20230828","74400","75000","74200","74900","74679.4097","4269","318806400","74400","74800","74200","74600","74600","75000","74300","74900"
"8963","20230828","58900","59700","58800","59200","59213.3477","23592","1396961300","58900","59700","58800","59500","59300","59600","59000","59200"
"8964","20230828","470000","470500","466500","469000","468248.9824","737","345099500","470000","470500","467500","467500","467000","469000","466500","469000"
"8966","20230828","143100","144100","142700","143800","143591.5647","1553","222997700","143100","143800","142700","143700","143800","144100","143300","143800"
"8967","20230828","303000","304000","301000","304000","302699.2188","896","271218500","303000","303000","301000","303000","303500","304000","301000","304000"
"8968","20230828","165600","165900","165100","165400","165486.8594","761","125935500","165600","165800","165200","165600","165900","165900","165100","165400"
"8972","20230828","339500","342500","338500","342000","340962.741","1919","654307500","339500","341500","338500","341000","341000","342500","340500","342000"
"8975","20230828","88700","88800","88400","88600","88555.5431","1777","157363200","88700","88800","88400","88500","88400","88800","88400","88600"
"8976","20230828","671000","676000","666000","675000","672395.1613","744","500262000","671000","672000","666000","671000","673000","676000","672000","675000"
"8977","20230828","140300","141300","140000","141300","140783.9595","692","97422500","140300","140600","140000","140400","140400","141300","140300","141300"
"8979","20230828","213300","214700","213000","214700","213962.3786","412","88152500","213300","214300","213000","213500","213900","214700","213300","214700"
"8984","20230828","282100","284200","281900","283900","283088.3649","2905","822371700","282100","282600","281900","282200","282300","284200","282200","283900"
"8985","20230828","74600","75100","73500","74000","74214.1052","16065","1192249600","74600","75100","73800","74400","74300","74600","73500","74000"
"8986","20230828","110900","111000","110400","110800","110748.3412","1688","186943200","110900","111000","110400","110800","111000","111000","110500","110800"
"8987","20230828","131700","131700","130200","131200","130892.3234","2449","320555300","131700","131700","130200","130300","130300","131400","130200","131200"
