"SC","日付","始値","高値","安値","終値","VWAP","出来高","売買代金","前場始値","前場高値","前場安値","前場終値","後場始値","後場高値","後場安値","後場終値"
"2971","20231215","114800","115100","113400","114100","114152.3202","1724","196798600","114800","115100","113400","114500","114500","114600","114100","114100"
"2972","20231215","90800","91400","90800","91200","91154.4839","1182","107744600","90800","91200","90800","91200","91000","91400","91000","91200"
"2979","20231215","120400","121500","120300","121000","120936.9663","3349","405017900","120400","121500","120300","121100","121100","121100","120500","121000"
"2989","20231215","124200","124500","123400","123700","123809.2954","667","82580800","124200","124500","123800","123800","123800","124200","123400","123700"
"3226","20231215","605000","609000","605000","606000","606364.3018","1776","1076903000","605000","609000","605000","608000","607000","608000","605000","606000"
"3234","20231215","138800","140300","138600","140300","139997.4674","5133","718607000","138800","139200","138600","139100","139200","140300","139000","140300"
"3249","20231215","136000","137500","136000","137200","137087.767","5338","731774500","136000","137500","136000","137200","137100","137300","136800","137200"
"3269","20231215","323500","323500","317500","319000","319600.7872","7114","2273640000","323500","323500","321500","322500","321500","322000","317500","319000"
"3279","20231215","390500","392000","387000","390500","389975.2322","2584","1007696000","390500","392000","389500","390000","389500","390500","387000","390500"
"3281","20231215","139100","140700","138800","139500","139715.9977","20478","2861104200","139100","140700","138800","139800","139900","140700","139400","139500"
"3282","20231215","324000","326000","322500","324500","324444.9339","3859","1252033000","324000","326000","323500","325000","325500","325500","322500","324500"
"3283","20231215","265500","268200","265000","266300","266575.8608","10746","2864624200","265500","268200","265000","267500","267200","268200","265800","266300"
"3287","20231215","600000","605000","597000","604000","602230.2717","773","465524000","600000","601000","597000","601000","601000","605000","600000","604000"
"3290","20231215","259700","261400","258900","260200","259956.5425","1047","272174500","259700","260500","259100","260300","260500","261400","258900","260200"
"3292","20231215","140000","140200","139300","139500","139639.4474","8903","1243210000","140000","140200","139700","139900","139900","140000","139300","139500"
"3295","20231215","149400","150700","149000","150600","150081.1915","6412","962320600","149400","150100","149000","149600","149600","150700","149400","150600"
"3296","20231215","338500","342500","338500","342000","340977.3022","1542","525787000","338500","340000","338500","339500","340000","342500","339000","342000"
"3309","20231215","79700","80400","79400","80100","80051.3766","14746","1180437600","79700","80200","79400","80000","80000","80400","79900","80100"
"3451","20231215","132700","133200","132200","132700","132665.4831","1211","160657900","132700","132800","132300","132400","132400","133200","132200","132700"
"3455","20231215","138600","139600","138400","139600","139248.7073","967","134653500","138600","139400","138400","139400","139400","139600","138700","139600"
"3459","20231215","110000","110100","108800","109000","109160.2198","1365","149003700","110000","110100","109600","109700","109600","109600","108800","109000"
"3462","20231215","165500","166700","165500","166200","166154.2932","14092","2341446300","165500","166600","165500","166100","166200","166700","165600","166200"
"3463","20231215","107100","109400","106300","109200","107927.7828","3333","359723300","107100","107800","106300","107600","107600","109400","107300","109200"
"3466","20231215","152600","152600","151100","152400","152159.2477","7364","1120500700","152600","152600","151600","151900","152000","152400","151100","152400"
"3468","20231215","58400","58700","57500","57500","57781.7165","20647","1193019100","58400","58700","58100","58400","58500","58500","57500","57500"
"3470","20231215","125400","125500","124800","125200","125176.9902","917","114787300","125400","125500","124800","125500","125500","125500","124900","125200"
"3471","20231215","455000","458500","453500","455500","455564.8148","2916","1328427000","455000","458500","453500","455500","455000","456500","454000","455500"
"3472","20231215","73500","75100","68600","74500","73306.3461","9234","676910800","73500","74900","68600","74700","74800","75100","74000","74500"
"3476","20231215","43250","43350","42850","43000","43051.7696","13704","589981450","43250","43350","43200","43250","43200","43250","42850","43000"
"3481","20231215","373500","375500","373000","375500","374547.5845","2070","775313500","373500","375000","373000","374500","374500","375500","373000","375500"
"3487","20231215","158200","158200","157000","157100","157286.6337","1818","285947100","158200","158200","157800","158200","158000","158000","157000","157100"
"3488","20231215","116600","117700","116300","117400","116933.1866","1136","132836100","116600","117000","116300","116900","117300","117700","116700","117400"
"3492","20231215","99700","99700","98600","98800","98923.6859","3044","301123700","99700","99700","98600","98600","98600","99200","98600","98800"
"3493","20231215","127300","128100","126900","128100","127837.0102","1659","212081600","127300","127500","126900","127500","127500","128100","127100","128100"
"8951","20231215","615000","622000","615000","619000","618994.0408","5202","3220007000","615000","620000","615000","618000","620000","622000","618000","619000"
"8952","20231215","580000","582000","577000","582000","580946.1495","5311","3085405000","580000","580000","577000","580000","580000","582000","577000","582000"
