"SC","日付","始値","高値","安値","終値","VWAP","出来高","売買代金","前場始値","前場高値","前場安値","前場終値","後場始値","後場高値","後場安値","後場終値"
"2971","20240130","118000","118900","117700","117800","118037.936","4128","487260600","118000","118900","117700","118000","118000","118300","117700","117800"
"2972","20240130","92300","92500","91500","91700","91912.3457","891","81893900","92300","92500","91900","92200","92200","92500","91500","91700"
"2979","20240130","120000","120000","119300","119600","119629.3215","1238","148101100","120000","120000","119300","119500","119500","119800","119500","119600"
"2989","20240130","125800","126600","124800","125300","125538.3066","3177","398835200","125800","126600","124800","125500","125500","125800","125300","125300"
"3226","20240130","613000","615000","609000","612000","611650.5895","933","570670000","613000","615000","609000","610000","610000","613000","610000","612000"
"3234","20240130","137500","138100","136900","137500","137473.1314","5084","698913400","137500","137800","136900","137600","137500","138100","137200","137500"
"3249","20240130","135000","135900","134700","135400","135309.1894","6464","874638600","135000","135500","134700","135100","135300","135900","135100","135400"
"3269","20240130","325500","325500","323000","324500","324610.8583","3076","998503000","325500","325500","323000","323000","323000","325500","323000","324500"
"3279","20240130","408500","408500","403000","403500","404774.7495","2495","1009913000","408500","408500","404000","405000","405000","406500","403000","403500"
"3281","20240130","131700","133300","131500","132000","132338.7739","19085","2525685500","131700","133300","131500","132300","132200","132900","132000","132000"
"3282","20240130","311000","312000","309500","309500","310426.5716","1893","587637500","311000","312000","309500","310000","310000","311500","309500","309500"
"3283","20240130","270900","270900","268700","268800","269517.9113","5209","1403918800","270900","270900","268700","269300","269400","270400","268800","268800"
"3287","20240130","527000","530000","523000","523000","524896.4497","1014","532245000","527000","530000","525000","526000","525000","526000","523000","523000"
"3290","20240130","271000","272300","270100","272100","271449.2138","636","172641700","271000","271600","270100","270800","270900","272300","270800","272100"
"3292","20240130","138800","138800","137800","138300","138376.8275","7565","1046820700","138800","138800","137800","138500","138300","138600","138000","138300"
"3295","20240130","156700","157100","155800","156800","156671.6504","2963","464218100","156700","157000","155800","156000","156700","157100","156200","156800"
"3296","20240130","343000","344000","341500","344000","343373.4568","648","222506000","343000","344000","341500","342000","342500","344000","342500","344000"
"3309","20240130","78800","79200","78000","78900","78753.0755","7706","606871200","78800","78800","78000","78600","78700","79200","78600","78900"
"3451","20240130","140900","141500","140900","141100","141194.5946","444","62690400","140900","141400","140900","141300","141500","141500","141100","141100"
"3455","20240130","134600","134700","133500","133500","134080.1754","3763","504543700","134600","134700","133600","133800","133900","134000","133500","133500"
"3459","20240130","108400","108400","107300","107300","107665.9617","2506","269810900","108400","108400","107500","107700","107800","107800","107300","107300"
"3462","20240130","161500","162700","160800","162300","162107.2776","11130","1804254000","161500","161900","160800","161300","161600","162700","161400","162300"
"3463","20240130","118100","118300","116000","116500","117074.0047","2562","299943600","118100","118300","116000","116200","116300","116900","116300","116500"
"3466","20240130","149800","150400","149300","150100","149993.4662","4668","700169500","149800","150400","149300","149800","149900","150400","149800","150100"
"3468","20240130","57500","57500","57000","57100","57214.3207","13491","771878400","57500","57500","57100","57200","57200","57300","57000","57100"
"3470","20240130","124800","124800","124300","124600","124550.5848","342","42596300","124800","124800","124300","124600","124600","124600","124400","124600"
"3471","20240130","453000","453000","448000","449500","450078.125","1312","590502500","453000","453000","448000","449000","449000","451000","448000","449500"
"3472","20240130","76200","76900","74800","76400","75954.5251","2232","169530500","76200","76900","74800","75600","75600","76500","75200","76400"
"3476","20240130","45700","45700","45400","45500","45496.982","4175","189949900","45700","45700","45400","45500","45450","45500","45400","45500"
"3481","20240130","376000","376000","372500","374500","373876.2349","1822","681202500","376000","376000","372500","374000","373000","375000","373000","374500"
"3487","20240130","153400","154200","152900","153500","153545.3368","1158","177805500","153400","153700","152900","153600","153700","154200","153500","153500"
"3488","20240130","120200","121100","120200","120500","120716.1504","904","109127400","120200","121100","120200","120700","120800","121000","120500","120500"
"3492","20240130","104700","105400","104500","105300","105153.8462","1703","179077000","104700","105300","104500","105300","105000","105400","105000","105300"
"3493","20240130","128600","129000","128000","129000","128783.2303","1294","166645500","128600","129000","128000","128600","128600","129000","128500","129000"
"8951","20240130","594000","598000","592000","596000","595949.8949","2854","1700841000","594000","597000","592000","595000","595000","598000","595000","596000"
"8952","20240130","565000","568000","563000","564000","565253.161","3559","2011736000","565000","567000","563000","566000","566000","568000","564000","564000"
"8953","20240130","99800","100100","99500","99600","99681.926","22679","2260686400","99800","100100","99500","99600","99600","99900","99500","99600"
"8954","20240130","172300","172600","170900","172500","172238.9303","6432","1107840800","172300","172600","170900","171900","172000","172500","171700","172500"
"8955","20240130","351500","352000","350000","351500","351248.4812","1646","578155000","351500","352000","350000","350500","350500","352000","350500","351500"
"8956","20240130","126700","127000","126200","126500","126656.0545","2494","315880200","126700","127000","126200","126500","126600","127000","126400","126500"
"8957","20240130","172100","173400","171400","172400","172364.3646","3258","561563100","172100","172600","171400","172400","172100","173400","172100","172400"
"8958","20240130","110300","110400","109700","109700","109836.1187","2190","240541100","110300","110400","109700","109900","109900","110100","109700","109700"
"8960","20240130","150600","151200","149600","151000","150720.0336","4757","716975200","150600","150600","149600","150500","150800","151200","150500","151000"
"8961","20240130","74900","75200","74400","74900","74845.0809","3090","231271300","74900","74900","74400","74900","74900","75200","74700","74900"
"8963","20240130","61500","61700","61200","61400","61461.7593","15290","939750300","61500","61700","61200","61500","61500","61600","61300","61400"
"8964","20240130","439000","439000","435000","436000","436318.6528","1158","505257000","439000","439000","435500","436000","436000","437000","435000","436000"
"8966","20240130","137700","138000","137300","137400","137564.4248","2825","388619500","137700","138000","137300","137400","137500","138000","137400","137400"
"8967","20240130","275900","276400","273700","274900","275025.2869","2788","766770500","275900","276400","274200","274400","274100","275700","273700","274900"
"8968","20240130","173900","174200","173200","173400","173639.433","1164","202116300","173900","174200","173200","173500","173700","174000","173400","173400"
"8972","20240130","158700","159700","156800","158200","158320.6064","19062","3017907400","158700","159700","156800","158100","157700","159400","157300","158200"
"8975","20240130","83100","83500","82900","83400","83312.4282","2438","203115700","83100","83500","82900","83000","83300","83500","83100","83400"
"8976","20240130","623000","625000","618000","622000","622154.3716","732","455417000","623000","624000","619000","620000","618000","625000","618000","622000"
"8977","20240130","145000","146500","145000","146400","145914.9801","1255","183123300","145000","145800","145000","145200","145400","146500","145400","146400"
"8979","20240130","203200","205200","202700","204200","203940.747","589","120121100","203200","204400","202700","203400","203600","205200","203300","204200"
"8984","20240130","257300","260400","256700","260400","259195.285","8420","2182424300","257300","258900","256700","257600","258000","260400","257600","260400"
"8985","20240130","76800","76800","75600","76200","76119.0203","14637","1114154100","76800","76800","75600","75900","76000","76400","75800","76200"
