"SC","日付","始値","高値","安値","終値","VWAP","出来高","売買代金","前場始値","前場高値","前場安値","前場終値","後場始値","後場高値","後場安値","後場終値"
"2971","20240122","121400","122500","121200","122500","121988.3195","1327","161878500","121400","122300","121200","122100","122400","122500","121900","122500"
"2972","20240122","90500","92600","90500","92600","91848.7203","1094","100482500","90500","92100","90500","92000","92000","92600","92000","92600"
"2979","20240122","121200","122000","120600","121900","121684.4037","2943","358117200","121200","122000","120600","121900","121900","122000","121600","121900"
"2989","20240122","128000","129900","128000","129800","129134.3039","2198","283837200","128000","129200","128000","128900","129000","129900","128900","129800"
"3226","20240122","604000","615000","604000","615000","611129.1469","844","515793000","604000","614000","604000","614000","611000","615000","610000","615000"
"3234","20240122","140000","141500","139900","141500","140967.938","2386","336349500","140000","141000","139900","141000","140800","141500","140600","141500"
"3249","20240122","140100","142400","140100","142100","141706.0509","3421","484776400","140100","142000","140100","141700","141400","142400","141400","142100"
"3269","20240122","328500","332000","326500","331500","329645.975","2795","921360500","328500","329500","326500","329500","329000","332000","329000","331500"
"3279","20240122","405500","415000","405000","413500","411997.2452","2904","1196440000","405500","415000","405000","414000","414000","414000","411500","413500"
"3281","20240122","137400","139800","137100","139100","138912.1069","11225","1559288400","137400","139800","137100","138900","138400","139700","138300","139100"
"3282","20240122","311500","321000","311000","320000","317288.7179","1950","618713000","311500","318000","311000","317500","318000","321000","317500","320000"
"3283","20240122","275800","281300","275300","280600","279900.9318","4400","1231564100","275800","281300","275300","280100","279700","280900","279100","280600"
"3287","20240122","537000","547000","536000","545000","543915.5646","983","534669000","537000","546000","536000","545000","544000","547000","544000","545000"
"3290","20240122","271500","274100","271100","273100","272900.9317","644","175748200","271500","274100","271100","273500","273000","273400","272300","273100"
"3292","20240122","140800","142400","140800","142400","141843.5822","3763","533757400","140800","141600","140800","141600","141700","142400","141600","142400"
"3295","20240122","155300","157300","154700","157300","156587.9989","3533","553225400","155300","156900","154700","156600","156900","157300","156200","157300"
"3296","20240122","342500","346000","341000","345500","344060.6416","1278","439709500","342500","346000","341000","344000","344000","345500","343500","345500"
"3309","20240122","77700","79200","77700","79000","78684.4491","6617","520655000","77700","78700","77700","78400","78500","79200","78300","79000"
"3451","20240122","140000","141500","140000","141500","140892.8305","1339","188655500","140000","141300","140000","141200","141000","141500","141000","141500"
"3455","20240122","137900","139700","137900","139700","139027.0567","1094","152095600","137900","139200","137900","139200","138900","139700","138900","139700"
"3459","20240122","110000","111500","110000","111500","110818.5704","1427","158138100","110000","110800","110000","110700","110700","111500","110700","111500"
"3462","20240122","161200","164400","161200","164300","163517.2068","7776","1271509800","161200","163200","161200","162800","162500","164400","162500","164300"
"3463","20240122","117400","120800","117300","120000","119555.5143","2421","289443900","117400","120000","117300","119300","119500","120800","119400","120000"
"3466","20240122","151100","152900","151000","152700","152429.5124","3097","472074200","151100","152700","151000","152100","152300","152900","152100","152700"
"3468","20240122","59500","60700","59500","60600","60207.8218","11698","704311100","59500","60700","59500","60500","60500","60600","60000","60600"
"3470","20240122","123500","125000","123400","125000","124259.7245","1234","153336500","123500","124600","123400","124400","124600","125000","124200","125000"
"3471","20240122","457500","467500","457500","466500","464565.425","1047","486400000","457500","465500","457500","465000","465000","467500","464500","466500"
"3472","20240122","70400","72000","70000","71800","71146.0231","1471","104655800","70400","71400","70000","71000","71000","72000","71000","71800"
"3476","20240122","45350","45750","45300","45600","45553.4439","8682","395495000","45350","45750","45300","45650","45600","45700","45350","45600"
"3481","20240122","382000","385500","380500","385000","383707.1949","1098","421310500","382000","385500","380500","383500","384500","385000","383500","385000"
"3487","20240122","155600","157300","155500","156900","156479.7276","2496","390573400","155600","157300","155500","156200","156000","156900","155600","156900"
"3488","20240122","119100","121400","119100","121300","120477.8278","1777","214089100","119100","120200","119100","119900","120400","121400","120100","121300"
"3492","20240122","103900","105700","103900","105700","104962.2886","2779","291690200","103900","105300","103900","105200","105100","105700","105100","105700"
"3493","20240122","128300","131100","128200","131100","130040.9679","2087","271395500","128300","130100","128200","129800","129800","131100","129700","131100"
"8951","20240122","613000","615000","608000","615000","612677.0992","3930","2407821000","613000","615000","610000","610000","608000","615000","608000","615000"
"8952","20240122","574000","581000","572000","580000","577823.0723","3346","1933396000","574000","579000","572000","576000","574000","581000","574000","580000"
"8953","20240122","101600","101900","101200","101600","101588.7342","13146","1335485500","101600","101900","101300","101600","101300","101900","101200","101600"
"8954","20240122","168900","171400","168900","171400","170618.3594","5888","1004600900","168900","170900","168900","170100","169900","171400","169800","171400"
"8955","20240122","355000","363500","354500","363500","360714.8007","2358","850565500","355000","360000","354500","359000","360000","363500","359500","363500"
"8956","20240122","126500","127500","126000","127500","127022.2988","3628","460836900","126500","127100","126000","127000","126900","127500","126800","127500"
"8957","20240122","171900","175500","171600","175500","174364.0981","2284","398247600","171900","174300","171600","174200","174000","175500","174000","175500"
"8958","20240122","111000","111700","110900","111600","111433.1398","1895","211165800","111000","111600","110900","111400","111600","111700","111200","111600"
"8960","20240122","151000","155800","151000","152900","153398.3677","12498","1917172800","151000","155800","151000","152200","152200","153400","152100","152900"
"8961","20240122","73800","74400","73700","74300","74188.2531","2971","220413300","73800","74400","73700","74100","74100","74400","74100","74300"
"8963","20240122","61100","62300","60700","62300","61818.7789","32494","2008739400","61100","62000","60700","61400","61200","62300","61200","62300"
"8964","20240122","436000","440500","435500","440500","438892.8803","1545","678089500","436000","439500","435500","438500","438000","440500","438000","440500"
"8966","20240122","135800","139200","135700","139100","138053.2364","6118","844609700","135800","138300","135700","138200","138000","139200","138000","139100"
"8967","20240122","284700","288900","283900","288900","287709.7952","1123","323098100","284700","288200","283900","287600","287600","288900","286700","288900"
"8968","20240122","172500","174800","172300","174700","173911.8351","1504","261563400","172500","173800","172300","173500","173700","174800","173600","174700"
"8972","20240122","165300","168400","165300","168400","167357.1401","10518","1760262400","165300","167200","165300","166900","166500","168400","166500","168400"
"8975","20240122","82600","83700","82600","83700","83313.6075","2991","249191000","82600","83200","82600","83000","82900","83700","82900","83700"
"8976","20240122","652000","661000","651000","659000","656680.4933","892","585759000","652000","656000","651000","656000","655000","661000","655000","659000"
"8977","20240122","141000","143000","140900","143000","142368.071","1353","192624000","141000","142700","140900","142500","142000","143000","142000","143000"
"8979","20240122","200200","203800","200200","203800","202321.25","720","145671300","200200","202400","200200","202200","202400","203800","201900","203800"
"8984","20240122","257500","262200","257500","261800","261029.4714","13508","3525986100","257500","260800","257500","259500","259100","262200","259100","261800"
"8985","20240122","72700","73900","72200","73700","73272.0306","22850","1674265900","72700","73900","72500","73100","72200","73700","72200","73700"
"8986","20240122","105600","107200","105600","107200","106609.5798","2975","317163500","105600","106400","105600","106300","106400","107200","106000","107200"
"8987","20240122","123900","125400","123700","125300","124799.0295","2679","334336600","123900","124800","123700","124400","124600","125400","124500","125300"
