"SC","日付","始値","高値","安値","終値","VWAP","出来高","売買代金","前場始値","前場高値","前場安値","前場終値","後場始値","後場高値","後場安値","後場終値"
"2971","20230525","114000","114600","113700","113900","114056.0773","362","41288300","114000","114600","113700","113900","113900","114300","113900","113900"
"2972","20230525","85000","85200","84400","84700","84808.307","1264","107197700","85000","85200","84500","84700","84600","85000","84400","84700"
"2979","20230525","134000","134700","133000","133700","133679.0903","1473","196909300","134000","134700","133000","133500","133400","134000","133300","133700"
"2989","20230525","117300","117800","116700","117500","117246.5596","872","102239000","117300","117800","116700","117100","117400","117600","117000","117500"
"3226","20230525","644000","644000","637000","639000","639590.2212","859","549408000","644000","644000","637000","639000","638000","641000","638000","639000"
"3234","20230525","147000","147100","145300","145400","145844.8143","3124","455619200","147000","147100","145300","145700","145700","146300","145400","145400"
"3249","20230525","153000","153300","150300","151100","151442.1203","3858","584263700","153000","153300","150300","151100","151100","152000","150700","151100"
"3269","20230525","347500","350000","345000","346500","346771.7163","3327","1153709500","347500","350000","345000","346500","346000","348000","345000","346500"
"3278","20230525","209200","209200","206300","206700","207171.4361","1894","392382700","209200","209200","206300","206500","206400","207900","206400","206700"
"3279","20230525","402000","405000","401000","403000","403440.6235","2021","815353500","402000","405000","401000","403000","403500","404500","403000","403000"
"3281","20230525","146000","146500","144700","145000","145677.2605","49878","7266090400","146000","146500","144800","145000","145000","145500","144700","145000"
"3282","20230525","331500","331500","327500","328000","328719.2721","1676","550933500","331500","331500","327500","329000","329000","330000","328000","328000"
"3283","20230525","302500","305500","300000","301000","301896.6042","8216","2480382500","302500","304500","302000","303000","303500","305500","300000","301000"
"3287","20230525","680000","685000","671000","673000","678217.4274","2410","1634504000","680000","685000","671000","674000","674000","678000","673000","673000"
"3290","20230525","233000","234000","231300","231300","232028.7155","1487","345026700","233000","234000","231400","231800","232100","232300","231300","231300"
"3292","20230525","155800","155900","154300","155000","155169.2629","2632","408405500","155800","155900","154300","154900","154900","155800","154900","155000"
"3295","20230525","156100","157100","154700","156100","156199.7485","2386","372692600","156100","156600","154700","155900","156200","157100","155800","156100"
"3296","20230525","327500","330500","327000","327500","328432.1486","1238","406599000","327500","330500","327000","329000","329500","330000","327500","327500"
"3309","20230525","80300","81200","80300","80700","80787.3795","11925","963389500","80300","81200","80300","80700","80900","81200","80700","80700"
"3451","20230525","128400","129200","128200","128400","128589.5364","755","97085100","128400","129200","128200","128400","128500","128900","128400","128400"
"3453","20230525","245000","245500","243500","243500","244173.6669","1219","297647700","245000","245500","243700","244400","244400","244800","243500","243500"
"3455","20230525","162700","163700","161600","162100","162516.3755","458","74432500","162700","163700","161600","162800","163100","163100","162100","162100"
"3459","20230525","115700","115700","114100","115000","114897.2934","702","80657900","115700","115700","114100","115000","115000","115400","114700","115000"
"3462","20230525","162800","163800","161900","162700","162844.2012","10597","1725660000","162800","163000","161900","162700","162900","163800","162600","162700"
"3463","20230525","101700","101700","99200","99200","100113.9777","1345","134653300","101700","101700","99800","100000","100000","100300","99200","99200"
"3466","20230525","159300","160100","158500","159100","159242.919","3234","514991600","159300","159900","158500","159700","159000","160100","159000","159100"
