"SC","日付","始値","高値","安値","終値","VWAP","出来高","売買代金","前場始値","前場高値","前場安値","前場終値","後場始値","後場高値","後場安値","後場終値"
"2971","20230512","113600","113700","112500","113400","113097.9239","578","65370600","113600","113700","112700","112900","112900","113500","112500","113400"
"2972","20230512","83700","83700","82800","83000","83130.0154","1296","107736500","83700","83700","82800","83000","83200","83200","82800","83000"
"2979","20230512","136600","136600","134800","135600","135517.8641","1030","139583400","136600","136600","134800","135600","135600","136000","135000","135600"
"2989","20230512","117800","118000","117300","117900","117636.236","712","83757000","117800","117900","117400","117400","117400","118000","117300","117900"
"3226","20230512","652000","654000","648000","650000","650031.2757","1215","789788000","652000","654000","648000","648000","649000","651000","648000","650000"
"3234","20230512","150200","150700","149400","150600","150305.7504","2139","321504000","150200","150700","149600","149700","149700","150700","149400","150600"
"3249","20230512","153400","155200","152900","154600","154122.7679","3360","517852500","153400","154000","152900","153200","153200","155200","153200","154600"
"3269","20230512","351500","353000","348500","351500","351251.7569","2846","999662500","351500","353000","349500","350000","349500","353000","348500","351500"
"3278","20230512","210900","211500","209200","211000","210654.7256","1312","276379000","210900","211500","209200","209400","209600","211500","209500","211000"
"3279","20230512","398000","398000","394500","396500","396192.1477","1923","761877500","398000","398000","394500","396000","395500","397000","395000","396500"
"3281","20230512","151800","153200","151200","152700","152351.8329","6465","984954600","151800","152200","151200","151800","151900","153200","151500","152700"
"3282","20230512","341000","342500","339000","340500","340674.3295","1566","533496000","341000","342500","340000","340500","340000","341500","339000","340500"
"3283","20230512","310000","313500","309500","313000","312328.3033","3943","1231510500","310000","313500","309500","312000","312000","313500","311000","313000"
"3287","20230512","721000","721000","711000","716000","715351.5038","532","380567000","721000","721000","713000","714000","714000","716000","711000","716000"
"3290","20230512","237900","237900","236200","237000","236886.6755","758","179560100","237900","237900","236200","236800","236300","237300","236200","237000"
"3292","20230512","155900","156200","154800","155700","155628.0591","2705","420973900","155900","155900","154800","155200","155200","156200","155000","155700"
"3295","20230512","153800","154100","152200","153300","153268.7217","2206","338110800","153800","154100","152800","152800","152800","153400","152200","153300"
"3296","20230512","323000","323500","320500","322000","322039.7141","1259","405448000","323000","323000","320500","322500","322500","323500","321000","322000"
"3309","20230512","78200","78200","77400","77900","77869.9601","11032","859061400","78200","78200","77700","77800","77800","78000","77400","77900"
"3451","20230512","130300","130400","129200","130100","129830.7443","618","80235400","130300","130400","129500","129700","129500","130100","129200","130100"
"3453","20230512","242600","243200","241400","242400","242351.0996","773","187337400","242600","242800","241700","242600","242600","243200","241400","242400"
"3455","20230512","164600","165500","163700","164700","164583.9378","579","95294100","164600","165500","163700","164800","164800","165200","164100","164700"
"3459","20230512","117900","117900","116300","116900","116978.4392","756","88435700","117900","117900","116600","116700","116400","117600","116300","116900"
"3462","20230512","159200","159200","157900","158900","158755.7845","5679","901574100","159200","159200","157900","158600","158600","159200","157900","158900"
"3463","20230512","106200","106200","105300","105900","105772.0189","847","89588900","106200","106200","105400","105800","105600","106200","105300","105900"
"3466","20230512","162300","162400","161000","162100","161919.9473","2276","368529800","162300","162400","161200","161400","161400","162300","161000","162100"
"3468","20230512","55800","56300","55700","56300","56114.3198","2514","141071400","55800","56000","55700","56000","56000","56300","55900","56300"
"3470","20230512","128600","128600","127400","128000","127855.6701","582","74412000","128600","128600","127500","127900","127900","128100","127400","128000"
"3471","20230512","512000","512000","505000","510000","508658.5366","1435","729925000","512000","512000","506000","507000","506000","511000","505000","510000"
"3472","20230512","68000","68700","67400","68100","68010.4046","1038","70594800","68000","68100","67400","67900","68000","68700","67900","68100"
"3476","20230512","45750","45750","45200","45600","45521.2729","4038","183814900","45750","45750","45400","45400","45400","45650","45200","45600"
"3481","20230512","418500","422500","416500","420500","419759.4719","871","365610500","418500","419000","416500","418500","419000","422500","418000","420500"
"3487","20230512","186400","187400","185700","187000","186645.509","1670","311698000","186400","187100","185700","186000","186300","187400","185700","187000"
"3488","20230512","109000","109000","108200","108600","108507.2761","1072","116319800","109000","109000","108400","108500","108600","108600","108200","108600"
"3492","20230512","91500","91500","90600","91200","91038.246","4139","376807300","91500","91500","90800","90900","90900","91300","90600","91200"
"3493","20230512","138200","139700","137900","139600","138872.6227","1304","181089900","138200","138500","138000","138300","138000","139700","137900","139600"
"8951","20230512","547000","549000","543000","547000","546117.677","3926","2144058000","547000","549000","544000","544000","544000","547000","543000","547000"
"8952","20230512","527000","530000","525000","529000","527696.9451","3699","1951951000","527000","530000","525000","526000","526000","529000","525000","529000"
"8953","20230512","98900","98900","97600","98300","98148.6978","13247","1300175800","98900","98900","97600","97800","97900","98400","97700","98300"
"8954","20230512","174900","175100","173100","174000","174047.5474","4322","752233500","174900","175100","173200","173600","173600","174800","173100","174000"
"8955","20230512","344500","346000","343000","346000","344791.9664","1668","575113000","344500","345500","343000","343500","343500","346000","343000","346000"
"8956","20230512","129500","129600","127900","128500","128487.5958","3523","452661800","129500","129600","128100","128200","128100","128800","127900","128500"
"8957","20230512","181600","182000","179500","180500","180574.8784","1234","222829400","181600","182000","180100","180300","180300","181000","179500","180500"
"8958","20230512","103800","104100","103100","103500","103415.9211","5119","529386100","103800","104100","103300","103300","103300","103600","103100","103500"
"8960","20230512","148900","149200","147800","149000","148670.2937","4154","617576400","148900","149000","147800","148400","148300","149200","147900","149000"
"8961","20230512","71100","71100","70200","70500","70519.3817","4076","287437000","71100","71100","70400","70400","70400","70600","70200","70500"
"8963","20230512","57400","57400","55900","56700","56596.8456","21906","1239810500","57400","57400","56500","56500","56500","56800","55900","56700"
"8964","20230512","483500","484500","480000","484500","483120.2461","894","431909500","483500","484500","480500","481000","481000","484500","480000","484500"
"8966","20230512","159600","159600","158500","159300","159165.8553","1520","241932100","159600","159600","158500","158600","158600","159400","158500","159300"
"8967","20230512","316500","319500","315500","319500","317793.6972","1539","489084500","316500","318500","315500","315500","315500","319500","315500","319500"
"8968","20230512","161000","161200","159800","161100","160520.6513","1259","202095500","161000","161200","160000","160300","160100","161200","159800","161100"
"8972","20230512","303000","303000","298700","301500","301087.1166","2771","834312400","303000","303000","300500","301000","300500","301500","298700","301500"
"8975","20230512","87700","87900","87100","87500","87493.3551","3988","348923500","87700","87700","87200","87300","87400","87900","87100","87500"
"8976","20230512","584000","584000","577000","580000","580259.6349","1479","858204000","584000","584000","579000","579000","579000","583000","577000","580000"
"8977","20230512","145800","145800","144500","144700","144903.6437","988","143164800","145800","145800","144600","144800","144800","145200","144500","144700"
"8979","20230512","231200","231200","228400","230200","229771.1198","509","116953500","231200","231200","228600","229000","228800","230900","228400","230200"
"8984","20230512","287800","289000","286100","288400","287872.9798","2772","797983900","287800","288700","286400","286800","286800","289000","286100","288400"
"8985","20230512","78000","78200","77200","77700","77716.6016","10240","795818000","78000","78100","77400","78000","78200","78200","77200","77700"
"8986","20230512","114200","114200","112700","113500","113215.4959","4840","547963000","114200","114200","112700","112800","112900","113700","112700","113500"
"8987","20230512","116500","116700","115900","116600","116398.7004","2847","331387100","116500","116600","115900","116600","116600","116700","116000","116600"
