"SC","日付","始値","高値","安値","終値","VWAP","出来高","売買代金","前場始値","前場高値","前場安値","前場終値","後場始値","後場高値","後場安値","後場終値"
"2971","20240229","115800","115800","114700","115400","115206.6879","628","72349800","115800","115800","114700","115000","115000","115800","114900","115400"
"2972","20240229","86800","86800","83300","84800","84486.139","7063","596725600","86800","86800","83400","83700","83500","85500","83300","84800"
"2979","20240229","114700","114700","111900","113600","113319.3982","7511","851142000","114700","114700","111900","112400","112400","114000","112200","113600"
"2989","20240229","124400","124600","122000","122500","122879.2308","2080","255588800","124400","124600","122300","122300","122300","123300","122000","122500"
"3226","20240229","578000","578000","566000","568000","569415.1309","2062","1174134000","578000","578000","566000","568000","568000","573000","566000","568000"
"3234","20240229","130800","131200","129400","131100","130599.2305","8187","1069215900","130800","130800","129400","129800","130000","131200","129600","131100"
"3249","20240229","126400","128800","124300","126000","126253.6928","165700","20920236900","126400","128800","124300","124900","125000","127600","125000","126000"
"3269","20240229","312000","312000","305500","306000","306925.8868","6146","1886366500","312000","312000","305500","306500","306500","309500","305500","306000"
"3279","20240229","389000","392500","386500","389500","389849.365","4803","1872446500","389000","390500","386500","388000","388000","392500","388000","389500"
"3281","20240229","120000","120300","117800","118900","118976.7939","39606","4712194900","120000","120300","117800","118200","118200","120200","117900","118900"
"3282","20240229","291700","291700","285900","286700","287176.9894","2551","732588500","291700","291700","286200","286500","286400","288800","285900","286700"
"3283","20240229","255100","256100","250600","250600","251169.6099","13330","3348090900","255100","256100","250700","251300","251300","253200","250600","250600"
"3287","20240229","556000","556000","549000","550000","551091.5493","1420","782550000","556000","556000","549000","550000","550000","555000","550000","550000"
"3290","20240229","257000","257600","254100","254600","255695.6807","2593","663018900","257000","257600","254100","254900","255100","256900","254300","254600"
"3292","20240229","133000","133100","130700","131500","131609.9028","8846","1164221200","133000","133100","131000","131200","131000","131900","130700","131500"
"3295","20240229","147700","147700","146000","146400","146689.185","4540","665968900","147700","147700","146000","146300","146700","147600","146200","146400"
"3296","20240229","329500","331000","326500","328000","328491.2854","1836","603110000","329500","329500","326500","328500","328500","331000","327500","328000"
"3309","20240229","74900","74900","73400","74100","74071.8309","15162","1123077100","74900","74900","73400","73700","73700","74700","73600","74100"
"3451","20240229","138800","138800","137000","137900","137746.7281","1085","149455200","138800","138800","137100","137300","137500","138300","137000","137900"
"3455","20240229","130500","131000","128900","130200","129887.1587","1355","175997100","130500","130500","128900","129300","129600","131000","129000","130200"
"3459","20240229","103700","103700","100700","101900","101684.3563","4513","458901500","103700","103700","101000","101200","101100","102200","100700","101900"
"3462","20240229","148100","149200","146500","148900","148505.8232","34225","5082611800","148100","148200","146500","147400","147700","149200","147400","148900"
"3463","20240229","109600","109700","106100","107000","107184.2611","3539","379325100","109600","109700","106400","106500","106600","107300","106100","107000"
"3466","20240229","143000","143100","140500","140900","141261.1104","7457","1053384100","143000","143100","140700","140900","141300","141900","140500","140900"
"3468","20240229","55900","56200","54900","55500","55322.9928","14361","794493500","55900","56200","55000","55000","55000","55600","54900","55500"
"3470","20240229","119800","120100","118800","119700","119466.2108","1755","209663200","119800","119800","118800","119200","119400","120100","119200","119700"
"3471","20240229","425500","426000","416000","424500","422463.4909","3999","1689431500","425500","426000","416000","417500","419000","425500","418500","424500"
"3472","20240229","75900","76000","74000","75200","74742.6488","1646","123026400","75900","76000","74000","74500","75000","75700","74400","75200"
"3476","20240229","44500","44550","44150","44200","44290.057","8418","372833700","44500","44500","44150","44250","44250","44550","44150","44200"
"3481","20240229","349000","350500","342500","349500","347082.5331","3853","1337309000","349000","350000","342500","343000","344500","350500","344000","349500"
"3487","20240229","143900","143900","140500","142500","141892.2578","4469","634116500","143900","143900","140500","141000","141000","142800","140800","142500"
"3488","20240229","114100","114700","113500","114000","114010.1266","1817","207156400","114100","114300","113500","113700","113800","114700","113500","114000"
"3492","20240229","94500","95700","93800","95500","94731.4531","22284","2110995700","94500","94600","93800","94300","94300","95700","94200","95500"
"3493","20240229","119200","119200","116100","117600","117381.4037","5001","587024400","119200","119200","116200","116400","116400","118300","116100","117600"
"8951","20240229","589000","589000","576000","577000","578789.1015","10607","6139216000","589000","589000","576000","579000","578000","584000","577000","577000"
"8952","20240229","543000","546000","535000","540000","540503.271","8713","4709405000","543000","544000","535000","539000","539000","546000","538000","540000"
"8953","20240229","88900","89400","87700","88300","88398.2666","49787","4401084500","88900","89400","88100","88300","88200","88900","87700","88300"
"8954","20240229","158900","159500","155700","158100","157806.9948","16255","2565152700","158900","159200","155700","156400","156900","159500","156200","158100"
"8955","20240229","330000","332000","327000","328500","328986.2673","4624","1521232500","330000","330500","327000","328000","328500","332000","327500","328500"
"8956","20240229","120000","120200","118600","118700","119014.6306","7539","897251300","120000","120200","118800","119100","119000","119900","118600","118700"
"8957","20240229","162600","163500","159800","162300","162128.7963","5907","957694800","162600","162600","159800","160200","160100","163500","160000","162300"
"8958","20240229","106700","106800","105800","106500","106394.6658","4893","520589100","106700","106700","105800","106100","106100","106800","105800","106500"
"8960","20240229","142300","142800","141000","141500","141687.549","11485","1627281500","142300","142800","141100","141400","141400","142700","141000","141500"
"8961","20240229","69600","69800","68600","69700","69426.0988","15062","1045695900","69600","69600","68600","68800","69000","69800","68700","69700"
"8963","20240229","63400","63700","61200","61500","61790.4147","55095","3404342900","63400","63700","61400","61900","61700","62000","61200","61500"
"8964","20240229","425000","433500","421500","429500","427645.9459","4255","1819633500","425000","426000","421500","422500","422500","433500","422000","429500"
"8966","20240229","135700","135900","133300","135600","135095.3939","5319","718572400","135700","135700","133300","133600","133900","135900","133300","135600"
"8967","20240229","256600","257600","252100","255900","255134.7253","3185","812604100","256600","257600","252100","253400","253900","256800","253200","255900"
"8968","20240229","165700","166300","163500","165700","165206.8404","2456","405748000","165700","165800","163500","163900","164200","166300","163600","165700"
"8972","20240229","150300","150600","148500","149900","149580.6858","33390","4994499100","150300","150600","148500","149100","149300","149900","148500","149900"
"8975","20240229","79100","79300","78300","78400","78600.5906","4572","359361900","79100","79300","78300","78500","78800","79200","78400","78400"
"8976","20240229","583000","587000","577000","583000","582156.8743","1702","990831000","583000","584000","577000","579000","578000","587000","578000","583000"
"8977","20240229","137000","137000","135400","136000","136255.2207","1427","194436200","137000","137000","135400","135900","136100","137000","135800","136000"
"8979","20240229","195500","195500","189000","192200","191080.8315","1852","353881700","195500","195500","189100","189200","189300","192900","189000","192200"
"8984","20240229","243200","247000","240700","244400","244321.1594","189320","46254881900","243200","244700","240700","243300","241700","247000","241300","244400"
"8985","20240229","74900","75100","72100","72600","72855.4753","32948","2400442200","74900","75100","72900","73100","73300","73300","72100","72600"
"8986","20240229","101500","101600","100100","100800","100779.835","7637","769655600","101500","101600","100100","100400","100400","101300","100200","100800"
"8987","20240229","119400","119400","117200","118100","118145.1996","5635","665748200","119400","119400","117600","117800","117600","118900","117200","118100"
