"SC","日付","始値","高値","安値","終値","VWAP","出来高","売買代金","前場始値","前場高値","前場安値","前場終値","後場始値","後場高値","後場安値","後場終値"
"2971","20231121","119100","119100","118300","118600","118619.863","438","51955500","119100","119100","118600","118600","118600","118800","118300","118600"
"2972","20231121","89800","90400","89500","89700","89791.7919","865","77669900","89800","90400","89700","89800","89800","89900","89500","89700"
"2979","20231121","120500","121300","120300","120600","120795.1233","1784","215498500","120500","121000","120300","121000","120900","121300","120600","120600"
"2989","20231121","126400","126700","125900","126200","126275.3086","486","61369800","126400","126700","125900","126300","126500","126500","125900","126200"
"3226","20231121","608000","611000","602000","605000","605859.7663","1198","725820000","608000","611000","606000","607000","605000","608000","602000","605000"
"3234","20231121","140200","141000","139900","140300","140388.9147","2156","302678500","140200","141000","139900","140600","140300","140800","140100","140300"
"3249","20231121","136300","136800","135500","135500","135976.6926","5775","785265400","136300","136800","136000","136400","136400","136700","135500","135500"
"3269","20231121","328500","329000","325500","326000","326700.6615","2721","888952500","328500","329000","327000","327500","327500","328000","325500","326000"
"3279","20231121","411000","417000","411000","415000","415241.5685","2461","1021909500","411000","417000","411000","416500","416500","417000","414000","415000"
"3281","20231121","139100","140500","138100","138900","139207.0837","13651","1900315900","139100","140500","139000","139800","139700","139700","138100","138900"
"3282","20231121","314000","315500","311500","312500","313414.3319","1856","581697000","314000","315500","313500","314500","314500","315500","311500","312500"
"3283","20231121","273600","279800","273600","274700","275804.6784","7246","1998480700","273600","279800","273600","277100","276500","277000","274700","274700"
"3287","20231121","621000","622000","614000","616000","617042.6621","586","361587000","621000","622000","616000","617000","618000","619000","614000","616000"
"3290","20231121","262000","262600","260300","260600","261101.0753","465","121412000","262000","262600","261100","262300","261500","262200","260300","260600"
"3292","20231121","142200","142600","141900","142000","142153.5078","4433","630166500","142200","142600","141900","142600","142300","142500","141900","142000"
"3295","20231121","150600","152300","150500","151300","151549.5648","3791","574524400","150600","152300","150500","152100","151800","152100","151200","151300"
"3296","20231121","349000","350000","347000","348000","348363.2653","735","256047000","349000","350000","348000","348500","348000","349000","347000","348000"
"3309","20231121","80300","80400","79500","79800","79900.681","9838","786062900","80300","80400","79700","79900","79900","80000","79500","79800"
"3451","20231121","135400","136200","135400","135900","135810.7955","704","95610800","135400","136000","135400","135700","136000","136200","135600","135900"
"3455","20231121","142800","142800","141400","142100","141987.561","410","58214900","142800","142800","141700","142000","141800","142100","141400","142100"
"3459","20231121","108500","108500","108100","108500","108379.2453","583","63185100","108500","108500","108100","108400","108400","108500","108100","108500"
"3462","20231121","171600","171600","169000","169500","169718.1194","9614","1631670000","171600","171600","169100","169500","169100","170200","169000","169500"
"3463","20231121","105700","105700","104200","104400","104679.5638","1238","129593300","105700","105700","104200","105300","105100","105100","104400","104400"
"3466","20231121","148900","149300","148100","148300","148635.2987","3850","572245900","148900","149300","148400","149300","149300","149300","148100","148300"
"3468","20231121","58800","59200","58400","58600","58721.8741","7310","429256900","58800","59200","58500","59000","59000","59100","58400","58600"
"3470","20231121","127800","127900","127400","127500","127534.1954","348","44381900","127800","127900","127400","127700","127700","127800","127400","127500"
"3471","20231121","473000","474500","470500","471500","472114.6633","1173","553790500","473000","474500","472000","472500","471500","473500","470500","471500"
"3472","20231121","65100","65100","64500","64500","64730.2521","714","46217400","65100","65100","64500","64700","64700","64800","64500","64500"
"3476","20231121","44000","44100","43400","43450","43599.1331","21571","940476900","44000","44100","43450","43450","43400","43850","43400","43450"
"3481","20231121","381000","381500","377500","379000","379659.002","1022","388011500","381000","381500","379000","380500","380500","380500","377500","379000"
"3487","20231121","161800","162400","161000","161000","161513.2404","1148","185417200","161800","162400","161400","162300","162300","162300","161000","161000"
"3488","20231121","118200","118200","116800","117300","117220.8451","355","41613400","118200","118200","116900","117400","117800","117800","116800","117300"
"3492","20231121","98600","100700","98000","100600","99987.3198","7563","756204100","98600","100400","98000","100400","100300","100700","100100","100600"
"3493","20231121","125700","127000","125500","126500","126433.5128","1486","187880200","125700","126800","125500","126700","127000","127000","126200","126500"
"8951","20231121","617000","617000","608000","611000","611694.3723","4620","2826028000","617000","617000","611000","612000","611000","614000","608000","611000"
"8952","20231121","573000","575000","568000","569000","570287.1217","4263","2431134000","573000","575000","570000","571000","570000","574000","568000","569000"
"8953","20231121","99500","99800","98300","98400","98814.0957","13458","1329840100","99500","99800","98900","99100","98700","99200","98300","98400"
"8954","20231121","171500","172500","170300","170400","171048.377","7363","1259429200","171500","172500","170900","171300","171000","171700","170300","170400"
"8955","20231121","348000","354500","347500","353000","352537.7158","3765","1327304500","348000","353500","347500","353500","354500","354500","351500","353000"
"8956","20231121","128200","128300","127400","127700","127802.0444","2250","287554600","128200","128300","127800","127900","127800","128100","127400","127700"
"8957","20231121","178500","180800","178300","180400","180185.594","2138","385236800","178500","180800","178300","180700","180300","180500","179700","180400"
"8958","20231121","111100","111100","109500","109800","110106.6453","4680","515299100","111100","111100","110200","110400","110400","110500","109500","109800"
"8960","20231121","153900","153900","151500","151800","152034.8133","5383","818403400","153900","153900","151500","151900","151700","152400","151600","151800"
"8961","20231121","73600","74100","73500","73600","73658.7402","2683","197626400","73600","74100","73600","73700","73500","73900","73500","73600"
"8963","20231121","59800","60500","59500","59700","59892.095","15370","920541500","59800","60500","59500","60100","60100","60100","59600","59700"
"8964","20231121","452500","454000","448500","450000","450544.8549","1137","512269500","452500","454000","451000","451000","450500","452000","448500","450000"
"8966","20231121","140800","141400","140400","140600","140783.923","3222","453605800","140800","141000","140400","141000","140900","141400","140500","140600"
"8967","20231121","285600","287200","284500","284600","285317.8069","1067","304434100","285600","287200","285300","287000","286500","286600","284500","284600"
"8968","20231121","164900","165000","164100","164700","164645","1000","164645000","164900","165000","164100","164600","164400","164800","164400","164700"
"8972","20231121","165500","169600","164200","165700","166766.7689","20210","3370356400","165500","169600","164200","168100","167800","168000","165500","165700"
