"SC","日付","始値","高値","安値","終値","VWAP","出来高","売買代金","前場始値","前場高値","前場安値","前場終値","後場始値","後場高値","後場安値","後場終値"
"2971","20230630","121700","122400","121000","122400","121902.1142","946","115319400","121700","121800","121000","121400","121400","122400","121200","122400"
"2972","20230630","90200","90800","89600","90800","90336.5795","2064","186454700","90200","90200","89600","89800","89900","90800","89700","90800"
"2979","20230630","130200","130800","129500","130800","130263.9945","1447","188492000","130200","130800","129500","129700","129800","130800","129800","130800"
"2989","20230630","124700","125300","123800","125100","124640.5896","882","109933000","124700","124900","123800","124400","124100","125300","124100","125100"
"3226","20230630","654000","654000","644000","649000","648069.2244","1199","777035000","654000","654000","644000","648000","646000","649000","645000","649000"
"3234","20230630","146500","147400","145600","147400","146731.7267","4523","663667600","146500","146600","145600","146100","146000","147400","146000","147400"
"3249","20230630","151200","151600","149700","151600","150892.8598","5406","815726800","151200","151200","149700","150700","150700","151600","150200","151600"
"3269","20230630","348500","348500","342500","344000","343989.455","4220","1451635500","348500","348500","342500","343500","342500","344500","342500","344000"
"3278","20230630","228700","234300","226700","234300","231507.3967","5854","1355244300","228700","230800","226700","230700","230800","234300","230600","234300"
"3279","20230630","398000","402500","397500","402500","400743.5622","1398","560239500","398000","401000","397500","399500","399500","402500","399500","402500"
"3281","20230630","142200","142300","139500","142100","141272.9429","18934","2674861900","142200","142200","139500","140500","141000","142300","140800","142100"
"3282","20230630","346000","346500","343000","345000","344562.9229","2217","763896000","346000","346500","343500","344500","344000","345000","343000","345000"
"3283","20230630","285200","289800","282600","289300","287086.5847","8945","2567989500","285200","287100","282600","283500","284000","289800","283700","289300"
"3287","20230630","619000","619000","612000","618000","616250.8741","1144","704991000","619000","619000","612000","616000","617000","618000","613000","618000"
"3290","20230630","247000","249300","245600","249100","248130.4348","874","216866000","247000","247600","245600","247600","247400","249300","247200","249100"
"3292","20230630","153900","155400","153200","155400","154576.2256","4610","712596400","153900","154600","153200","154500","154200","155400","154100","155400"
"3295","20230630","160400","161100","158800","161000","160263.1014","3076","492969300","160400","160500","158800","159400","159200","161100","159200","161000"
"3296","20230630","336000","342000","335500","341500","339495.3438","1396","473935500","336000","340000","335500","339500","339500","342000","339000","341500"
"3309","20230630","83400","84200","83100","83900","83793.8303","7391","619320200","83400","83900","83100","83600","83700","84200","83600","83900"
"3451","20230630","132300","133500","132100","133400","133069.6203","948","126150000","132300","133400","132100","133300","133300","133500","133000","133400"
"3453","20230630","286700","290500","284800","290500","289498.5861","3890","1126149500","286700","289800","284800","289700","289700","290500","289300","290500"
"3455","20230630","162900","163300","162400","162700","162846.4531","437","71163900","162900","163300","162400","162800","163000","163300","162400","162700"
"3459","20230630","120100","120200","118700","119300","119237.0028","1081","128895200","120100","120200","118900","119200","118700","119400","118700","119300"
"3462","20230630","165200","166100","164200","166100","165590.2235","9932","1644642100","165200","165700","164200","165000","165300","166100","164800","166100"
"3463","20230630","103500","104200","102700","104000","103724.2072","946","98123100","103500","104200","102700","103700","103800","104200","103300","104000"
"3466","20230630","150600","151200","148800","151100","150024.7306","17909","2686792900","150600","150600","148800","149300","149300","151200","149200","151100"
"3468","20230630","59200","59500","59000","59300","59256.6452","3875","229619500","59200","59400","59000","59300","59100","59500","59000","59300"
"3470","20230630","127500","128400","127300","127900","127848.7222","1213","155080500","127500","127800","127300","127800","127900","128400","127600","127900"
"3471","20230630","496500","500000","491000","500000","496778.5146","2262","1123713000","496500","496500","491000","495500","495000","500000","495000","500000"
"3472","20230630","64000","64800","64000","64600","64532.0786","611","39429100","64000","64700","64000","64700","64400","64800","64400","64600"
"3476","20230630","45850","46250","45700","46200","46057.8127","8979","413553100","45850","46200","45700","46200","46000","46250","46000","46200"
"3481","20230630","411500","414000","408000","413000","411365.5","1000","411365500","411500","411500","408000","408500","409000","414000","409000","413000"
"3487","20230630","178000","178300","176100","178300","177457.2485","2435","432108400","178000","178300","176100","176900","176900","178300","176600","178300"
"3488","20230630","114900","115700","114600","115700","115270.0834","839","96711600","114900","115400","114600","115300","115400","115700","115200","115700"
"3492","20230630","95500","96600","95000","96600","95982.6026","3558","341506100","95500","96000","95000","95900","96000","96600","95700","96600"
"3493","20230630","134300","134500","133300","134100","133909.3519","1080","144622100","134300","134300","133300","133800","133800","134500","133400","134100"
"8951","20230630","574000","575000","564000","566000","567989.4142","8313","4721696000","574000","575000","569000","572000","570000","570000","564000","566000"
"8952","20230630","559000","560000","546000","548000","550449.4959","5455","3002702000","559000","560000","551000","554000","553000","554000","546000","548000"
"8953","20230630","97000","97000","95600","96300","96185.4344","18633","1792223200","97000","97000","95600","96000","95900","96300","95700","96300"
"8954","20230630","176800","177400","175700","177400","176728.7457","4345","767886400","176800","176800","175700","176600","176600","177400","176100","177400"
"8955","20230630","350000","350000","345000","348500","348036.2183","2126","739925000","350000","350000","345000","347000","347000","350000","346500","348500"
"8956","20230630","133700","135300","133000","134900","134486.2716","3999","537810600","133700","133800","133000","133700","133700","135300","133500","134900"
"8957","20230630","189700","192400","188500","192300","191340.7841","1709","327001400","189700","191000","188500","190900","190700","192400","190500","192300"
"8958","20230630","112200","114000","111900","114000","113243.5952","3271","370419800","112200","112900","111900","112900","112900","114000","112800","114000"
"8960","20230630","145400","146000","144600","145400","145210.8292","6778","984239000","145400","146000","144600","145100","145000","145500","144600","145400"
"8961","20230630","71000","72000","70900","72000","71644.248","4355","312010700","71000","71400","70900","71300","71200","72000","71100","72000"
"8963","20230630","57000","57300","56200","57200","56942.532","25087","1428517300","57000","57000","56200","56900","56600","57300","56600","57200"
"8964","20230630","465500","468000","462500","468000","465824.7664","2354","1096551500","465500","466500","462500","465500","466500","468000","464500","468000"
"8966","20230630","145200","146100","144100","146100","145363.5398","2825","410652000","145200","145200","144100","144600","144600","146100","144500","146100"
"8967","20230630","314000","314000","310000","312500","311983.1981","1726","538483000","314000","314000","310000","310500","310000","313000","310000","312500"
"8968","20230630","164900","166400","164800","165900","165953.1816","1713","284277800","164900","166400","164800","166300","166300","166400","165800","165900"
"8972","20230630","344500","348000","341000","346500","346051.0368","8102","2803705500","344500","347000","341000","347000","347000","348000","346500","346500"
"8975","20230630","89000","89800","88900","89400","89225.2589","14193","1266374100","89000","89800","88900","89300","89300","89700","89000","89400"
"8976","20230630","617000","629000","616000","626000","624499.3404","1516","946741000","617000","626000","616000","626000","627000","629000","625000","626000"
"8977","20230630","144600","144800","143700","144700","144461.4286","980","141572200","144600","144700","143700","144400","144200","144800","144100","144700"
"8979","20230630","232600","233000","230400","233000","231820.7807","871","201915900","232600","232600","230400","230500","230500","233000","230400","233000"
"8984","20230630","275100","276900","272900","276200","275364.1618","7319","2015390300","275100","275500","272900","274000","273700","276900","273300","276200"
"8985","20230630","73200","73700","72100","73500","73071.648","20055","1465451900","73200","73400","72100","72700","72600","73700","72500","73500"
"8986","20230630","114300","114400","113200","114400","113870.6406","5276","600781500","114300","114400","113300","113600","113400","114400","113200","114400"
"8987","20230630","122000","125800","121500","125300","124652.654","8911","1110779800","122000","124500","121500","124400","124500","125800","124300","125300"
