"SC","日付","始値","高値","安値","終値","VWAP","出来高","売買代金","前場始値","前場高値","前場安値","前場終値","後場始値","後場高値","後場安値","後場終値"
"2971","20230403","108800","111800","108500","111300","110525.2451","1632","180377200","108800","110700","108500","110700","110700","111800","110700","111300"
"2972","20230403","82900","84000","82700","83600","83523.0403","3776","315383000","82900","84000","82700","83500","83100","83800","83100","83600"
"2979","20230403","130000","134600","129900","133800","132842.6009","2230","296239000","130000","132700","129900","132000","131900","134600","131800","133800"
"2989","20230403","117000","119700","116900","119200","118615.6772","1735","205798200","117000","118700","116900","118300","118200","119700","118000","119200"
"3226","20230403","604000","621000","602000","619000","615107.6103","2063","1268967000","604000","614000","602000","612000","613000","621000","613000","619000"
"3234","20230403","148100","152900","147700","152200","151404.2142","4912","743697500","148100","151200","147700","150900","150300","152900","150300","152200"
"3249","20230403","146000","153300","145000","152700","150745.6962","11362","1712772600","146000","149700","145000","149400","149400","153300","149400","152700"
"3269","20230403","318500","327500","316500","325000","323802.4149","4555","1474920000","318500","324000","316500","323500","323000","327500","322500","325000"
"3278","20230403","205200","211900","204700","210300","209028.0084","4263","891086400","205200","208700","204700","207900","207100","211900","207100","210300"
"3279","20230403","380000","400000","380000","398000","393367.3303","5525","2173354500","380000","392500","380000","391500","390000","400000","390000","398000"
"3281","20230403","143700","150200","143200","149600","148114.7455","21627","3203277600","143700","148000","143200","147700","147600","150200","147600","149600"
"3282","20230403","316500","325000","315500","323000","321370.7933","3328","1069522000","316500","321500","315500","320500","320000","325000","320000","323000"
"3283","20230403","282200","297800","282000","295400","293248.111","11461","3360916600","282200","294000","282000","292100","292100","297800","292100","295400"
"3287","20230403","697000","712000","695000","711000","706714.7937","1406","993641000","697000","709000","695000","708000","708000","712000","705000","711000"
"3290","20230403","230900","237800","230700","236500","235440.9052","1171","275701300","230900","235400","230700","234900","234700","237800","234700","236500"
"3292","20230403","145200","150200","144800","149600","148416.1824","6161","914392100","145200","147600","144800","147600","147500","150200","147400","149600"
"3295","20230403","149600","155100","149500","154300","153435.2609","4600","705802200","149600","153800","149500","153200","153000","155100","152800","154300"
"3296","20230403","320000","330000","319500","327000","326311.831","1775","579203500","320000","327000","319500","325500","325500","330000","325500","327000"
"3309","20230403","72500","75100","72100","74700","74150.7197","22508","1668984400","72500","74200","72100","74100","74100","75100","74000","74700"
"3451","20230403","132900","136200","132900","135500","134814.6801","1485","200199800","132900","135400","132900","134900","135000","136200","135000","135500"
"3453","20230403","235500","243700","235500","242100","240643.2604","3613","869444100","235500","240800","235500","240200","239900","243700","239700","242100"
"3455","20230403","163600","168600","163600","167400","166948.7885","908","151589500","163600","167000","163600","166500","166500","168600","166500","167400"
"3459","20230403","111300","113600","110900","113300","112751.797","1419","159994800","111300","112900","110900","112600","112200","113600","112200","113300"
