"SC","日付","始値","高値","安値","終値","VWAP","出来高","売買代金","前場始値","前場高値","前場安値","前場終値","後場始値","後場高値","後場安値","後場終値"
"2971","20230619","118200","118700","117800","118300","118235.049","408","48239900","118200","118700","118000","118000","118000","118300","117800","118300"
"2972","20230619","88200","88500","87800","88200","88091.6732","1273","112140700","88200","88500","88000","88000","88200","88200","87800","88200"
"2979","20230619","134100","134100","132900","133600","133457.9892","557","74336100","134100","134100","133000","133000","133500","133800","132900","133600"
"2989","20230619","122200","122300","121700","122300","122014.2384","604","73696600","122200","122200","121700","122000","122000","122300","121700","122300"
"3226","20230619","666000","668000","661000","665000","664518.9621","501","332924000","666000","668000","664000","665000","664000","665000","661000","665000"
"3234","20230619","149700","149900","148500","148800","148991.4268","1633","243303000","149700","149900","149000","149600","149300","149500","148500","148800"
"3249","20230619","157800","158000","155700","157100","156924.1485","2936","460729300","157800","158000","156700","157200","156900","157600","155700","157100"
"3269","20230619","359500","359500","356000","358000","357680.9197","2479","886691000","359500","359500","356500","357500","357500","358500","356000","358000"
"3278","20230619","214300","214800","212700","213700","213771.41","2305","492743100","214300","214800","213600","214000","214000","214100","212700","213700"
"3279","20230619","406500","407000","404000","405500","405611.8197","1176","476999500","406500","407000","405500","406000","406500","406500","404000","405500"
"3281","20230619","145700","146300","144600","146100","145656.3278","8676","1263714300","145700","145900","144900","145100","145000","146300","144600","146100"
"3282","20230619","352500","354000","351500","353500","352875.2482","1511","533194500","352500","354000","351500","353500","353500","353500","351500","353500"
"3283","20230619","297900","297900","292100","294500","294501.7919","6641","1955786400","297900","297900","293700","294200","294200","296100","292100","294500"
"3287","20230619","643000","647000","633000","635000","638566.3043","1840","1174962000","643000","647000","640000","643000","643000","643000","633000","635000"
"3290","20230619","242000","242200","240100","241300","240981.4655","696","167723100","242000","242200","240800","241000","241300","241300","240100","241300"
"3292","20230619","155200","155400","154400","154900","154882.4189","2497","386741400","155200","155400","154700","155400","155400","155400","154400","154900"
"3295","20230619","154800","154800","152800","153700","153681.2472","2213","340096600","154800","154800","153700","154100","153800","154000","152800","153700"
"3296","20230619","336500","336500","333500","334500","335086.755","755","252990500","336500","336500","335000","336000","335000","335500","333500","334500"
"3309","20230619","80000","80400","79400","80100","79991.8354","11856","948383200","80000","80400","79800","79900","79900","80100","79400","80100"
"3451","20230619","130800","131700","130600","131500","131200.9456","846","110996000","130800","131200","130600","131000","130900","131700","130900","131500"
"3453","20230619","269100","269500","267200","267900","268145.148","2906","779229800","269100","269500","268300","268500","268200","268700","267200","267900"
"3455","20230619","167500","167500","164500","165800","165932.287","1338","222017400","167500","167500","165300","165500","165400","166500","164500","165800"
"3459","20230619","117800","118200","117500","118200","117874.5975","559","65891900","117800","118000","117500","117500","117800","118200","117500","118200"
"3462","20230619","160700","161600","159800","161100","160869.1871","5819","936097800","160700","161600","159800","161200","161300","161300","160100","161100"
"3463","20230619","101400","101700","100300","101300","101198.3315","899","90977300","101400","101700","100300","101500","101400","101600","100800","101300"
"3466","20230619","162100","162100","160600","161600","161406.2027","2112","340889900","162100","162100","160600","161400","161500","162000","160600","161600"
"3468","20230619","59500","59500","58700","58800","58976.0606","1980","116772600","59500","59500","58900","59000","58900","59000","58700","58800"
"3470","20230619","132300","132900","132200","132500","132436.8035","682","90321900","132300","132900","132300","132600","132600","132700","132200","132500"
"3471","20230619","518000","518000","513000","516000","515595.935","1230","634183000","518000","518000","513000","514000","516000","517000","514000","516000"
"3472","20230619","64800","65000","64400","64500","64674.4048","504","32595900","64800","65000","64400","64800","65000","65000","64400","64500"
"3476","20230619","45500","45600","45100","45250","45314.8846","3900","176728050","45500","45600","45300","45400","45350","45350","45100","45250"
"3481","20230619","424500","424500","419000","422500","421117.72","807","339842000","424500","424500","419500","420000","420500","422500","419000","422500"
"3487","20230619","190600","190900","187200","188700","188315.9526","1774","334072500","190600","190900","188000","188600","188700","188700","187200","188700"
"3488","20230619","112200","112400","111600","111600","111972.0466","601","67295200","112200","112400","112000","112300","112300","112400","111600","111600"
"3492","20230619","94800","94800","93600","93800","94087.7304","2062","194008900","94800","94800","93900","94000","94300","94300","93600","93800"
"3493","20230619","137500","137500","136400","136600","136771.0425","518","70847400","137500","137500","136800","137400","137500","137500","136400","136600"
"8951","20230619","562000","562000","557000","561000","560191.9514","3454","1934903000","562000","562000","560000","561000","561000","562000","557000","561000"
"8952","20230619","540000","541000","534000","537000","536957.1231","2892","1552880000","540000","541000","536000","538000","537000","538000","534000","537000"
"8953","20230619","96500","96900","95600","96900","96572.808","11827","1142166600","96500","96900","96000","96800","96800","96900","95600","96900"
"8954","20230619","180400","180400","178500","180200","179802.7997","3679","661494500","180400","180400","179200","180000","180200","180200","178500","180200"
"8955","20230619","350000","350500","347500","350500","349527.4194","1550","541767500","350000","350000","347500","350000","350500","350500","348000","350500"
"8956","20230619","130800","131300","130300","130900","130917.6495","2425","317475300","130800","131300","130600","131100","131100","131200","130300","130900"
"8957","20230619","186500","186900","184700","186400","186060","1175","218620500","186500","186900","186100","186100","186000","186400","184700","186400"
"8958","20230619","109600","109600","108700","109100","109089.7898","1998","217961400","109600","109600","109000","109300","109300","109300","108700","109100"
"8960","20230619","149200","149500","146000","147800","147911.8458","6458","955214700","149200","149500","147900","148100","147600","148200","146000","147800"
"8961","20230619","70600","70800","70300","70600","70506.875","2560","180497600","70600","70800","70300","70300","70400","70700","70300","70600"
"8963","20230619","57300","57800","56700","57200","57274.1576","13176","754644300","57300","57800","56700","57700","57600","57700","57100","57200"
"8964","20230619","491500","491500","487000","490000","489381.3507","1614","789861500","491500","491500","488500","490500","490000","490500","487000","490000"
"8966","20230619","148500","148600","146900","147700","147643.9158","2564","378559000","148500","148600","147400","147700","147500","147700","146900","147700"
"8967","20230619","323000","323000","319000","321000","320661.6379","928","297574000","323000","323000","319000","320500","320000","321500","319000","321000"
"8968","20230619","164000","164200","162300","162400","162871.3777","842","137137700","164000","164200","162900","163700","163300","163600","162300","162400"
"8972","20230619","322500","322500","317000","319000","319438.6828","5284","1687914000","322500","322500","319500","320000","320500","320500","317000","319000"
"8975","20230619","88900","89500","87800","88600","88340.6293","4354","384635100","88900","89500","88100","88100","88200","88600","87800","88600"
"8976","20230619","608000","612000","602000","608000","606616.9394","1039","630275000","608000","612000","606000","608000","605000","608000","602000","608000"
"8977","20230619","144300","144400","143400","143900","143933.5086","1331","191575500","144300","144400","143600","144100","144400","144400","143400","143900"
"8979","20230619","232600","235300","232400","234900","234124.2623","610","142815800","232600","234300","232400","233400","233200","235300","232600","234900"
"8984","20230619","286000","286000","280700","281700","282075.7798","3687","1040013400","286000","286000","282200","282500","282000","282500","280700","281700"
"8985","20230619","72900","73100","72100","72900","72780.5259","18671","1358885200","72900","73100","72100","72800","72800","73000","72400","72900"
"8986","20230619","114200","115000","113500","115000","114555.9456","4415","505764500","114200","114700","113500","114600","114700","115000","113900","115000"
"8987","20230619","121500","121600","120600","121200","121157.9245","2120","256854800","121500","121600","121100","121300","121100","121400","120600","121200"
