"SC","日付","始値","高値","安値","終値","VWAP","出来高","売買代金","前場始値","前場高値","前場安値","前場終値","後場始値","後場高値","後場安値","後場終値"
"2971","20230816","114200","114400","114000","114300","114231.8072","415","47406200","114200","114300","114000","114100","114100","114400","114100","114300"
"2972","20230816","94100","94600","93800","94500","94321.3135","807","76117300","94100","94500","93800","94400","94400","94600","94300","94500"
"2979","20230816","128000","128600","127300","128500","128191.1111","945","121140600","128000","128200","127300","127900","128200","128600","128000","128500"
"2989","20230816","119600","119800","119200","119800","119548.6679","563","67305900","119600","119800","119200","119300","119600","119800","119400","119800"
"3226","20230816","633000","642000","632000","639000","638210.5719","1154","736495000","633000","639000","632000","638000","640000","642000","639000","639000"
"3234","20230816","144500","145100","143900","145100","144668.301","2937","424890800","144500","144800","143900","143900","144000","145100","143900","145100"
"3249","20230816","141900","143300","141600","143100","142869.3206","2826","403748700","141900","143200","141600","142500","142600","143300","142500","143100"
"3269","20230816","329000","332500","329000","331000","330561.7733","2064","682279500","329000","332500","329000","329500","329500","331500","329500","331000"
"3278","20230816","222100","224500","219100","223800","221701.2227","2699","598371600","222100","222100","219100","219600","219800","224500","219700","223800"
"3279","20230816","407500","407500","404000","406000","405814.8148","1134","460194000","407500","407500","404000","405000","405500","407500","404500","406000"
"3281","20230816","136100","137000","135700","136900","136633.7121","7481","1022156800","136100","136700","135700","136600","136500","137000","136500","136900"
"3282","20230816","324500","328000","324000","326000","325907.8172","7637","2488958000","324500","327500","324000","326500","326000","328000","325000","326000"
"3283","20230816","282800","286800","282200","285600","285072.8837","4300","1225813400","282800","285500","282200","284800","285400","286800","284800","285600"
"3287","20230816","640000","647000","636000","645000","643595.6284","549","353334000","640000","645000","636000","643000","643000","647000","643000","645000"
"3290","20230816","256800","256800","255300","255700","255819.1235","502","128421200","256800","256800","255400","255600","255500","256300","255300","255700"
"3292","20230816","145700","147100","145600","146800","146508.4072","4175","611672600","145700","146800","145600","146300","146400","147100","146300","146800"
"3295","20230816","165800","166500","165400","166000","166007.4424","2647","439421700","165800","166500","165400","166000","166400","166500","165800","166000"
"3296","20230816","341000","341000","338000","339000","339535.6763","939","318824000","341000","341000","338500","338500","338500","341000","338000","339000"
"3309","20230816","82000","83200","81800","83200","82685.8466","11227","928314000","82000","82700","81800","82600","82900","83200","82700","83200"
"3451","20230816","134500","135300","134500","135300","135026.5753","730","98569400","134500","135000","134500","134900","134700","135300","134700","135300"
"3453","20230816","280600","283500","279000","283500","281604","2150","605448600","280600","281200","279000","280100","280600","283500","280300","283500"
"3455","20230816","144900","147100","144200","146400","145921.7586","671","97913500","144900","146400","144200","146400","146400","147100","146200","146400"
"3459","20230816","112700","112700","112000","112600","112457.5646","542","60952000","112700","112700","112000","112400","112300","112700","112300","112600"
"3462","20230816","169100","171200","169100","169900","170149.2894","10976","1867558600","169100","171200","169100","170300","170300","170600","169700","169900"
"3463","20230816","111700","112800","111400","112300","112145.727","901","101043300","111700","112800","111400","111800","111400","112500","111400","112300"
"3466","20230816","147500","147900","146700","147500","147323.8327","4733","697283700","147500","147600","146700","147200","147100","147900","147100","147500"
"3468","20230816","54300","54500","54000","54500","54259.1252","128573","6976258500","54300","54400","54000","54100","54100","54500","54100","54500"
"3470","20230816","128100","128300","127700","128100","127995.5381","381","48766300","128100","128200","127700","128000","128200","128300","127800","128100"
"3471","20230816","480500","484500","478000","483000","482168.8399","2224","1072343500","480500","484000","478000","482500","483000","484500","482500","483000"
"3472","20230816","64200","64900","64000","64900","64600","486","31395600","64200","64700","64000","64600","64800","64900","64600","64900"
"3476","20230816","46650","46800","46400","46800","46677.2318","2666","124441500","46650","46650","46400","46500","46600","46800","46600","46800"
"3481","20230816","390500","394500","389500","394000","392233.9858","1124","440871000","390500","392000","389500","391500","393000","394500","392500","394000"
"3487","20230816","169000","169400","167500","168500","168588.1633","1470","247824600","169000","169100","167500","168100","168100","169400","168100","168500"
"3488","20230816","117300","117700","117000","117600","117440.2516","318","37346000","117300","117600","117000","117400","117500","117700","117400","117600"
"3492","20230816","96800","96900","96200","96300","96484.4986","3161","304987500","96800","96900","96200","96400","96400","96700","96200","96300"
"3493","20230816","129800","129900","129100","129400","129430.0988","1113","144055700","129800","129800","129100","129400","129300","129900","129300","129400"
"8951","20230816","608000","609000","592000","600000","599292.2108","6509","3900793000","608000","609000","592000","593000","594000","600000","594000","600000"
"8952","20230816","576000","584000","576000","582000","580863.0622","3958","2299056000","576000","581000","576000","580000","579000","584000","579000","582000"
"8953","20230816","98900","99100","97700","98100","98228.052","14302","1404857600","98900","99100","97700","97800","98000","98600","98000","98100"
"8954","20230816","182500","183000","181100","182700","182333.6483","4868","887600200","182500","183000","181100","181900","182000","182800","181900","182700"
"8955","20230816","362500","364000","361500","362500","362607.6105","1222","443106500","362500","364000","361500","362500","362500","364000","361500","362500"
"8956","20230816","135700","136800","135200","136600","136272.7188","2148","292713800","135700","135900","135200","135600","135900","136800","135800","136600"
"8957","20230816","183500","184200","182700","183400","183426.334","1443","264684200","183500","183800","182800","183000","182700","184200","182700","183400"
"8958","20230816","116700","116800","116100","116500","116421.8908","1978","230282500","116700","116700","116100","116300","116400","116800","116300","116500"
"8960","20230816","152300","154200","151800","154000","153457.2464","4692","720021400","152300","153500","151800","153200","153400","154200","153200","154000"
"8961","20230816","73500","73700","73000","73600","73441.967","3579","262848800","73500","73600","73000","73300","73500","73700","73300","73600"
"8963","20230816","58200","58700","57800","58600","58390.5459","29786","1739220800","58200","58600","57800","58100","58400","58700","58100","58600"
"8964","20230816","466000","471000","465000","468000","468203.9337","1449","678427500","466000","468000","465000","467000","468500","471000","467500","468000"
"8966","20230816","139600","139900","138300","139700","139232.208","2962","412405800","139600","139900","138300","138700","138600","139800","138600","139700"
"8967","20230816","295800","297700","293600","296500","296079.2768","1438","425762000","295800","296100","293600","295500","296100","297700","295700","296500"
"8968","20230816","165300","166100","164700","165400","165352.8512","1438","237777400","165300","165600","164700","165300","165600","166100","165000","165400"
"8972","20230816","337000","339000","333500","339000","337229.351","3390","1143207500","337000","337000","333500","334500","336500","339000","335500","339000"
"8975","20230816","89000","89300","88400","89200","88992.2846","1996","177628600","89000","89200","88400","88900","89000","89300","88900","89200"
"8976","20230816","655000","659000","653000","657000","656445.3694","961","630844000","655000","658000","653000","656000","657000","659000","655000","657000"
"8977","20230816","141000","141900","140600","141500","141384.8419","917","129649900","141000","141700","140600","141200","141300","141900","141000","141500"
"8979","20230816","212000","212000","209600","211200","211077.911","584","123269500","212000","212000","209600","210800","211100","211900","211000","211200"
"8984","20230816","280600","281500","279400","279900","280093.1936","3864","1082280100","280600","281500","279400","280000","280200","281200","279500","279900"
"8985","20230816","75000","75500","74300","74900","74921.449","15362","1150943300","75000","75500","74300","74900","75000","75300","74700","74900"
"8986","20230816","108700","110200","108300","109900","109643.188","3325","364563600","108700","109500","108300","109300","109400","110200","109400","109900"
"8987","20230816","133600","134300","132800","134200","133901.2686","2286","306098300","133600","134000","132800","133500","133700","134300","133600","134200"
