"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"25935","26100","700","2100","-","12.43"
"9282","1300","-4","-","-","-"
"9284","4827","52","-","-","-"
"9285","1499","40","-","-","-"
"9286","14131","-1201","10","5","1413.1"
"9287","11687","126","-","-","-"
