"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"25935","21400","-1300","1400","-","15.29"
"9282","1314","18","-","-","-"
"9284","5066","164","-","-","-"
"9285","1648","-17","-","-","-"
"9286","13714","-573","-","-5","-"
"9287","12036","-58","-","-","-"
