"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"25935","25900","2300","3500","-","7.4"
"9282","1058","-127","-","-","-"
"9284","2517","706","-","-","-"
"9285","1653","49","-","-","-"
"9286","13003","511","957","230","13.59"
"9287","11819","109","-","-","-"
