"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"25935","17700","-7700","1400","-","12.64"
"9282","1385","11","-","-","-"
"9284","4928","-27","-","-","-"
"9285","1904","104","-","-","-"
"9286","13545","-358","4","-50","3386.25"
"9287","12306","171","-","-","-"
