"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"25935","24700","-2800","5700","2500","4.33"
"9282","2014","6","-","-","-"
"9284","2008","42","-","-","-"
"9285","2432","74","-","-","-"
"9286","8976","214","-","-21","-"
"9287","14562","-96","-","-","-"
