"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"25935","23600","400","3500","-","6.74"
"9282","1185","-46","-","-","-"
"9284","1811","273","-","-","-"
"9285","1604","-45","-","-","-"
"9286","12492","4361","727","417","17.18"
"9287","11710","-366","-","-","-"
